region_id,M_Y12_equivalent_Indigenous,M_Y12_equivalent_Non_Indig,M_Y12_equiv_IndigStat_ns,M_Y12_equivalent_Tot,M_Y11_equivalent_Indigenous,M_Y11_equiv_Non_Indig,M_Y11_equiv_IndigStat_ns,M_Y11_equivalent_Tot,M_Y10_equivalent_Indigenous,M_Y10_equiv_Non_Indig,M_Y10_equiv_IndigStat_ns,M_Y10_equivalent_Tot,M_Y9_equivalent_Indigenous,M_Y9_equiv_Non_Indig,M_Y9_equiv_IndigStat_ns,M_Y9_equivalent_Tot,M_Y8_below_Indigenous,M_Y8_below_Non_Indig,M_Y8_below_IndigStat_ns,M_Y8_below_Tot,M_Did_not_go_to_school_Indig,M_Did_not_go_to_sch_Non_Indig,M_Di_no_go_to_sch_IndSt_ns,M_Did_not_go_to_school_Tot,M_Highest_yr_school_ns_Indig,M_Highest_yr_sch_ns_Non_Indig,M_Highe_yr_sch_ns_IndSt_ns,M_Highest_yr_school_ns_Tot,M_Tot_Indigenous,M_Tot_Non_Indigenous,M_Tot_IndigStat_ns,M_Tot_Tot,F_Y12_equivalent_Indigenous,F_Y12_equivalent_Non_Indig,F_Y12_equiv_IndigStat_ns,F_Y12_equivalent_Tot,F_Y11_equivalent_Indigenous,F_Y11_equiv_Non_Indig,F_Y11_equiv_IndigStat_ns,F_Y11_equivalent_Tot,F_Y10_equivalent_Indigenous,F_Y10_equiv_Non_Indig,F_Y10_equiv_IndigStat_ns,F_Y10_equivalent_Tot,F_Y9_equivalent_Indigenous,F_Y9_equiv_Non_Indig,F_Y9_equiv_IndigStat_ns,F_Y9_equivalent_Tot,F_Y8_below_Indigenous,F_Y8_below_Non_Indig,F_Y8_below_IndigStat_ns,F_Y8_below_Tot,F_Did_not_go_to_school_Indig,F_Did_not_go_to_sch_Non_Indig,F_Di_no_go_to_sch_IndSt_ns,F_Did_not_go_to_school_Tot,F_Highest_yr_school_ns_Indig,F_Highest_yr_sch_ns_Non_Indig,F_Highe_yr_sch_ns_IndSt_ns,F_Highest_yr_school_ns_Tot,F_Tot_Indigenous,F_Tot_Non_Indigenous,F_Tot_IndigStat_ns,F_Tot_Tot,P_Y12_equivalent_Indigenous,P_Y12_equivalent_Non_Indig,P_Y12_equiv_IndigStat_ns,P_Y12_equivalent_Tot,P_Y11_equivalent_Indigenous,P_Y11_equiv_Non_Indig,P_Y11_equiv_IndigStat_ns,P_Y11_equivalent_Tot,P_Y10_equivalent_Indigenous,P_Y10_equiv_Non_Indig,P_Y10_equiv_IndigStat_ns,P_Y10_equivalent_Tot,P_Y9_equivalent_Indigenous,P_Y9_equiv_Non_Indig,P_Y9_equiv_IndigStat_ns,P_Y9_equivalent_Tot,P_Y8_below_Indigenous,P_Y8_below_Non_Indig,P_Y8_below_IndigStat_ns,P_Y8_below_Tot,P_Did_not_go_to_school_Indig,P_Did_not_go_to_sch_Non_Indig,P_Di_no_go_to_sch_IndSt_ns,P_Did_not_go_to_school_Tot,P_Highest_yr_school_ns_Indig,P_Highest_yr_sch_ns_Non_Indig,P_Highe_yr_sch_ns_IndSt_ns,P_Highest_yr_school_ns_Tot,P_Tot_Indigenous,P_Tot_Non_Indigenous,P_Tot_IndigStat_ns,P_Tot_Tot
ILOC10700601,106,8285,39,8430,23,1283,11,1317,109,6860,49,7018,27,1407,11,1445,26,845,14,885,3,102,0,105,3,518,668,1189,297,19300,792,20389,108,9550,55,9713,27,1142,9,1178,115,6647,43,6805,25,1544,14,1583,20,927,11,958,3,135,5,143,16,626,580,1222,314,20571,717,21602,214,17835,94,18143,50,2425,20,2495,224,13507,92,13823,52,2951,25,3028,46,1772,25,1843,6,237,5,248,19,1144,1248,2411,611,39871,1509,41991
ILOC10700701,16,213,5,234,11,51,0,62,30,229,5,264,23,138,4,165,22,93,4,119,0,19,0,19,4,63,51,118,106,806,69,981,26,261,5,292,13,80,3,96,49,341,3,393,33,161,0,194,16,148,4,168,3,23,0,26,13,92,47,152,153,1106,62,1321,42,474,10,526,24,131,3,158,79,570,8,657,56,299,4,359,38,241,8,287,3,42,0,45,17,155,98,270,259,1912,131,2302
ILOC10700702,16,1861,14,1891,7,257,0,264,28,1287,16,1331,14,288,4,306,7,164,0,171,4,24,0,28,4,118,291,413,80,3999,325,4404,23,1915,13,1951,11,217,3,231,50,1259,6,1315,19,319,0,338,0,200,5,205,0,47,0,47,5,157,299,461,108,4114,326,4548,39,3776,27,3842,18,474,3,495,78,2546,22,2646,33,607,4,644,7,364,5,376,4,71,0,75,9,275,590,874,188,8113,651,8952
ILOC10700703,14,1187,6,1207,3,194,5,202,27,992,9,1028,9,253,4,266,5,144,5,154,0,18,0,18,3,112,174,289,61,2900,203,3164,31,1254,16,1301,10,206,4,220,21,1041,6,1068,12,298,0,310,5,166,0,171,0,24,0,24,0,114,181,295,79,3103,207,3389,45,2441,22,2508,13,400,9,422,48,2033,15,2096,21,551,4,576,10,310,5,325,0,42,0,42,3,226,355,584,140,6003,410,6553
ILOC10700704,8,309,0,317,3,39,0,42,3,320,4,327,0,98,6,104,0,45,0,45,0,6,0,6,3,32,27,62,17,849,37,903,3,310,3,316,0,37,0,37,7,294,3,304,0,126,4,130,0,51,0,51,0,14,3,17,0,49,18,67,10,881,31,922,11,619,3,633,3,76,0,79,10,614,7,631,0,224,10,234,0,96,0,96,0,20,3,23,3,81,45,129,27,1730,68,1825
ILOC10700705,41,3839,36,3916,18,559,3,580,71,2622,30,2723,25,724,9,758,16,460,7,483,3,40,3,46,13,386,444,843,187,8630,532,9349,82,4260,44,4386,19,503,5,527,71,2740,20,2831,31,825,10,866,26,530,7,563,0,73,3,76,16,399,368,783,245,9330,457,10032,123,8099,80,8302,37,1062,8,1107,142,5362,50,5554,56,1549,19,1624,42,990,14,1046,3,113,6,122,29,785,812,1626,432,17960,989,19381
ILOC10700706,20,1336,12,1368,13,251,3,267,22,1048,10,1080,10,302,3,315,5,192,8,205,0,42,0,42,6,138,236,380,76,3309,272,3657,39,1582,17,1638,8,244,3,255,42,1090,13,1145,22,351,6,379,14,230,5,249,0,65,0,65,9,163,279,451,134,3725,323,4182,59,2918,29,3006,21,495,6,522,64,2138,23,2225,32,653,9,694,19,422,13,454,0,107,0,107,15,301,515,831,210,7034,595,7839
ILOC10700707,20,2947,28,2995,5,347,4,356,34,1697,9,1740,11,384,4,399,6,296,5,307,0,51,0,51,5,249,192,446,81,5971,242,6294,27,3040,24,3091,6,314,3,323,32,1678,16,1726,18,419,3,440,3,320,11,334,0,76,0,76,8,280,176,464,94,6127,233,6454,47,5987,52,6086,11,661,7,679,66,3375,25,3466,29,803,7,839,9,616,16,641,0,127,0,127,13,529,368,910,175,12098,475,12748
ILOC10700708,36,3400,24,3460,11,350,7,368,52,1758,22,1832,19,497,11,527,18,403,7,428,0,73,0,73,15,495,187,697,151,6976,258,7385,54,3606,26,3686,9,407,3,419,61,1813,12,1886,41,555,8,604,17,453,12,482,0,98,0,98,16,714,249,979,198,7646,310,8154,90,7006,50,7146,20,757,10,787,113,3571,34,3718,60,1052,19,1131,35,856,19,910,0,171,0,171,31,1209,436,1676,349,14622,568,15539
ILOC10700709,13,1942,22,1977,14,238,0,252,28,966,18,1012,17,267,4,288,6,195,3,204,0,47,0,47,5,198,193,396,83,3853,240,4176,27,1995,17,2039,5,217,3,225,44,1029,6,1079,23,311,6,340,11,268,8,287,0,66,0,66,18,272,174,464,128,4158,214,4500,40,3937,39,4016,19,455,3,477,72,1995,24,2091,40,578,10,628,17,463,11,491,0,113,0,113,23,470,367,860,211,8011,454,8676
ILOC10700710,27,2273,20,2320,9,335,0,344,32,1943,16,1991,18,412,3,433,7,208,0,215,0,33,0,33,0,179,168,347,93,5383,207,5683,36,2482,16,2534,9,278,3,290,44,1791,13,1848,18,429,0,447,5,231,8,244,0,48,0,48,4,177,166,347,116,5436,206,5758,63,4755,36,4854,18,613,3,634,76,3734,29,3839,36,841,3,880,12,439,8,459,0,81,0,81,4,356,334,694,209,10819,413,11441
ILOC10700711,11,997,6,1014,3,176,3,182,18,782,4,804,9,218,3,230,4,126,3,133,0,23,3,26,3,103,88,194,48,2425,110,2583,21,1128,5,1154,3,174,0,177,29,764,7,800,13,250,3,266,6,172,3,181,0,46,3,49,8,124,89,221,80,2658,110,2848,32,2125,11,2168,6,350,3,359,47,1546,11,1604,22,468,6,496,10,298,6,314,0,69,6,75,11,227,177,415,128,5083,220,5431
ILOC10700712,20,754,7,781,9,144,0,153,10,711,4,725,8,181,0,189,4,70,0,74,0,9,0,9,0,64,69,133,51,1933,80,2064,16,825,5,846,7,114,0,121,24,705,3,732,5,176,3,184,3,82,3,88,0,13,0,13,0,74,48,122,55,1989,62,2106,36,1579,12,1627,16,258,0,274,34,1416,7,1457,13,357,3,373,7,152,3,162,0,22,0,22,0,138,117,255,106,3922,142,4170
ILOC10700713,22,829,5,856,0,147,0,147,15,664,6,685,6,143,0,149,4,89,0,93,0,10,0,10,5,72,60,137,52,1954,71,2077,23,990,6,1019,0,147,3,150,20,674,6,700,11,165,3,179,5,98,0,103,0,13,0,13,3,82,56,141,62,2169,74,2305,45,1819,11,1875,0,294,3,297,35,1338,12,1385,17,308,3,328,9,187,0,196,0,23,0,23,8,154,116,278,114,4123,145,4382
ILOC10700801,11,11255,156,11422,9,836,13,858,18,3418,57,3493,13,914,14,941,6,1697,24,1727,0,708,12,720,5,1079,1292,2376,62,19907,1568,21537,27,11549,126,11702,0,867,17,884,23,3514,43,3580,10,1002,11,1023,10,2060,27,2097,0,1064,24,1088,9,1178,1236,2423,79,21234,1484,22797,38,22804,282,23124,9,1703,30,1742,41,6932,100,7073,23,1916,25,1964,16,3757,51,3824,0,1772,36,1808,14,2257,2528,4799,141,41141,3052,44334
ILOC10700802,39,10805,109,10953,12,1086,19,1117,35,5132,66,5233,22,1429,18,1469,13,2040,32,2085,0,645,12,657,16,1512,1109,2637,137,22649,1365,24151,46,11056,117,11219,12,1034,9,1055,63,5232,51,5346,23,1640,14,1677,26,2447,44,2517,4,934,17,955,21,1316,1037,2374,195,23659,1289,25143,85,21861,226,22172,24,2120,28,2172,98,10364,117,10579,45,3069,32,3146,39,4487,76,4602,4,1579,29,1612,37,2828,2146,5011,332,46308,2654,49294
ILOC10700803,55,9558,70,9683,10,916,10,936,62,5455,48,5565,29,1267,15,1311,8,1036,13,1057,0,200,0,200,11,799,728,1538,175,19231,884,20290,76,10189,75,10340,15,821,4,840,78,5526,42,5646,24,1589,10,1623,11,1356,21,1388,0,302,0,302,14,1065,700,1779,218,20848,852,21918,131,19747,145,20023,25,1737,14,1776,140,10981,90,11211,53,2856,25,2934,19,2392,34,2445,0,502,0,502,25,1864,1428,3317,393,40079,1736,42208
ILOC10700804,95,28829,310,29234,13,1884,27,1924,63,7634,95,7792,23,1928,22,1973,21,4163,58,4242,0,1407,24,1431,29,2615,2950,5594,244,48460,3486,52190,105,28381,284,28770,21,1730,33,1784,85,7754,92,7931,22,2285,25,2332,24,4940,69,5033,3,2096,33,2132,29,2762,2580,5371,289,49948,3116,53353,200,57210,594,58004,34,3614,60,3708,148,15388,187,15723,45,4213,47,4305,45,9103,127,9275,3,3503,57,3563,58,5377,5530,10965,533,98408,6602,105543
ILOC10700901,53,18833,226,19112,19,2007,46,2072,78,7179,133,7390,46,2521,44,2611,36,4545,74,4655,3,2477,39,2519,26,2528,1646,4200,261,40090,2208,42559,61,18897,247,19205,28,1740,36,1804,93,6875,104,7072,46,2804,49,2899,23,5945,95,6063,6,3965,63,4034,34,2753,1555,4342,291,42979,2149,45419,114,37730,473,38317,47,3747,82,3876,171,14054,237,14462,92,5325,93,5510,59,10490,169,10718,9,6442,102,6553,60,5281,3201,8542,552,83069,4357,87978
ILOC10700902,45,13073,154,13272,8,1248,27,1283,32,5464,70,5566,11,1311,25,1347,9,2418,30,2457,0,1109,14,1123,9,1151,687,1847,114,25774,1007,26895,28,13025,155,13208,13,1003,8,1024,42,5366,64,5472,21,1388,19,1428,15,3080,42,3137,0,1825,18,1843,14,1224,628,1866,133,26911,934,27978,73,26098,309,26480,21,2251,35,2307,74,10830,134,11038,32,2699,44,2775,24,5498,72,5594,0,2934,32,2966,23,2375,1315,3713,247,52685,1941,54873
ILOC10701001,42,3319,13,3374,8,526,0,534,50,3416,33,3499,17,740,10,767,7,436,8,451,0,25,0,25,7,246,560,813,131,8708,624,9463,42,3955,26,4023,15,450,4,469,48,3012,29,3089,18,622,6,646,5,264,4,273,0,17,3,20,3,223,466,692,131,8543,538,9212,84,7274,39,7397,23,976,4,1003,98,6428,62,6588,35,1362,16,1413,12,700,12,724,0,42,3,45,10,469,1026,1505,262,17251,1162,18675
ILOC10701002,29,1807,12,1848,5,337,0,342,39,1384,12,1435,15,360,6,381,7,225,0,232,4,22,0,26,6,217,186,409,105,4352,216,4673,33,1882,18,1933,19,274,3,296,38,1564,20,1622,15,422,7,444,15,284,6,305,0,28,0,28,3,318,166,487,123,4772,220,5115,62,3689,30,3781,24,611,3,638,77,2948,32,3057,30,782,13,825,22,509,6,537,4,50,0,54,9,535,352,896,228,9124,436,9788
ILOC10701003,44,2823,24,2891,19,553,5,577,71,3226,19,3316,33,699,0,732,23,465,7,495,3,30,3,36,13,258,309,580,206,8054,367,8627,63,3467,28,3558,20,544,5,569,67,3028,20,3115,42,740,13,795,20,416,6,442,3,30,0,33,3,276,258,537,218,8501,330,9049,107,6290,52,6449,39,1097,10,1146,138,6254,39,6431,75,1439,13,1527,43,881,13,937,6,60,3,69,16,534,567,1117,424,16555,697,17676
ILOC10701101,69,19078,198,19345,13,1515,19,1547,79,7223,84,7386,29,1788,31,1848,29,2313,27,2369,0,649,14,663,21,1522,1901,3444,240,34088,2274,36602,79,19552,178,19809,25,1364,18,1407,91,7376,80,7547,38,2049,34,2121,18,2845,48,2911,4,918,14,936,26,1763,1622,3411,281,35867,1994,38142,148,38630,376,39154,38,2879,37,2954,170,14599,164,14933,67,3837,65,3969,47,5158,75,5280,4,1567,28,1599,47,3285,3523,6855,521,69955,4268,74744
ILOC10701201,100,70982,399,71481,13,3377,28,3418,49,11365,96,11510,16,2311,18,2345,9,1411,20,1440,0,337,9,346,12,1883,2721,4616,199,91666,3291,95156,136,73726,421,74283,16,4011,32,4059,62,15326,139,15527,7,3158,36,3201,12,2049,31,2092,4,537,13,554,10,2781,2700,5491,247,101588,3372,105207,236,144708,820,145764,29,7388,60,7477,111,26691,235,27037,23,5469,54,5546,21,3460,51,3532,4,874,22,900,22,4664,5421,10107,446,193254,6663,200363
ILOC10701301,57,30369,180,30606,10,1408,4,1422,33,5705,46,5784,6,1327,20,1353,7,1500,23,1530,0,387,4,391,9,1280,1768,3057,122,41976,2045,44143,59,31842,182,32083,8,1501,10,1519,40,6923,48,7011,12,1825,34,1871,7,1991,31,2029,4,535,0,539,13,1878,1705,3596,143,46495,2010,48648,116,62211,362,62689,18,2909,14,2941,73,12628,94,12795,18,3152,54,3224,14,3491,54,3559,4,922,4,930,22,3158,3473,6653,265,88471,4055,92791
ILOC10701401,45,17990,124,18159,10,1141,10,1161,47,5074,45,5166,14,1260,20,1294,8,1508,26,1542,3,338,6,347,10,986,965,1961,137,28297,1196,29630,60,18868,120,19048,7,1028,9,1044,44,5775,61,5880,25,1748,24,1797,8,2038,28,2074,3,581,10,594,12,1234,909,2155,159,31272,1161,32592,105,36858,244,37207,17,2169,19,2205,91,10849,106,11046,39,3008,44,3091,16,3546,54,3616,6,919,16,941,22,2220,1874,4116,296,59569,2357,62222
ILOC10701402,29,13741,112,13882,8,776,12,796,18,3096,37,3151,9,710,6,725,0,940,13,953,0,212,3,215,0,665,717,1382,64,20140,900,21104,31,14220,100,14351,9,748,9,766,20,3579,37,3636,3,904,13,920,7,1256,16,1279,0,365,4,369,11,820,697,1528,81,21892,876,22849,60,27961,212,28233,17,1524,21,1562,38,6675,74,6787,12,1614,19,1645,7,2196,29,2232,0,577,7,584,11,1485,1414,2910,145,42032,1776,43953
ILOC10701501,32,3445,24,3501,0,444,5,449,28,2236,22,2286,4,496,3,503,3,325,0,328,0,20,0,20,5,198,235,438,72,7164,289,7525,33,3642,15,3690,8,416,3,427,33,2487,24,2544,7,633,10,650,3,323,4,330,0,20,0,20,7,249,175,431,91,7770,231,8092,65,7087,39,7191,8,860,8,876,61,4723,46,4830,11,1129,13,1153,6,648,4,658,0,40,0,40,12,447,410,869,163,14934,520,15617
ILOC10701502,107,6920,58,7085,23,1570,19,1612,199,8401,96,8696,78,2078,17,2173,49,1531,23,1603,7,139,5,151,37,961,618,1616,500,21600,836,22936,122,7603,64,7789,37,1458,9,1504,182,8739,74,8995,74,2437,31,2542,45,1683,23,1751,3,182,4,189,57,1127,591,1775,520,23229,796,24545,229,14523,122,14874,60,3028,28,3116,381,17140,170,17691,152,4515,48,4715,94,3214,46,3354,10,321,9,340,94,2088,1209,3391,1020,44829,1632,47481
ILOC10701601,64,14022,54,14140,22,729,8,759,39,2048,22,2109,11,458,6,475,10,561,5,576,0,83,3,86,11,520,1144,1675,157,18421,1242,19820,96,16340,65,16501,16,747,9,772,49,2248,25,2322,27,510,10,547,9,681,7,697,3,130,0,133,17,640,1069,1726,217,21296,1185,22698,160,30362,119,30641,38,1476,17,1531,88,4296,47,4431,38,968,16,1022,19,1242,12,1273,3,213,3,219,28,1160,2213,3401,374,39717,2427,42518
ILOC10701701,101,17544,173,17818,43,1973,30,2046,161,8210,98,8469,92,2244,31,2367,59,2437,40,2536,7,678,7,692,57,1760,2452,4269,520,34846,2831,38197,171,18321,171,18663,49,1719,20,1788,192,7723,98,8013,105,2500,39,2644,57,3077,49,3183,5,1026,23,1054,50,1978,2327,4355,629,36344,2727,39700,272,35865,344,36481,92,3692,50,3834,353,15933,196,16482,197,4744,70,5011,116,5514,89,5719,12,1704,30,1746,107,3738,4779,8624,1149,71190,5558,77897
ILOC10701702,45,12601,119,12765,11,1299,14,1324,67,5617,73,5757,19,1114,16,1149,19,1487,17,1523,4,594,8,606,12,877,871,1760,177,23589,1118,24884,75,13714,156,13945,18,1053,9,1080,70,5100,45,5215,35,1146,16,1197,12,1846,27,1885,4,858,15,877,15,943,871,1829,229,24660,1139,26028,120,26315,275,26710,29,2352,23,2404,137,10717,118,10972,54,2260,32,2346,31,3333,44,3408,8,1452,23,1483,27,1820,1742,3589,406,48249,2257,50912
ILOC10701801,3,71,3,77,0,12,0,12,0,46,0,46,0,6,0,6,0,0,0,0,0,0,0,0,0,7,0,7,3,142,3,148,0,72,0,72,0,16,0,16,0,41,0,41,0,6,0,6,0,6,3,9,0,0,0,0,0,4,3,7,0,145,6,151,3,143,3,149,0,28,0,28,0,87,0,87,0,12,0,12,0,6,3,9,0,0,0,0,0,11,3,14,3,287,9,299
ILOC10701901,112,19863,128,20103,24,1232,11,1267,112,3470,45,3627,39,781,7,827,26,1643,26,1695,7,477,4,488,24,994,2268,3286,344,28460,2489,31293,181,21342,125,21648,30,1004,13,1047,109,3196,36,3341,58,718,6,782,41,2006,34,2081,3,744,9,756,28,1021,1846,2895,450,30031,2069,32550,293,41205,253,41751,54,2236,24,2314,221,6666,81,6968,97,1499,13,1609,67,3649,60,3776,10,1221,13,1244,52,2015,4114,6181,794,58491,4558,63843
ILOC10702001,108,43455,229,43792,15,3056,15,3086,68,11132,106,11306,26,2208,21,2255,10,1434,21,1465,4,290,16,310,16,1911,2833,4760,247,63486,3241,66974,112,44613,278,45003,19,3213,21,3253,53,13085,113,13251,28,2811,31,2870,13,1844,31,1888,5,344,4,353,19,2680,2459,5158,249,68590,2937,71776,220,88068,507,88795,34,6269,36,6339,121,24217,219,24557,54,5019,52,5125,23,3278,52,3353,9,634,20,663,35,4591,5292,9918,496,132076,6178,138750
ILOC10702002,31,13013,79,13123,9,1099,9,1117,28,4064,28,4120,5,797,8,810,6,384,9,399,0,37,3,40,0,498,819,1317,79,19892,955,20926,39,13578,83,13700,5,1156,8,1169,19,4816,51,4886,3,885,10,898,4,423,10,437,0,49,0,49,0,771,716,1487,70,21678,878,22626,70,26591,162,26823,14,2255,17,2286,47,8880,79,9006,8,1682,18,1708,10,807,19,836,0,86,3,89,0,1269,1535,2804,149,41570,1833,43552
ILOC10702101,42,13782,96,13920,10,608,3,621,23,1972,18,2013,8,476,11,495,14,520,5,539,3,331,10,344,84,1091,1584,2759,184,18780,1727,20691,34,12976,84,13094,5,510,10,525,28,1958,22,2008,15,553,6,574,11,736,15,762,0,376,3,379,15,759,1211,1985,108,17868,1351,19327,76,26758,180,27014,15,1118,13,1146,51,3930,40,4021,23,1029,17,1069,25,1256,20,1301,3,707,13,723,99,1850,2795,4744,292,36648,3078,40018
ILOC10702102,26,11005,79,11110,4,680,8,692,31,2710,29,2770,20,711,5,736,18,622,11,651,4,174,0,178,5,610,626,1241,108,16512,758,17378,29,11406,87,11522,10,648,3,661,38,3098,20,3156,17,835,12,864,10,815,11,836,0,235,5,240,5,765,559,1329,109,17802,697,18608,55,22411,166,22632,14,1328,11,1353,69,5808,49,5926,37,1546,17,1600,28,1437,22,1487,4,409,5,418,10,1375,1185,2570,217,34314,1455,35986
ILOC10702103,34,7844,47,7925,5,570,7,582,48,2905,24,2977,7,693,8,708,6,499,0,505,0,201,4,205,15,466,416,897,115,13178,506,13799,46,8043,57,8146,9,533,7,549,31,3255,27,3313,15,822,7,844,7,702,8,717,0,191,5,196,10,654,411,1075,118,14200,522,14840,80,15887,104,16071,14,1103,14,1131,79,6160,51,6290,22,1515,15,1552,13,1201,8,1222,0,392,9,401,25,1120,827,1972,233,27378,1028,28639
ILOC10702104,19,6004,95,6118,6,507,11,524,31,2346,42,2419,16,650,12,678,16,1051,29,1096,3,429,4,436,15,739,914,1668,106,11726,1107,12939,29,6025,88,6142,10,464,10,484,28,2200,32,2260,21,650,9,680,10,1122,18,1150,0,632,12,644,11,708,768,1487,109,11801,937,12847,48,12029,183,12260,16,971,21,1008,59,4546,74,4679,37,1300,21,1358,26,2173,47,2246,3,1061,16,1080,26,1447,1682,3155,215,23527,2044,25786
ILOC10702201,46,2680,22,2748,12,470,5,487,93,3093,25,3211,25,763,8,796,26,511,10,547,3,37,3,43,98,688,320,1106,303,8242,393,8938,61,3197,15,3273,16,449,5,470,79,2942,24,3045,31,682,13,726,26,403,5,434,0,38,3,41,45,399,268,712,258,8110,333,8701,107,5877,37,6021,28,919,10,957,172,6035,49,6256,56,1445,21,1522,52,914,15,981,3,75,6,84,143,1087,588,1818,561,16352,726,17639
ILOC10702202,30,3268,13,3311,4,453,4,461,29,2231,10,2270,10,366,0,376,7,177,3,187,0,15,0,15,5,165,162,332,85,6675,192,6952,44,3770,17,3831,7,411,0,418,24,2264,9,2297,7,379,5,391,7,214,0,221,0,18,0,18,4,179,155,338,93,7235,186,7514,74,7038,30,7142,11,864,4,879,53,4495,19,4567,17,745,5,767,14,391,3,408,0,33,0,33,9,344,317,670,178,13910,378,14466
ILOC10702203,70,3946,32,4048,31,654,4,689,82,3392,31,3505,35,856,14,905,12,539,12,563,3,39,0,42,14,436,499,949,247,9862,592,10701,92,4517,25,4634,23,601,4,628,89,3544,37,3670,49,970,20,1039,17,692,12,721,7,67,0,74,11,556,485,1052,288,10947,583,11818,162,8463,57,8682,54,1255,8,1317,171,6936,68,7175,84,1826,34,1944,29,1231,24,1284,10,106,0,116,25,992,984,2001,535,20809,1175,22519
ILOC10702204,70,4286,27,4383,28,702,5,735,110,3881,20,4011,47,938,7,992,31,610,8,649,0,48,3,51,16,472,467,955,302,10937,537,11776,111,4889,43,5043,26,696,7,729,116,3850,23,3989,36,969,14,1019,30,629,8,667,0,90,4,94,14,462,416,892,333,11585,515,12433,181,9175,70,9426,54,1398,12,1464,226,7731,43,8000,83,1907,21,2011,61,1239,16,1316,0,138,7,145,30,934,883,1847,635,22522,1052,24209
ILOC10702205,67,2997,33,3097,24,554,5,583,90,2832,41,2963,48,852,4,904,25,663,11,699,3,77,6,86,27,577,500,1104,284,8552,600,9436,87,3316,32,3435,27,534,6,567,121,2769,19,2909,51,852,14,917,39,764,19,822,3,118,4,125,29,645,395,1069,357,8998,489,9844,154,6313,65,6532,51,1088,11,1150,211,5601,60,5872,99,1704,18,1821,64,1427,30,1521,6,195,10,211,56,1222,895,2173,641,17550,1089,19280
ILOC10702206,53,4825,41,4919,16,727,3,746,77,4172,32,4281,23,889,8,920,12,523,5,540,0,63,0,63,10,412,342,764,191,11611,431,12233,69,5393,50,5512,18,644,3,665,73,3825,30,3928,27,746,8,781,10,562,9,581,0,68,3,71,9,402,284,695,206,11640,387,12233,122,10218,91,10431,34,1371,6,1411,150,7997,62,8209,50,1635,16,1701,22,1085,14,1121,0,131,3,134,19,814,626,1459,397,23251,818,24466
ILOC10702207,24,2149,6,2179,10,297,0,307,32,1636,18,1686,3,342,4,349,7,193,3,203,3,10,0,13,7,127,137,271,86,4754,168,5008,35,2256,16,2307,8,253,4,265,27,1742,20,1789,11,422,0,433,18,241,5,264,0,20,0,20,50,294,119,463,149,5228,164,5541,59,4405,22,4486,18,550,4,572,59,3378,38,3475,14,764,4,782,25,434,8,467,3,30,0,33,57,421,256,734,235,9982,332,10549
ILOC10702301,27,964,8,999,10,99,0,109,37,367,3,407,20,88,0,108,13,78,0,91,3,3,0,6,9,66,149,224,119,1665,160,1944,36,1008,9,1053,4,72,0,76,49,390,4,443,30,110,3,143,29,97,4,130,4,15,0,19,6,75,153,234,158,1767,173,2098,63,1972,17,2052,14,171,0,185,86,757,7,850,50,198,3,251,42,175,4,221,7,18,0,25,15,141,302,458,277,3432,333,4042
ILOC10702302,160,32934,210,33304,17,1692,15,1724,86,5422,64,5572,30,1219,18,1267,29,1462,25,1516,3,281,3,287,213,2424,3583,6220,538,45434,3918,49890,190,35116,199,35505,23,1628,17,1668,131,6200,68,6399,48,1491,24,1563,30,1980,31,2041,0,432,7,439,38,1720,3208,4966,460,48567,3554,52581,350,68050,409,68809,40,3320,32,3392,217,11622,132,11971,78,2710,42,2830,59,3442,56,3557,3,713,10,726,251,4144,6791,11186,998,94001,7472,102471
ILOC10702401,82,21816,224,22122,10,1511,19,1540,54,5982,66,6102,15,1452,16,1483,6,2335,34,2375,0,589,7,596,10,1650,2162,3822,177,35335,2528,38040,71,21813,194,22078,16,1380,20,1416,62,6408,76,6546,12,1682,27,1721,10,3228,38,3276,0,902,14,916,16,1892,1786,3694,187,37305,2155,39647,153,43629,418,44200,26,2891,39,2956,116,12390,142,12648,27,3134,43,3204,16,5563,72,5651,0,1491,21,1512,26,3542,3948,7516,364,72640,4683,77687
ILOC10702501,135,20992,123,21250,21,2173,23,2217,78,10040,88,10206,32,1941,15,1988,12,1076,13,1101,3,126,7,136,12,1109,1539,2660,293,37457,1808,39558,110,22288,126,22524,17,1841,20,1878,94,11243,96,11433,20,2706,33,2759,19,1464,33,1516,3,167,7,177,10,1428,1217,2655,273,41137,1532,42942,245,43280,249,43774,38,4014,43,4095,172,21283,184,21639,52,4647,48,4747,31,2540,46,2617,6,293,14,313,22,2537,2756,5315,566,78594,3340,82500
ILOC10702502,119,20662,136,20917,12,2044,18,2074,101,10811,77,10989,21,1825,10,1856,18,968,13,999,0,107,5,112,11,972,1087,2070,282,37389,1346,39017,134,21952,135,22221,15,1659,14,1688,85,11280,79,11444,26,2290,30,2346,12,1198,31,1241,0,127,3,130,18,1343,940,2301,290,39849,1232,41371,253,42614,271,43138,27,3703,32,3762,186,22091,156,22433,47,4115,40,4202,30,2166,44,2240,0,234,8,242,29,2315,2027,4371,572,77238,2578,80388
