region_id,NsQ_AD_DL_In_st_nsP,NsQ_AD_DL_TotM,NsQ_AD_DL_TotF,NsQ_AD_DL_TotP,NsQ_Crt_II_Ind_M,NsQ_Crt_II_Ind_F,NsQ_Crt_II_Ind_P,NsQ_Cer_II_No_Ind_M,NsQ_Cer_II_No_Ind_F,NsQ_Cer_II_No_Ind_P,NsQ_Ce_II_IndSt_nsM,NsQ_Ce_II_IndSt_nsF,NsQ_Ce_II_IndSt_nsP,NsQ_Crt_II_TotM,NsQ_Crt_II_TotF,NsQ_Crt_II_TotP,NsQ_Crt_III_ovr_Ind_M,NsQ_Crt_III_ovr_Ind_F,NsQ_Crt_III_ovr_Ind_P,NsQ_Cer_III_ov_No_In_M,NsQ_Cer_III_ov_No_In_F,NsQ_Cer_III_ov_No_In_P,NsQ_Ce_III_ov_Ind_s_nsM,NsQ_Ce_III_ov_Ind_s_nsF,NsQ_Ce_III_ov_Ind_s_nsP,NsQ_Crt_III_ovr_TotM,NsQ_Crt_III_ovr_TotF,NsQ_Crt_III_ovr_TotP,Mig_Sme_add_1_yr_ago_Indig_M,Mig_Sme_add_1_yr_ago_Indig_F,Mig_Sme_add_1_yr_ago_Indig_P,Mig_Sme_add_1_yr_ago_No_Ind_M,Mig_Sme_add_1_yr_ago_No_Ind_F,Mig_Sme_add_1_yr_ago_No_Ind_P,Mig_sa_ad_1_yr_ag_IndSt_nsM,Mig_sa_ad_1_yr_ag_IndSt_nsF,Mig_sa_ad_1_yr_ag_IndSt_nsP,Mig_Sme_add_1_yr_ago_TotM,Mig_Sme_add_1_yr_ago_TotF,Mig_Sme_add_1_yr_ago_TotP,Mig_Diff_add_1_yr_ago_Indig_M,Mig_Diff_add_1_yr_ago_Indig_F,Mig_Diff_add_1_yr_ago_Indig_P,Mig_Diff_ad_1_yr_ago_No_Ind_M,Mig_Diff_ad_1_yr_ago_No_Ind_F,Mig_Diff_ad_1_yr_ago_No_Ind_P,Mig_Dif_ad_1_yr_ag_In_st_nsM,Mig_Dif_ad_1_yr_ag_In_st_nsF,Mig_Dif_ad_1_yr_ag_In_st_nsP,Mig_Diff_add_1_yr_ago_TotM,Mig_Diff_add_1_yr_ago_TotF,Mig_Diff_add_1_yr_ago_TotP,Mig_Sme_add_5_ago_Indig_M,Mig_Sme_add_5_ago_Indig_F,Mig_Sme_add_5_ago_Indig_P,Mig_Sme_ad_5_ago_No_Ind_M,Mig_Sme_ad_5_ago_No_Ind_F,Mig_Sme_ad_5_ago_No_Ind_P,Mig_sa_ad_5_ag_In_st_nsM,Mig_sa_ad_5_ag_In_st_nsF,Mig_sa_ad_5_ag_In_st_nsP,Mig_Sme_add_5_ago_TotM,Mig_Sme_add_5_ago_TotF,Mig_Sme_add_5_ago_TotP,Mig_Diff_add_5_ago_Ind_M,Mig_Diff_add_5_ago_Ind_F,Mig_Diff_add_5_ago_Ind_P,Mig_Diff_ad_5_ag_No_Ind_M,Mig_Diff_ad_5_ag_No_Ind_F,Mig_Diff_ad_5_ag_No_Ind_P,Mi_Dif_ad_5_ag_In_st_nsM,Mi_Dif_ad_5_ag_In_st_nsF,Mi_Dif_ad_5_ag_In_st_nsP,Mig_Diff_add_5_ago_TotM,Mig_Diff_add_5_ago_TotF,Mig_Diff_add_5_ago_TotP
ILOC10701301,56,4117,5422,9539,0,0,0,239,438,677,0,8,8,239,446,685,24,21,45,6321,2553,8874,48,16,64,6393,2590,8983,152,136,288,44757,47460,92217,410,471,881,45319,48067,93386,53,48,101,8074,8480,16554,63,71,134,8190,8599,16789,79,82,161,28998,31247,60245,274,305,579,29351,31634,60985,109,88,197,20643,21588,42231,140,161,301,20892,21837,42729
ILOC10701401,30,2677,3355,6032,0,4,4,189,335,524,0,0,0,189,339,528,32,23,55,5290,2054,7344,48,13,61,5370,2090,7460,174,198,372,31089,33063,64152,324,367,691,31587,33628,65215,46,40,86,4550,4917,9467,42,51,93,4638,5008,9646,109,131,240,20969,22470,43439,244,268,512,21322,22869,44191,88,83,171,12587,13583,26170,83,91,174,12758,13757,26515
ILOC10701402,27,1998,2755,4753,0,4,4,124,246,370,3,0,3,127,250,377,13,8,21,3450,1440,4890,24,17,41,3487,1465,4952,72,93,165,22084,23403,45487,254,235,489,22410,23731,46141,29,26,55,3370,3363,6733,39,46,85,3438,3435,6873,49,57,106,14682,15547,30229,176,174,350,14907,15778,30685,46,50,96,9272,9800,19072,92,93,185,9410,9943,19353
ILOC10701501,3,739,1045,1784,0,0,0,57,126,183,3,3,6,60,129,189,19,14,33,2213,834,3047,16,4,20,2248,852,3100,119,120,239,7855,8232,16087,88,79,167,8062,8431,16493,17,17,34,1271,1342,2613,5,16,21,1293,1375,2668,73,86,159,5583,5808,11391,67,55,122,5723,5949,11672,45,42,87,3098,3382,6480,22,28,50,3165,3452,6617
ILOC10701502,14,1489,2017,3506,4,12,16,200,486,686,0,4,4,204,502,706,101,82,183,7333,3210,10543,70,29,99,7504,3321,10825,751,754,1505,25081,26082,51163,299,320,619,26131,27156,53287,152,161,313,3396,3723,7119,39,35,74,3587,3919,7506,453,491,944,17789,18379,36168,223,248,471,18465,19118,37583,333,313,646,8876,9690,18566,72,71,143,9281,10074,19355
ILOC10701601,12,1735,2406,4141,0,6,6,94,159,253,4,0,4,98,165,263,13,20,33,2289,1066,3355,21,12,33,2323,1098,3421,181,210,391,17968,20055,38023,123,135,258,18272,20400,38672,41,60,101,4385,5127,9512,39,36,75,4465,5223,9688,108,129,237,10194,11531,21725,71,93,164,10373,11753,22126,90,121,211,10409,11905,22314,61,58,119,10560,12084,22644
ILOC10701701,55,2731,3383,6114,12,18,30,302,658,960,0,0,0,314,676,990,84,64,148,7866,3310,11176,76,32,108,8026,3406,11432,719,751,1470,40204,41216,81420,619,604,1223,41542,42571,84113,139,163,302,6188,6248,12436,114,111,225,6441,6522,12963,456,491,947,26713,27491,54204,410,403,813,27579,28385,55964,290,327,617,16182,16464,32646,207,223,430,16679,17014,33693
ILOC10701702,44,1908,2535,4443,3,10,13,191,471,662,0,7,7,194,488,682,39,29,68,5500,2329,7829,47,18,65,5586,2376,7962,301,331,632,29707,30077,59784,439,434,873,30447,30842,61289,35,44,79,3384,3613,6997,51,49,100,3470,3706,7176,207,211,418,21394,21442,42836,326,320,646,21927,21973,43900,95,133,228,9362,9980,19342,121,111,232,9578,10224,19802
ILOC10701801,3,12,19,31,0,0,0,3,4,7,0,0,0,3,4,7,0,0,0,53,24,77,0,0,0,53,24,77,3,0,3,147,145,292,0,5,5,150,150,300,0,0,0,17,29,46,3,0,3,20,29,49,3,0,3,105,107,212,0,3,3,108,110,218,0,0,0,50,50,100,3,0,3,53,50,103
ILOC10701901,32,2694,3140,5834,7,17,24,195,297,492,0,3,3,202,317,519,52,54,106,3824,1836,5660,38,16,54,3914,1906,5820,396,452,848,27646,28393,56039,276,279,555,28318,29124,57442,85,119,204,5940,6512,12452,48,51,99,6073,6682,12755,231,290,521,16528,17076,33604,202,205,407,16961,17571,34532,202,234,436,14976,15823,30799,85,82,167,15263,16139,31402
ILOC10702001,95,6984,9993,16977,0,5,5,454,822,1276,3,3,6,457,830,1287,59,33,92,13048,4893,17941,105,25,130,13212,4951,18163,298,276,574,69201,72425,141626,577,624,1201,70076,73325,143401,51,61,112,13095,13565,26660,114,134,248,13260,13760,27020,173,155,328,44374,47071,91445,385,430,815,44932,47656,92588,144,162,306,32261,33586,65847,239,242,481,32644,33990,66634
ILOC10702002,25,2344,3487,5831,0,0,0,138,258,396,0,6,6,138,264,402,30,4,34,4928,1699,6627,33,27,60,4991,1730,6721,110,96,206,22460,23742,46202,221,232,453,22791,24070,46861,23,14,37,3573,3792,7365,31,33,64,3627,3839,7466,65,61,126,15172,15915,31087,151,160,311,15388,16136,31524,55,39,94,9271,9921,19192,69,71,140,9395,10031,19426
ILOC10702101,27,1999,1924,3923,3,0,3,106,181,287,3,0,3,112,181,293,16,12,28,2104,1093,3197,24,6,30,2144,1111,3255,102,109,211,16692,16234,32926,157,174,331,16951,16517,33468,35,32,67,5126,4817,9943,58,45,103,5219,4894,10113,62,57,119,7609,7643,15252,81,99,180,7752,7799,15551,67,71,138,12613,11982,24595,105,86,191,12785,12139,24924
ILOC10702102,18,1492,1989,3481,0,3,3,109,199,308,0,0,0,109,202,311,15,15,30,2845,1162,4007,22,11,33,2882,1188,4070,126,142,268,18325,19143,37468,193,195,388,18644,19480,38124,30,28,58,2759,2764,5523,17,18,35,2806,2810,5616,69,78,147,12310,13020,25330,132,157,289,12511,13255,25766,71,62,133,7484,7714,15198,58,44,102,7613,7820,15433
ILOC10702103,20,1226,1491,2717,0,4,4,97,182,279,0,0,0,97,186,283,17,10,27,2945,1036,3981,17,9,26,2979,1055,4034,160,147,307,14797,15547,30344,133,175,308,15090,15869,30959,31,32,63,2055,2130,4185,26,26,52,2112,2188,4300,93,87,180,10214,10766,20980,99,128,227,10406,10981,21387,73,64,137,5509,5788,11297,40,60,100,5622,5912,11534
ILOC10702104,19,903,1064,1967,0,0,0,102,187,289,0,0,0,102,187,289,12,17,29,1913,814,2727,38,12,50,1963,843,2806,134,126,260,13672,13622,27294,295,271,566,14101,14019,28120,19,21,40,1837,1834,3671,54,42,96,1910,1897,3807,94,84,178,9156,9135,18291,191,186,377,9441,9405,18846,38,42,80,5089,5046,10135,101,77,178,5228,5165,10393
ILOC10702201,9,469,764,1233,3,3,6,59,204,263,0,5,5,62,212,274,58,29,87,2584,1058,3642,17,10,27,2659,1097,3756,331,352,683,9456,9515,18971,124,106,230,9911,9973,19884,47,57,104,1124,1119,2243,7,12,19,1178,1188,2366,232,248,480,6882,6818,13700,84,70,154,7198,7136,14334,101,116,217,2980,3114,6094,29,32,61,3110,3262,6372
ILOC10702202,7,670,793,1463,0,0,0,80,138,218,0,0,0,80,138,218,28,16,44,2013,891,2904,8,3,11,2049,910,2959,147,140,287,8453,8870,17323,50,52,102,8650,9062,17712,18,22,40,1094,1201,2295,8,4,12,1120,1227,2347,97,93,190,5600,5876,11476,37,37,74,5734,6006,11740,48,54,102,3201,3477,6678,12,10,22,3261,3541,6802
ILOC10702203,10,678,973,1651,5,11,16,104,202,306,0,0,0,109,213,322,45,41,86,2894,1282,4176,23,5,28,2962,1328,4290,331,392,723,10626,11592,22218,131,133,264,11088,12117,23205,66,69,135,1691,1787,3478,15,17,32,1772,1873,3645,210,256,466,7007,7621,14628,96,99,195,7313,7976,15289,133,152,285,4445,4838,9283,42,37,79,4620,5027,9647
ILOC10702204,11,683,990,1673,6,10,16,121,285,406,0,0,0,127,295,422,58,55,113,3165,1503,4668,19,5,24,3242,1563,4805,433,429,862,12452,12745,25197,123,150,273,13008,13324,26332,115,111,226,1821,2013,3834,22,25,47,1958,2149,4107,254,239,493,8388,8539,16927,87,109,196,8729,8887,17616,219,227,446,4818,5164,9982,37,40,77,5074,5431,10505
ILOC10702205,6,468,666,1134,3,11,14,90,186,276,0,3,3,93,200,293,56,47,103,2114,968,3082,15,8,23,2185,1023,3208,366,411,777,9566,9726,19292,146,127,273,10078,10264,20342,91,112,203,1469,1637,3106,19,31,50,1579,1780,3359,234,251,485,6438,6588,13026,111,90,201,6783,6929,13712,173,224,397,3736,3944,7680,36,40,76,3945,4208,8153
ILOC10702206,11,737,1063,1800,5,11,16,104,212,316,0,3,3,109,226,335,47,24,71,3537,1381,4918,21,13,34,3605,1418,5023,304,282,586,13850,13856,27706,141,148,289,14295,14286,28581,54,56,110,1414,1417,2831,15,13,28,1483,1486,2969,210,190,400,10656,10673,21329,103,117,220,10969,10980,21949,111,116,227,3690,3698,7388,36,26,62,3837,3840,7677
ILOC10702207,4,420,545,965,0,5,5,38,91,129,0,0,0,38,96,134,26,10,36,1530,574,2104,12,3,15,1568,587,2155,120,141,261,5612,5846,11458,51,58,109,5783,6045,11828,21,21,42,636,641,1277,0,4,4,657,666,1323,87,105,192,4039,4273,8312,38,44,82,4164,4422,8586,42,44,86,1748,1837,3585,9,13,22,1799,1894,3693
ILOC10702301,0,146,198,344,0,10,10,10,20,30,0,0,0,10,30,40,25,18,43,394,105,499,0,0,0,419,123,542,162,202,364,1755,1800,3555,19,24,43,1936,2026,3962,16,21,37,322,351,673,5,0,5,343,372,715,110,159,269,1133,1186,2319,17,19,36,1260,1364,2624,47,54,101,799,843,1642,7,6,13,853,903,1756
ILOC10702302,57,3601,5324,8925,6,8,14,235,386,621,0,3,3,241,397,638,59,40,99,6612,2668,9280,57,11,68,6728,2719,9447,423,512,935,42861,45755,88616,440,468,908,43724,46735,90459,119,117,236,10284,11089,21373,98,98,196,10501,11304,21805,242,302,544,25453,27837,53290,302,361,663,25997,28500,54497,230,262,492,24613,26024,50637,167,151,318,25010,26437,51447
ILOC10702401,69,3470,4117,7587,3,3,6,249,496,745,0,7,7,252,506,758,42,24,66,6228,2604,8832,79,29,108,6349,2657,9006,227,222,449,37728,39101,76829,489,503,992,38444,39826,78270,60,48,108,5794,5881,11675,74,91,165,5928,6020,11948,145,131,276,24696,26101,50797,358,354,712,25199,26586,51785,112,123,235,16081,16278,32359,148,173,321,16341,16574,32915
ILOC10702501,52,4010,5540,9550,0,8,8,316,575,891,0,7,7,316,590,906,79,33,112,11157,3688,14845,85,19,104,11321,3740,15061,334,305,639,40832,43610,84442,369,422,791,41535,44337,85872,92,85,177,6401,6759,13160,55,64,119,6548,6908,13456,183,192,375,27390,29604,56994,273,319,592,27846,30115,57961,201,158,359,17026,18162,35188,109,122,231,17336,18442,35778
ILOC10702502,43,3951,5272,9223,3,3,6,323,673,996,0,3,3,326,679,1005,82,40,122,11590,3861,15451,89,28,117,11761,3929,15690,377,355,732,44363,45793,90156,375,431,806,45115,46579,91694,73,52,125,4853,5102,9955,47,54,101,4973,5208,10181,267,241,508,32822,33653,66475,289,336,625,33378,34230,67608,143,129,272,13215,14209,27424,97,108,205,13455,14446,27901
ILOC10702601,26,2049,1985,4034,3,7,10,131,169,300,0,0,0,134,176,310,54,26,80,2301,1084,3385,23,5,28,2378,1115,3493,341,343,684,16809,15333,32142,140,135,275,17290,15811,33101,88,90,178,6045,6147,12192,43,32,75,6176,6269,12445,208,214,422,7828,7135,14963,93,100,193,8129,7449,15578,174,180,354,14096,13452,27548,71,50,121,14341,13682,28023
ILOC10702602,23,2429,2115,4544,3,0,3,143,145,288,0,0,0,146,145,291,39,10,49,2320,927,3247,19,7,26,2378,944,3322,171,126,297,17900,13887,31787,133,83,216,18204,14096,32300,66,45,111,6515,5700,12215,41,42,83,6622,5787,12409,103,80,183,8725,6681,15406,77,43,120,8905,6804,15709,123,85,208,15046,12321,27367,84,71,155,15253,12477,27730
ILOC10702603,33,2228,2486,4714,5,5,10,106,137,243,0,3,3,111,145,256,25,22,47,1535,917,2452,22,6,28,1582,945,2527,193,243,436,16464,16685,33149,138,149,287,16795,17077,33872,43,63,106,7327,7421,14748,46,49,95,7416,7533,14949,116,140,256,7337,7640,14977,83,92,175,7536,7872,15408,104,138,242,15619,15694,31313,89,94,183,15812,15926,31738
ILOC10702604,5,354,266,620,3,3,6,22,29,51,0,0,0,25,32,57,16,9,25,352,147,499,7,3,10,375,159,534,90,91,181,2608,1898,4506,38,31,69,2736,2020,4756,25,38,63,857,721,1578,7,12,19,889,771,1660,60,51,111,1386,1070,2456,27,22,49,1473,1143,2616,52,70,122,1963,1470,3433,14,16,30,2029,1556,3585
ILOC10702701,20,1411,1768,3179,4,5,9,97,134,231,0,0,0,101,139,240,9,8,17,1946,878,2824,22,7,29,1977,893,2870,87,91,178,15202,16182,31384,208,245,453,15497,16518,32015,24,25,49,2938,3173,6111,33,28,61,2995,3226,6221,35,36,71,9440,10228,19668,132,152,284,9607,10416,20023,66,66,132,7625,8029,15654,77,76,153,7768,8171,15939
ILOC10702702,27,1281,1473,2754,0,0,0,66,101,167,0,0,0,66,101,167,9,8,17,1438,656,2094,28,12,40,1475,676,2151,42,54,96,12152,12803,24955,162,174,336,12356,13031,25387,10,8,18,2383,2522,4905,42,27,69,2435,2557,4992,25,38,63,7763,8437,16200,112,121,233,7900,8596,16496,24,20,44,5922,6168,12090,80,65,145,6026,6253,12279
ILOC10702703,31,2614,3525,6139,3,0,3,156,290,446,3,0,3,162,290,452,22,8,30,4425,1817,6242,27,11,38,4474,1836,6310,98,115,213,27847,30046,57893,239,248,487,28184,30409,58593,22,33,55,5553,5823,11376,44,53,97,5619,5909,11528,57,62,119,17334,18996,36330,153,178,331,17544,19236,36780,50,80,130,13951,14831,28782,97,86,183,14098,14997,29095
ILOC10702704,20,1143,1382,2525,3,3,6,71,121,192,0,0,0,74,124,198,9,0,9,1398,657,2055,12,12,24,1419,669,2088,44,33,77,13237,13415,26652,163,156,319,13444,13604,27048,16,7,23,2685,2530,5215,25,16,41,2726,2553,5279,21,16,37,8023,8410,16433,105,108,213,8149,8534,16683,33,20,53,7026,6711,13737,66,55,121,7125,6786,13911
ILOC10702801,49,3192,4797,7989,0,3,3,165,277,442,0,3,3,165,283,448,10,11,21,3289,1630,4919,26,15,41,3325,1656,4981,67,75,142,37041,40018,77059,268,302,570,37376,40395,77771,23,32,55,7485,8045,15530,63,77,140,7571,8154,15725,39,53,92,22665,24887,47552,171,219,390,22875,25159,48034,42,50,92,18866,20250,39116,130,129,259,19038,20429,39467
ILOC10702802,43,3237,4971,8208,3,3,6,133,228,361,0,0,0,136,231,367,14,9,23,2537,1507,4044,21,5,26,2572,1521,4093,58,46,104,29401,33305,62706,185,223,408,29644,33574,63218,29,22,51,8563,9513,18076,48,38,86,8640,9573,18213,22,25,47,15223,18075,33298,135,137,272,15380,18237,33617,56,44,100,20813,22744,43557,77,108,185,20946,22896,43842
ILOC10702901,13,864,1475,2339,5,12,17,107,291,398,0,0,0,112,303,415,82,52,134,5333,1791,7124,43,10,53,5458,1853,7311,407,434,841,16975,16788,33763,175,191,366,17557,17413,34970,65,79,144,2059,2201,4260,36,26,62,2160,2306,4466,278,299,577,12245,12140,24385,122,124,246,12645,12563,25208,148,163,311,5474,5676,11150,57,51,108,5679,5890,11569
ILOC10703001,59,5442,6984,12426,21,32,53,562,1287,1849,5,9,14,588,1328,1916,297,185,482,19328,7662,26990,141,51,192,19766,7898,27664,1613,1606,3219,75458,77409,152867,853,965,1818,77924,79980,157904,375,425,800,11580,11827,23407,118,148,266,12073,12400,24473,991,993,1984,53017,54500,107517,611,690,1301,54619,56183,110802,759,803,1562,28830,29802,58632,265,294,559,29854,30899,60753
ILOC10703101,26,2152,3035,5187,0,0,0,98,149,247,0,0,0,98,149,247,15,9,24,2854,1225,4079,30,8,38,2899,1242,4141,86,82,168,21240,22237,43477,235,236,471,21561,22555,44116,35,35,70,5559,5919,11478,43,45,88,5637,5999,11636,48,37,85,12234,13090,25324,161,157,318,12443,13284,25727,64,72,136,12783,13409,26192,87,93,180,12934,13574,26508
ILOC10703102,22,1452,2454,3906,0,0,0,66,103,169,0,0,0,66,103,169,3,7,10,1344,760,2104,16,10,26,1363,777,2140,40,41,81,17067,19497,36564,169,194,363,17276,19732,37008,15,11,26,4206,4826,9032,28,33,61,4249,4870,9119,13,20,33,10026,11711,21737,105,145,250,10144,11876,22020,41,30,71,10108,11448,21556,69,61,130,10218,11539,21757
ILOC19499494,4,297,348,645,5,4,9,46,79,125,3,3,6,54,86,140,52,24,76,1021,334,1355,14,3,17,1087,361,1448,63,62,125,1240,733,1973,29,16,45,1332,811,2143,249,213,462,3854,3310,7164,57,59,116,4160,3582,7742,49,29,78,806,436,1242,22,12,34,877,477,1354,222,207,429,4051,3434,7485,51,54,105,4324,3695,8019
ILOC19799797,0,3,5,8,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,17,5,22,3,0,3,20,5,25,0,0,0,42,47,89,3,0,3,45,47,92,0,0,0,8,5,13,0,0,0,8,5,13,0,0,0,32,35,67,0,3,3,32,38,70,3,0,3,18,16,34,0,0,0,21,16,37
