region_id,F_IS_NS_25_34_PD_GD_GCL,F_IS_NS_25_34_BDL,F_IS_NS_25_34_ADip_DipL,F_IS_NS_25_34_CL_nfd,F_IS_NS_25_34_Crt_III_an_IV_L,F_IS_NS_25_34_Ct_I_II,F_IS_NS_25_34_LoE_NS,F_IS_NS_25_34_Tot,F_IS_NS_35_44_PD_GD_GCL,F_IS_NS_35_44_BDL,F_IS_NS_35_44_ADip_DipL,F_IS_NS_35_44_CL_nfd,F_IS_NS_35_44_Crt_III_an_IV_L,F_IS_NS_35_44_Ct_I_II,F_IS_NS_35_44_LoE_NS,F_IS_NS_35_44_Tot,F_IS_NS_45_54_PD_GD_GCL,F_IS_NS_45_54_BDL,F_IS_NS_45_54_ADip_DipL,F_IS_NS_45_54_CL_nfd,F_IS_NS_45_54_Crt_III_an_IV_L,F_IS_NS_45_54_Ct_I_II,F_IS_NS_45_54_Lev_of_ed_NS,F_IS_NS_45_54_Tot,F_IS_NS_55_64_PgDe_GdDp_GdC,F_IS_NS_55_64_BachelDegre_L,F_IS_NS_55_64_ADip_DipL,F_IS_NS_55_64_Certi_Level_nfd,F_IS_NS_55_64_Crt_III_and_IV,F_IS_NS_55_64_Crt_I_and_II,F_IS_NS_55_64_Lev_of_ed_NS,F_IS_NS_55_64_Tot,F_IS_NS_65ov_PtgDe_GdDp_GdCt,F_IS_NS_65ov_BDL,F_IS_NS_65ov_AdDip_and_DipL,F_IS_NS_65ov_CL_nfd,F_IS_NS_65ov_Ct_III_IV,F_IS_NS_65ov_Ct_I_II,F_IS_NS_65ov_Lev_of_ed_NS,F_IS_NS_65ov_Tot,F_IS_NS_Tot_PgDe_GdDp_GdCtL,F_IS_NS_Tot_BDL,F_IS_NS_Tot_ADip_DipL,F_IS_NS_Tot_CL_nfd,F_IS_NS_Tot_Ct_III_and_IV_L,F_IS_NS_Tot_Ct_I_and_II_L,F_IS_NS_Tot_Lev_of_ed_NS,F_IS_NS_Tot_Tot,F_T_15_19_PD_GD_GCL,F_T_15_19_BDL,F_T_15_19_ADip_DipL,F_T_15_19_CL_nfd,F_T_15_19_Ct_III_IV,F_T_15_19_Ct_I_II,F_T_15_19_LoE_NS,F_T_15_19_Tot,F_T_20_24_PD_GD_GCL,F_T_20_24_BDL,F_T_20_24_ADip_DipL,F_T_20_24_CL_nfd,F_T_20_24_Ct_III_IV,F_T_20_24_Ct_I_II,F_T_20_24_LoE_NS,F_T_20_24_Tot,F_T_25_34_PD_GD_GCL,F_T_25_34_BDL,F_T_25_34_ADip_DipL,F_T_25_34_CL_nfd,F_T_25_34_Ct_III_IV,F_T_25_34_Ct_I_II,F_T_25_34_LoE_NS,F_T_25_34_Tot,F_T_35_44_PD_GD_GCL,F_T_35_44_BDL,F_T_35_44_ADip_DipL,F_T_35_44_CL_nfd,F_T_35_44_Ct_III_IV,F_T_35_44_Ct_I_II,F_T_35_44_LoE_NS,F_T_35_44_Tot,F_T_45_54_PD_GD_GCL,F_T_45_54_BDL,F_T_45_54_ADip_DipL,F_T_45_54_CL_nfd,F_T_45_54_Ct_III_IV,F_T_45_54_Ct_I_II,F_T_45_54_LoE_NS,F_T_45_54_Tot,F_T_55_64_PD_GD_GCL,F_T_55_64_BDL,F_T_55_64_ADip_DipL,F_T_55_64_CL_nfd,F_T_55_64_Ct_III_IV,F_T_55_64_Ct_I_II,F_T_55_64_LoE_NS,F_T_55_64_Tot,F_T_65ov_PtgdDe_GdDp_GdCt,F_T_65ov_BDL,F_T_65ov_ADip_DipL,F_T_65ov_CL_nfd,F_T_65ov_Ct_III_IV,F_T_65ov_Ct_I_II,F_T_65ov_LoE_NS,F_T_65ov_Tot,F_T_Tot_PD_GD_GCL,F_T_Tot_BDL,F_T_Tot_ADip_DipL,F_T_Tot_CL_nfd,F_T_Tot_Ct_III_IV,F_T_Tot_Ct_I_II,F_T_Tot_LoE_NS,F_T_Tot_Tot,P_Ind_15_19_PD_GD_GCL,P_Ind_15_19_BDL,P_Ind_15_19_ADip_DipL,P_Ind_15_19_CL_nfd,P_Ind_15_19_Ct_III_IV,P_Ind_15_19_Ct_I_II,P_Ind_15_19_LoE_NS,P_Ind_15_19_Tot,P_Ind_20_24_PD_GD_GCL,P_Ind_20_24_BDL,P_Ind_20_24_ADip_DipL,P_Ind_20_24_CL_nfd,P_Ind_20_24_Ct_III_IV,P_Ind_20_24_Ct_I_II,P_Ind_20_24_LoE_NS,P_Ind_20_24_Tot,P_Ind_25_34_PD_GD_GCL,P_Ind_25_34_BDL,P_Ind_25_34_ADip_DipL,P_Ind_25_34_CL_nfd,P_Ind_25_34_Ct_III_IV,P_Ind_25_34_Ct_I_II,P_Ind_25_34_LoE_NS,P_Ind_25_34_Tot,P_Ind_35_44_PD_GD_GCL,P_Ind_35_44_BDL,P_Ind_35_44_ADip_DipL,P_Ind_35_44_CL_nfd,P_Ind_35_44_Ct_III_IV,P_Ind_35_44_Ct_I_II,P_Ind_35_44_LoE_NS,P_Ind_35_44_Tot,P_Ind_45_54_PD_GD_GCL,P_Ind_45_54_BDL,P_Ind_45_54_ADip_DipL,P_Ind_45_54_CL_nfd,P_Ind_45_54_Ct_III_IV,P_Ind_45_54_Ct_I_II,P_Ind_45_54_LoE_NS,P_Ind_45_54_Tot,P_Ind_55_64_PD_GD_GCL,P_Ind_55_64_BDL,P_Ind_55_64_ADip_DipL,P_Ind_55_64_CL_nfd,P_Ind_55_64_Ct_III_IV,P_Ind_55_64_Ct_I_II,P_Ind_55_64_LoE_NS,P_Ind_55_64_Tot,P_Ind_65ov_PtgdDe_GdDp_GdCt,P_Ind_65ov_BDL,P_Ind_65ov_ADip_DipL,P_Ind_65ov_CL_nfd,P_Ind_65ov_Ct_III_IV,P_Ind_65ov_Ct_I_II,P_Ind_65ov_LoE_NS,P_Ind_65ov_Tot,P_Ind_Tot_PD_GD_GCL,P_Ind_Tot_BDL,P_Ind_Tot_ADip_DipL,P_Ind_Tot_CL_nfd,P_Ind_Tot_Ct_III_IV,P_Ind_Tot_Ct_I_II,P_Ind_Tot_LoE_NS,P_Ind_Tot_Tot,P_NonI_15_19_PtgdDe_GdDp_GdCt,P_NonI_15_19_BDL,P_NonI_15_19_ADip_DipL,P_NonI_15_19_CL_nfd,P_NonI_15_19_Ct_III_IV,P_NonI_15_19_Ct_I_II,P_NonI_15_19_LoE_NS,P_NonI_15_19_Tot,P_NonI_20_24_PtgdDe_GdDp_GdCt,P_NonI_20_24_BDL,P_NonI_20_24_ADip_DipL,P_NonI_20_24_CL_nfd,P_NonI_20_24_Ct_III_IV,P_NonI_20_24_Ct_I_II,P_NonI_20_24_LoE_NS,P_NonI_20_24_Tot,P_NonI_25_34_PtgdDe_GdDp_GdCt,P_NonI_25_34_BDL,P_NonI_25_34_ADip_DipL,P_NonI_25_34_CL_nfd,P_NonI_25_34_Ct_III_IV,P_NonI_25_34_Ct_I_II,P_NonI_25_34_LoE_NS,P_NonI_25_34_Tot
ILOC10100101,0,0,0,0,0,0,4,4,0,0,0,0,0,0,11,11,0,0,0,0,0,0,13,13,0,0,0,0,0,0,11,11,0,0,0,0,0,0,11,11,0,0,0,0,0,0,56,56,0,0,0,0,4,0,14,18,0,7,6,0,6,0,6,25,4,33,9,3,22,6,13,90,5,32,12,4,30,9,22,114,4,9,23,9,19,0,25,89,6,6,7,0,15,5,21,60,0,10,6,5,5,0,59,85,19,97,63,21,101,20,160,481,0,0,0,0,4,0,3,7,0,0,3,0,8,0,7,18,0,0,0,0,17,0,3,20,0,0,0,0,8,3,9,20,0,0,0,3,0,0,4,7,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,4,0,0,3,3,37,3,33,79,0,0,0,0,0,0,15,15,0,7,3,3,26,4,3,46,8,51,13,3,46,6,6,133
ILOC10100201,0,0,3,0,3,0,13,19,0,0,0,0,3,0,22,25,0,0,0,0,0,3,24,27,0,0,3,0,3,0,20,26,0,0,0,0,0,0,23,23,0,0,6,0,9,3,133,151,0,0,0,0,27,13,50,90,3,50,26,16,102,33,34,264,34,217,87,22,221,44,41,666,41,161,80,47,175,28,74,606,40,128,92,36,172,21,92,581,29,77,57,25,65,10,107,370,7,37,38,15,10,6,200,313,154,670,380,161,772,155,598,2890,0,0,0,0,15,0,23,38,0,3,4,0,31,9,16,63,3,19,11,4,66,11,13,127,3,14,13,8,37,3,17,95,6,11,8,5,34,3,14,81,3,3,3,0,10,0,15,34,0,0,0,0,3,0,16,19,15,50,39,17,196,26,114,457,0,0,0,3,42,19,47,111,3,55,34,20,188,30,33,363,43,273,106,27,471,56,54,1030
ILOC10100202,0,0,0,0,3,3,10,16,0,0,0,0,0,0,10,10,0,0,0,0,0,0,18,18,0,0,0,0,0,0,5,5,0,0,0,0,0,0,20,20,0,0,0,0,3,3,75,81,0,0,0,0,5,0,17,22,3,16,9,0,24,5,14,71,11,67,20,3,55,17,20,193,12,16,13,3,38,7,22,111,9,26,20,6,28,3,37,129,9,16,13,3,12,0,23,76,0,12,13,3,5,3,90,126,44,153,88,18,167,35,223,728,0,0,0,0,0,0,7,7,0,0,0,0,13,0,0,13,0,3,0,4,17,3,3,30,0,0,3,0,11,3,3,20,3,4,6,0,3,0,3,19,0,3,0,0,3,0,3,9,0,0,0,0,0,0,9,9,3,10,9,4,47,6,28,107,0,0,0,0,9,3,16,28,3,25,9,0,45,9,10,101,25,86,24,6,97,14,15,267
ILOC10100203,0,0,0,0,0,0,18,18,0,0,0,0,0,0,11,11,0,0,0,0,0,0,13,13,0,0,0,0,3,0,10,13,0,4,0,0,0,0,25,29,0,4,0,0,3,0,94,101,0,0,0,3,17,5,23,48,5,49,14,4,63,10,24,169,21,183,42,13,81,22,39,401,30,102,47,18,76,20,36,329,34,70,52,24,68,13,52,313,24,40,38,14,43,6,53,218,10,43,38,16,19,5,150,281,124,487,231,92,367,81,377,1759,0,0,0,0,4,0,9,13,0,3,0,0,19,3,7,32,0,5,7,3,18,4,10,47,5,3,6,3,12,5,9,43,0,3,6,3,12,0,14,38,0,0,3,0,3,0,3,9,0,0,3,0,0,0,12,15,5,14,25,9,68,12,64,197,0,0,0,3,27,8,25,63,5,57,17,8,132,13,18,250,40,246,58,17,232,24,27,644
ILOC10100204,0,0,0,0,3,0,16,19,0,0,0,0,3,0,27,30,0,0,3,0,3,0,26,32,0,0,0,0,3,0,15,18,0,0,0,0,0,0,25,25,0,0,3,0,12,0,129,144,0,0,0,3,9,5,31,48,0,9,18,7,37,7,13,91,11,76,24,6,64,15,28,224,18,104,65,16,101,12,48,364,35,74,60,19,99,19,72,378,32,49,58,10,40,12,70,271,8,24,30,8,13,3,78,164,104,336,255,69,363,73,340,1540,0,0,0,0,0,0,10,10,0,0,0,0,3,0,0,3,0,0,0,0,3,0,6,9,0,3,6,4,16,0,3,32,5,0,0,0,10,0,0,15,0,0,0,0,4,0,4,8,0,0,0,0,3,0,3,6,5,3,6,4,39,0,26,83,0,0,0,6,24,8,30,68,0,13,21,10,86,11,15,156,16,106,32,10,167,23,17,371
ILOC10100205,0,0,0,0,0,0,12,12,0,0,0,0,0,0,5,5,0,0,0,0,0,0,14,14,0,0,0,0,0,0,7,7,0,0,0,0,0,0,26,26,0,0,0,0,0,0,73,73,0,0,0,0,7,6,32,45,0,19,5,6,62,8,20,120,14,90,24,3,90,16,36,273,12,62,41,18,79,16,46,274,14,32,40,19,61,13,59,238,8,31,32,14,37,11,41,174,6,13,21,12,14,3,95,164,54,247,163,72,350,73,329,1288,0,0,0,0,6,0,22,28,0,3,0,5,20,0,14,42,0,5,6,0,26,0,13,50,3,3,3,4,19,6,23,61,3,7,3,6,18,0,15,52,0,3,3,0,7,0,9,22,0,3,0,0,3,0,4,10,6,24,15,15,99,6,100,265,0,0,0,0,8,6,35,49,0,16,9,6,102,17,14,164,21,117,37,8,196,24,30,433
ILOC10100301,0,0,0,0,0,0,7,7,0,0,0,0,0,0,8,8,0,0,0,0,0,0,14,14,0,0,0,0,0,0,11,11,0,0,0,0,0,0,34,34,0,0,0,0,0,0,80,80,0,3,0,0,3,3,15,24,0,8,4,7,18,0,9,46,8,42,7,3,29,10,15,114,8,36,29,8,46,7,23,157,6,31,26,12,45,3,45,168,9,21,23,8,20,6,43,130,5,12,23,4,13,4,104,165,36,153,112,42,174,33,254,804,0,0,0,0,3,3,3,9,0,0,0,0,8,0,3,11,0,3,0,3,8,0,4,18,0,3,3,3,11,3,6,29,0,6,0,0,6,0,3,15,0,3,3,0,0,3,8,17,0,0,0,0,3,0,7,10,0,15,6,6,39,9,34,109,0,3,0,0,9,3,20,35,0,11,4,7,43,0,9,74,8,47,19,0,83,14,13,184
ILOC10100401,0,0,0,0,0,0,10,10,0,0,0,0,0,0,8,8,0,3,0,0,0,0,3,6,0,0,0,0,3,0,6,9,0,0,0,0,0,0,11,11,0,3,0,0,3,0,46,52,0,0,0,3,4,3,18,28,3,11,0,3,15,3,4,39,4,32,18,3,43,4,19,123,7,31,21,6,39,4,19,127,4,17,16,12,34,6,28,117,3,14,23,13,24,3,27,107,0,15,11,3,4,0,91,124,21,120,89,43,163,23,206,665,0,0,0,3,3,5,14,25,0,0,0,3,10,3,0,16,0,0,0,3,18,0,10,31,0,6,3,3,16,4,8,40,0,4,4,3,17,0,5,33,0,0,0,0,0,0,14,14,0,0,0,0,0,0,4,4,0,10,7,15,64,12,55,163,0,0,0,0,8,3,9,20,3,11,0,0,37,0,4,55,4,53,28,3,85,4,7,184
ILOC10100402,0,0,0,0,0,0,10,10,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,0,3,0,0,0,0,0,3,0,3,0,0,0,0,31,34,0,0,0,0,3,0,14,17,0,0,0,0,10,0,0,10,0,30,10,0,12,0,18,70,5,43,19,6,17,6,9,105,9,15,20,5,19,3,11,82,8,19,12,7,10,6,24,86,0,6,10,5,3,3,20,47,22,113,71,23,74,18,96,417,0,0,0,0,3,0,3,6,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,3,0,3,3,3,6,3,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,3,3,12,6,9,36,0,0,0,0,0,0,8,8,0,4,0,0,21,0,0,25,7,40,10,0,37,0,5,99
ILOC10100403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,0,0,3,0,6,9,0,0,0,0,3,0,4,7,0,0,0,0,4,0,0,4,0,0,3,3,6,0,6,18,0,8,3,0,5,0,0,16,0,3,9,3,3,3,3,24,0,3,0,0,6,0,9,18,0,3,7,0,6,0,21,37,0,17,22,6,33,3,43,124,0,0,0,0,0,0,7,7,0,0,0,0,3,0,0,3,0,0,0,3,3,0,0,6,0,0,3,0,0,0,0,3,0,0,0,0,3,3,0,6,0,0,3,0,6,0,6,15,0,0,0,0,0,0,3,3,0,0,6,3,15,3,16,43,0,0,0,0,3,0,0,3,0,5,0,0,4,0,0,9,0,0,6,0,8,0,6,20
ILOC10100501,0,0,0,0,3,0,22,25,0,3,0,0,0,0,19,22,0,0,0,0,0,0,29,29,0,0,0,0,3,0,17,20,0,0,0,0,0,0,57,57,0,3,0,0,6,0,176,185,0,0,4,0,12,8,44,68,0,17,15,8,48,14,27,129,18,119,54,8,125,23,47,394,22,85,46,14,109,17,61,354,14,48,39,19,97,15,89,321,7,39,52,19,45,6,78,246,3,25,38,16,19,8,218,327,64,333,248,84,455,91,564,1839,0,0,0,6,0,5,12,23,0,0,0,0,15,3,3,21,3,6,3,0,18,4,9,43,3,0,4,0,13,0,16,36,0,0,0,4,10,0,9,23,0,3,0,0,7,0,0,10,0,0,0,0,4,0,7,11,6,9,7,10,67,12,56,167,0,0,4,0,24,10,46,84,0,32,22,8,117,19,15,213,28,155,73,12,274,28,43,613
ILOC10100502,0,0,0,0,0,0,9,9,0,0,0,0,0,0,10,10,0,0,0,0,0,0,10,10,0,0,0,0,3,0,14,17,0,0,0,0,0,0,13,13,0,0,0,0,3,0,69,72,0,0,0,3,4,0,19,26,0,4,7,3,9,0,10,33,4,26,12,3,34,0,16,95,5,38,28,7,49,4,24,155,11,26,43,7,33,9,22,151,0,26,21,7,29,3,37,123,3,7,10,0,11,3,54,88,23,127,121,30,169,19,182,671,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,14,0,0,4,0,7,0,3,14,0,3,3,0,5,0,0,11,3,3,0,0,4,0,0,10,0,0,0,0,0,0,4,4,3,6,7,0,23,0,18,57,0,0,0,3,7,7,15,32,0,7,10,3,28,0,10,58,7,38,12,7,76,0,8,148
ILOC10100503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,6,6,0,0,0,0,0,0,11,11,0,0,0,0,3,0,0,3,0,0,0,0,5,0,0,5,0,3,0,0,8,4,0,15,0,0,0,0,10,0,0,10,3,0,10,5,3,0,6,27,0,3,6,3,3,3,11,29,0,7,3,4,3,0,14,31,3,13,19,12,35,7,31,120,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,5,4,0,9,0,3,0,0,7,0,5,15,0,0,6,0,0,0,0,6,0,3,3,0,0,0,0,6,0,0,0,0,0,0,3,3,0,6,9,0,18,4,8,45,0,0,0,0,3,0,3,6,0,0,0,0,5,0,0,5,0,3,3,3,9,0,3,21
ILOC10100601,0,0,0,0,0,0,7,7,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,5,0,3,0,0,0,0,24,27,0,0,0,0,5,0,6,11,3,13,3,0,6,7,6,38,4,31,8,6,9,5,12,75,0,24,22,6,15,3,14,84,7,23,23,4,20,4,16,97,4,8,12,3,11,4,16,58,3,11,11,3,5,0,36,69,21,110,79,22,71,23,106,432,0,0,0,0,5,0,0,5,0,0,0,0,0,0,6,6,0,0,0,0,0,0,7,7,0,0,4,0,0,0,4,8,0,0,3,0,4,0,6,13,0,0,0,0,7,0,4,11,0,0,0,0,0,0,0,0,0,0,7,0,16,0,27,50,0,0,0,0,8,0,8,16,3,14,6,0,22,7,3,55,4,49,12,6,40,8,10,129
ILOC10100701,0,0,0,0,0,0,4,4,0,0,0,0,0,0,6,6,0,0,0,0,0,0,11,11,0,3,0,0,0,0,5,8,0,0,0,0,0,0,20,20,0,3,0,0,0,0,56,59,0,0,0,0,6,3,14,23,0,6,0,0,7,4,11,28,3,21,11,3,27,3,10,78,3,9,13,3,22,6,22,78,5,7,22,5,19,9,23,90,4,22,10,4,20,0,22,82,4,13,20,3,3,4,81,128,19,78,76,18,104,29,183,507,0,0,0,0,3,0,7,10,0,0,0,0,0,3,6,9,0,0,0,0,6,3,6,15,0,0,0,0,6,3,10,19,0,0,0,0,6,3,9,18,0,0,0,0,0,0,3,3,0,0,3,0,3,0,7,13,0,0,3,0,24,12,48,87,0,0,0,0,6,6,12,24,0,9,0,0,15,7,6,37,6,32,14,9,46,6,3,116
ILOC10100702,0,0,0,0,0,0,5,5,0,0,0,0,0,0,15,15,0,3,0,0,0,0,11,14,0,0,0,0,0,0,12,12,0,0,0,0,0,0,16,16,0,3,0,0,0,0,72,75,0,0,0,0,8,6,13,27,0,10,3,0,16,6,12,47,8,54,13,4,43,3,14,139,13,45,33,12,47,12,29,191,19,41,44,10,49,11,40,214,24,31,38,17,43,8,51,212,6,24,30,4,17,3,98,182,70,205,161,47,223,49,257,1012,0,0,0,0,6,0,6,12,0,0,0,0,3,0,3,6,0,0,0,0,6,0,3,9,0,0,0,0,3,3,6,12,0,0,3,0,7,0,7,17,0,0,3,0,3,0,5,11,0,0,0,0,0,0,4,4,0,0,6,0,28,3,34,71,0,0,0,3,9,6,17,35,0,13,6,0,25,9,8,61,8,63,24,7,89,8,16,215
ILOC10100801,0,0,0,0,0,0,7,7,0,0,3,0,3,0,10,16,0,0,0,0,0,0,9,9,0,0,0,0,0,0,13,13,0,0,0,0,0,0,36,36,0,0,3,0,3,0,87,93,0,0,3,0,6,6,35,50,0,5,4,0,24,6,9,48,3,30,11,0,43,8,21,116,3,30,22,8,38,6,38,145,3,16,15,6,41,3,31,115,6,25,25,8,20,3,45,132,7,13,33,14,23,0,128,218,22,119,113,36,195,32,307,824,0,0,0,0,9,3,24,36,0,0,0,0,15,6,9,30,0,3,5,0,18,6,9,41,0,3,7,3,15,3,17,48,0,3,0,0,20,0,9,32,0,0,7,0,7,0,4,18,0,0,0,0,0,0,0,0,0,9,19,3,84,18,72,205,0,0,3,0,6,6,23,38,0,8,4,0,31,7,6,56,3,36,12,0,66,11,13,141
ILOC10100802,0,0,0,0,0,0,3,3,0,0,0,0,3,0,13,16,0,0,4,0,3,0,3,10,0,0,0,0,0,0,3,3,0,0,0,0,0,0,13,13,0,0,4,0,6,0,44,54,0,0,0,0,6,0,16,22,0,3,3,0,10,4,11,31,3,39,9,3,26,10,24,114,17,40,30,7,55,3,36,188,15,35,42,6,40,4,27,169,14,29,26,6,23,5,31,134,3,17,19,3,10,0,62,114,52,163,129,25,170,26,207,772,0,0,0,0,0,0,27,27,0,0,0,0,5,0,62,67,0,0,0,0,8,3,117,128,0,7,3,0,9,0,61,80,0,3,3,0,3,3,14,26,0,0,0,0,10,3,7,20,0,0,0,0,3,0,6,9,0,10,6,0,38,9,294,357,0,0,0,0,12,0,17,29,0,6,3,3,26,4,31,73,6,53,19,6,66,7,91,248
ILOC10200101,0,3,0,0,0,0,68,71,0,3,0,0,0,0,77,80,4,3,0,0,0,0,58,65,0,0,0,0,0,0,43,43,3,3,0,3,3,0,89,101,7,12,0,3,3,0,475,500,0,0,3,14,56,31,106,210,13,131,65,30,143,41,131,554,118,369,88,20,209,31,108,943,199,320,171,41,172,24,137,1064,259,327,206,46,164,35,173,1210,199,240,145,53,98,32,154,921,102,200,161,53,47,12,420,995,890,1587,839,257,889,206,1229,5897,0,0,0,4,7,8,22,41,0,0,3,0,18,13,10,44,0,3,14,6,36,5,15,79,6,7,11,3,29,6,23,85,0,5,15,3,17,0,30,70,0,6,11,4,4,3,15,43,0,0,3,0,0,0,10,13,6,21,57,20,111,35,125,375,0,0,6,13,91,44,82,236,13,206,111,35,289,52,67,773,214,626,140,26,483,54,77,1620
ILOC10200201,0,0,3,0,0,0,8,11,3,0,0,0,0,0,20,23,0,0,0,0,0,0,20,20,0,0,0,3,0,0,15,18,0,0,3,0,0,0,25,28,3,0,6,3,0,0,97,109,0,0,3,0,18,0,37,58,0,15,10,5,25,12,10,77,9,60,35,4,83,12,22,225,22,59,41,21,84,15,47,289,15,69,69,16,109,12,64,354,20,71,60,17,63,6,70,307,12,41,50,12,21,8,194,338,78,315,268,75,403,65,444,1648,0,0,0,0,0,0,6,6,0,0,3,0,6,3,12,24,3,0,0,0,0,3,26,32,0,0,3,0,7,6,11,27,0,6,6,0,10,3,10,35,0,0,0,0,4,0,9,13,0,0,0,0,0,0,6,6,3,6,12,0,27,15,80,143,4,0,3,0,35,4,42,88,0,19,7,5,58,13,28,130,12,75,48,17,190,20,42,404
ILOC10200301,0,0,0,0,0,0,15,15,0,3,0,0,0,0,15,18,0,0,3,0,0,0,16,19,3,0,0,0,3,0,15,21,0,0,0,0,0,0,40,40,3,3,3,0,6,0,112,127,0,0,0,3,12,5,30,50,0,19,10,7,37,14,18,105,19,77,34,12,95,11,41,289,14,50,36,15,80,11,35,241,10,33,44,17,73,16,63,256,14,21,34,13,51,12,48,193,7,31,35,3,30,6,237,349,64,231,193,70,378,75,472,1483,0,0,0,0,7,0,22,29,0,3,0,0,15,6,10,34,0,0,3,3,32,3,10,51,0,3,3,3,19,3,12,43,0,0,3,3,16,3,11,36,0,0,0,0,6,3,6,15,0,0,0,0,0,0,7,7,0,6,9,9,95,18,78,215,0,0,0,3,18,9,19,49,0,27,10,7,91,17,13,165,23,117,52,13,223,16,38,482
ILOC10200302,0,0,0,0,0,0,14,14,0,3,0,0,0,0,9,12,0,0,0,0,0,0,9,9,0,0,0,0,0,0,12,12,0,0,0,0,0,0,20,20,0,3,0,0,0,0,73,76,0,0,0,0,0,3,14,17,0,4,5,5,10,7,6,37,4,27,23,6,33,10,20,123,10,54,34,7,49,11,21,186,4,47,37,10,47,8,31,184,10,30,24,8,31,7,39,149,0,10,9,3,7,3,50,82,28,172,132,39,177,49,181,778,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,9,0,0,3,0,5,3,0,11,0,3,3,0,8,0,5,19,0,0,0,0,6,0,3,9,0,0,0,0,0,0,0,0,0,3,6,3,25,3,14,54,0,0,0,3,8,3,19,33,0,4,5,5,29,7,9,59,4,52,35,3,87,15,11,207
ILOC10200401,0,0,0,0,0,0,8,8,0,3,0,0,0,0,11,14,0,0,0,0,0,0,10,10,0,0,3,0,0,0,7,10,0,0,0,0,0,0,14,14,0,3,3,0,0,0,50,56,0,0,0,3,5,5,12,25,0,3,4,3,16,6,3,35,7,38,19,3,34,7,14,122,7,35,23,6,47,10,35,163,7,18,28,5,46,5,32,141,12,25,28,5,16,0,40,126,4,22,13,3,11,0,64,117,37,141,115,28,175,33,200,729,0,0,0,0,0,0,3,3,0,0,0,0,4,3,3,10,0,4,0,0,5,0,0,9,0,0,0,0,0,0,13,13,0,0,0,0,7,0,0,7,0,0,0,0,0,0,6,6,0,0,0,0,0,0,3,3,0,4,0,0,16,3,28,51,0,0,0,3,14,5,27,49,0,3,4,6,51,7,7,78,10,40,27,3,88,7,12,187
ILOC10200402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,3,0,0,0,3,3,9,0,0,3,0,0,0,0,3,0,0,3,0,5,0,0,8,0,0,0,3,4,0,4,11,0,0,3,0,0,0,4,7,0,0,0,0,0,0,7,7,0,3,9,3,9,3,21,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,13,0,0,0,0,0,0,3,3,0,3,0,0,3,3,0,9,0,0,6,0,5,0,0,11
ILOC10200501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,13,13,0,0,0,0,0,0,28,28,0,0,0,0,15,0,11,26,0,12,0,0,18,10,6,46,5,36,20,5,57,8,6,137,7,41,45,12,46,11,28,190,18,31,36,8,52,5,19,169,6,19,26,6,32,3,44,136,8,12,24,5,13,8,111,181,44,151,151,36,233,45,225,885,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,3,3,0,6,3,0,15,0,0,3,0,3,0,0,6,0,0,0,0,3,0,6,9,0,0,0,0,0,0,3,3,0,3,6,0,21,3,9,42,0,0,0,0,22,0,18,40,0,15,3,0,49,10,8,85,5,60,30,8,112,8,17,240
