region_id,HYSC_Y10_e_No_In_F,HYSC_Y10_e_No_In_P,HYSC_Y10_e_In_s_nsM,HYSC_Y10_e_In_s_nsF,HYSC_Y10_e_In_s_nsP,HYSC_Y10_e_TotM,HYSC_Y10_e_TotF,HYSC_Y10_e_TotP,HYSC_Y9_e_Ind_M,HYSC_Y9_e_Ind_F,HYSC_Y9_e_Ind_P,HYSC_Y9_e_No_In_M,HYSC_Y9_e_No_In_F,HYSC_Y9_e_No_In_P,HYSC_Y9_e_In_st_nsM,HYSC_Y9_e_In_st_nsF,HYSC_Y9_e_In_st_nsP,HYSC_Y9_e_TotM,HYSC_Y9_e_TotF,HYSC_Y9_e_TotP,HYSC_Y8_bel_Ind_M,HYSC_Y8_bel_Ind_F,HYSC_Y8_bel_Ind_P,HYSC_Y8_bel_No_Ind_M,HYSC_Y8_bel_No_Ind_F,HYSC_Y8_bel_No_Ind_P,HYSC_Y8_be_In_st_nsM,HYSC_Y8_be_In_st_nsF,HYSC_Y8_be_In_st_nsP,HYSC_Y8_bel_TotM,HYSC_Y8_bel_TotF,HYSC_Y8_bel_TotP,HYSC_Dng_to_sc_Ind_M,HYSC_Dng_to_sc_Ind_F,HYSC_Dng_to_sc_Ind_P,HYSC_Dng_to_sc_No_In_M,HYSC_Dng_to_sc_No_In_F,HYSC_Dng_to_sc_No_In_P,HYSC_Dng_sc_In_st_nsM,HYSC_Dng_sc_In_st_nsF,HYSC_Dng_sc_In_st_nsP,HYSC_Dng_to_sc_TotM,HYSC_Dng_to_sc_TotF,HYSC_Dng_to_sc_TotP,tpe_ur_occ_pvte_dwg_Sh_Indi_M,tpe_ur_occ_pvte_dwg_Sh_Indi_F,tpe_ur_occ_pvte_dwg_Sh_Indi_P,tpe_ur_occ_pte_dw_Sh_No_Ind_M,tpe_ur_occ_pte_dw_Sh_No_Ind_F,tpe_ur_occ_pte_dw_Sh_No_Ind_P,t_ur_occ_pte_dw_Sh_In_st_nsM,t_ur_occ_pte_dw_Sh_In_st_nsF,t_ur_occ_pte_dw_Sh_In_st_nsP,tpe_ur_occ_pvte_dwg_Sh_TotM,tpe_ur_occ_pvte_dwg_Sh_TotF,tpe_ur_occ_pvte_dwg_Sh_TotP,t_ur_oc_p_dw_im_h_t_s_o_In_M,t_ur_oc_p_dw_im_h_t_s_o_In_F,t_ur_oc_p_dw_im_h_t_s_o_In_P,T_ur_o_pr_d_I_h_t_s_o_No_In_M,T_ur_o_pr_d_I_h_t_s_o_No_In_F,T_ur_o_pr_d_I_h_t_s_o_No_In_P,t_ur_o_p_d_I_h_t_s_o_i_s_nsM,t_ur_o_p_d_I_h_t_s_o_i_s_nsF,t_ur_o_p_d_I_h_t_s_o_i_s_nsP,t_ur_o_p_d_I_h_t_s_o_TotM,t_ur_o_p_d_I_h_t_s_o_TotF,t_ur_o_p_d_I_h_t_s_o_TotP,ty_ur_oc_p_dw_Ot_p_dw_In_M,ty_ur_oc_p_dw_Ot_p_dw_In_F,ty_ur_oc_p_dw_Ot_p_dw_In_P,ty_ur_o_pr_d_Ot_pr_d_No_In_M,ty_ur_o_pr_d_Ot_pr_d_No_In_F,ty_ur_o_pr_d_Ot_pr_d_No_In_P,ty_ur_o_p_d_O_p_d_In_st_nsM,ty_ur_o_p_d_O_p_d_In_st_nsF,ty_ur_o_p_d_O_p_d_In_st_nsP,ty_ur_oc_pr_dw_Ot_pr_dw_TotM,ty_ur_oc_pr_dw_Ot_pr_dw_TotF,ty_ur_oc_pr_dw_Ot_pr_dw_TotP,ty_ur_occ_pri_dw_Tot_Ind_M,ty_ur_occ_pri_dw_Tot_Ind_F,ty_ur_occ_pri_dw_Tot_Ind_P,ty_ur_occ_pri_dw_Tot_No_Ind_M,ty_ur_occ_pri_dw_Tot_No_Ind_F,ty_ur_occ_pri_dw_Tot_No_Ind_P,ty_ur_oc_pr_dw_Tot_In_st_nsM,ty_ur_oc_pr_dw_Tot_In_st_nsF,ty_ur_oc_pr_dw_Tot_In_st_nsP,ty_ur_occ_pri_dw_Tot_TotM,ty_ur_occ_pri_dw_Tot_TotF,ty_ur_occ_pri_dw_Tot_TotP,ty_ur_Non_pri_dw_Ind_M,ty_ur_Non_pri_dw_Ind_F,ty_ur_Non_pri_dw_Ind_P,ty_ur_Non_pri_dw_NonInd_M,ty_ur_Non_pri_dw_NonInd_F,ty_ur_Non_pri_dw_NonInd_P,ty_ur_Non_pri_dw_IndSt_nsM,ty_ur_Non_pri_dw_IndSt_nsF,ty_ur_Non_pri_dw_IndSt_nsP,tpe_ur_Non_pvte_dwg_TotM,tpe_ur_Non_pvte_dwg_TotF,tpe_ur_Non_pvte_dwg_TotP
LGA10050,5011,10053,48,42,90,5191,5160,10351,44,50,94,1552,1562,3114,26,20,46,1622,1632,3254,43,54,97,1069,1146,2215,23,30,53,1135,1230,2365,0,0,0,85,89,174,8,4,12,93,93,186,421,443,864,16961,18174,35135,691,651,1342,18073,19268,37341,0,0,0,3,0,3,0,0,0,3,0,3,76,84,160,2892,3254,6146,231,186,417,3199,3524,6723,497,527,1024,19856,21428,41284,922,837,1759,21275,22792,44067,8,0,8,323,539,862,34,46,80,365,585,950
LGA10110,2025,4014,17,24,41,2114,2193,4307,81,90,171,584,593,1177,14,4,18,679,687,1366,60,44,104,383,397,780,6,8,14,449,449,898,4,3,7,37,36,73,0,0,0,41,39,80,540,625,1165,7809,8452,16261,327,438,765,8676,9515,18191,0,0,0,0,0,0,0,0,0,0,0,0,83,94,177,1039,1179,2218,141,162,303,1263,1435,2698,623,719,1342,8848,9631,18479,468,600,1068,9939,10950,20889,24,41,65,687,739,1426,51,45,96,762,825,1587
LGA10150,2089,4021,29,26,55,1980,2141,4121,5,8,13,578,642,1220,6,7,13,589,657,1246,6,6,12,855,1145,2000,12,15,27,873,1166,2039,0,0,0,202,326,528,7,11,18,209,337,546,33,48,81,8010,8477,16487,392,379,771,8435,8904,17339,0,0,0,0,0,0,0,0,0,0,0,0,63,57,120,9435,10055,19490,781,688,1469,10279,10800,21079,96,105,201,17445,18532,35977,1173,1067,2240,18714,19704,38418,14,4,18,561,711,1272,93,130,223,668,845,1513
LGA10200,3434,7057,57,47,104,3704,3509,7213,10,8,18,1192,1164,2356,21,17,38,1223,1189,2412,7,10,17,1837,2343,4180,42,32,74,1886,2385,4271,0,0,0,977,1335,2312,23,27,50,1000,1362,2362,65,80,145,18058,17814,35872,1104,935,2039,19227,18829,38056,0,0,0,0,0,0,0,0,0,0,0,0,39,42,81,15041,14208,29249,1538,1184,2722,16618,15434,32052,104,122,226,33099,32022,65121,2642,2119,4761,35845,34263,70108,147,60,207,1226,406,1632,41,18,59,1414,484,1898
LGA10250,5173,9715,25,42,67,4683,5347,10030,38,65,103,1368,1495,2863,17,19,36,1423,1579,3002,39,44,83,958,978,1936,11,18,29,1008,1040,2048,8,3,11,27,30,57,0,0,0,35,33,68,405,473,878,13057,13711,26768,412,395,807,13874,14579,28453,0,0,0,7,4,11,0,0,0,7,4,11,112,145,257,3403,4057,7460,160,193,353,3675,4395,8070,517,618,1135,16467,17772,34239,572,588,1160,17556,18978,36534,4,4,8,192,379,571,15,8,23,211,391,602
LGA10300,197,414,0,3,3,226,211,437,14,8,22,107,73,180,0,0,0,121,81,202,11,7,18,127,86,213,0,0,0,138,93,231,0,0,0,5,16,21,0,0,0,5,16,21,59,74,133,887,853,1740,76,48,124,1022,975,1997,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,36,36,72,8,5,13,50,41,91,65,74,139,923,889,1812,84,53,137,1072,1016,2088,0,0,0,19,19,38,0,0,0,19,19,38
LGA10350,15245,30312,188,154,342,15379,15580,30959,77,62,139,4219,4765,8984,49,42,91,4345,4869,9214,29,47,76,4852,5964,10816,70,95,165,4951,6106,11057,5,4,9,1549,2304,3853,27,40,67,1581,2348,3929,458,560,1018,59440,60831,120271,3089,2828,5917,62987,64219,127206,0,0,0,27,26,53,0,0,0,27,26,53,149,148,297,21567,22975,44542,1775,1745,3520,23491,24868,48359,607,708,1315,81034,83832,164866,4864,4573,9437,86505,89113,175618,7,0,7,946,1069,2015,142,131,273,1095,1200,2295
LGA10470,4198,8582,43,35,78,4544,4374,8918,77,84,161,1219,1230,2449,12,9,21,1308,1323,2631,40,41,81,767,683,1450,15,14,29,822,738,1560,3,0,3,46,39,85,0,5,5,49,44,93,554,617,1171,14177,14601,28778,585,576,1161,15316,15794,31110,0,0,0,3,4,7,0,0,0,3,4,7,59,99,158,1407,1571,2978,170,156,326,1636,1826,3462,613,716,1329,15587,16176,31763,755,732,1487,16955,17624,34579,188,17,205,1052,624,1676,25,30,55,1265,671,1936
LGA10550,3968,7910,35,37,72,4063,4083,8146,52,42,94,1221,1123,2344,9,21,30,1282,1186,2468,35,39,74,910,781,1691,13,15,28,958,835,1793,4,3,7,49,21,70,0,0,0,53,24,77,369,386,755,11676,12095,23771,440,454,894,12485,12935,25420,0,0,0,31,16,47,4,5,9,35,21,56,44,45,89,1603,1731,3334,77,85,162,1724,1861,3585,413,431,844,13310,13842,27152,521,544,1065,14244,14817,29061,3,5,8,127,234,361,18,42,60,148,281,429
LGA10600,1527,3040,11,13,24,1573,1567,3140,16,20,36,515,508,1023,5,3,8,536,531,1067,15,13,28,326,301,627,9,6,15,350,320,670,0,0,0,17,12,29,0,0,0,17,12,29,149,149,298,4912,5319,10231,135,126,261,5196,5594,10790,0,0,0,14,14,28,3,0,3,17,14,31,20,15,35,336,329,665,10,13,23,366,357,723,169,164,333,5262,5662,10924,148,139,287,5579,5965,11544,3,3,6,47,77,124,0,0,0,50,80,130
LGA10650,843,1729,12,9,21,909,869,1778,7,5,12,408,327,735,5,4,9,420,336,756,7,4,11,372,286,658,5,8,13,384,298,682,3,0,3,11,8,19,0,3,3,14,11,25,70,77,147,3113,3150,6263,110,103,213,3293,3330,6623,0,0,0,5,0,5,0,0,0,5,0,5,8,6,14,277,266,543,25,35,60,310,307,617,78,83,161,3395,3416,6811,135,138,273,3608,3637,7245,0,0,0,62,81,143,3,0,3,65,81,146
LGA10750,25920,51944,270,256,526,27029,27051,54080,395,428,823,7265,7809,15074,89,111,200,7749,8348,16097,261,250,511,5762,6954,12716,89,121,210,6112,7325,13437,18,17,35,918,1538,2456,26,38,64,962,1593,2555,3227,3368,6595,114919,116995,231914,4784,4529,9313,122930,124892,247822,0,0,0,16,7,23,13,9,22,29,16,45,466,525,991,19370,20459,39829,1121,1011,2132,20957,21995,42952,3693,3893,7586,134305,137461,271766,5918,5549,11467,143916,146903,290819,167,12,179,1181,1112,2293,82,85,167,1430,1209,2639
LGA10800,787,1657,4,11,15,900,826,1726,12,9,21,306,254,560,3,4,7,321,267,588,11,4,15,205,164,369,0,0,0,216,168,384,0,0,0,9,4,13,0,0,0,9,4,13,102,109,211,2448,2437,4885,47,46,93,2597,2592,5189,0,0,0,0,3,3,0,0,0,0,3,3,10,0,10,83,100,183,7,4,11,100,104,204,112,109,221,2531,2540,5071,54,50,104,2697,2699,5396,0,0,0,21,43,64,0,0,0,21,43,64
LGA10850,889,1844,7,13,20,984,929,1913,11,9,20,287,254,541,5,3,8,303,266,569,12,0,12,217,156,373,3,0,3,232,156,388,0,0,0,4,8,12,0,0,0,4,8,12,93,84,177,2899,2957,5856,129,130,259,3121,3171,6292,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,94,92,186,8,0,8,106,97,203,97,89,186,2993,3049,6042,137,130,267,3227,3268,6495,4,0,4,46,44,90,0,0,0,50,44,94
LGA10900,8071,15604,80,78,158,7769,8295,16064,49,60,109,1797,1996,3793,17,20,37,1863,2076,3939,23,20,43,809,897,1706,16,16,32,848,933,1781,3,0,3,71,79,150,5,8,13,79,87,166,580,584,1164,30659,32931,63590,1494,1466,2960,32733,34981,67714,0,0,0,3,4,7,0,0,0,3,4,7,28,32,60,1390,1727,3117,126,111,237,1544,1870,3414,608,616,1224,32052,34662,66714,1620,1577,3197,34280,36855,71135,11,5,16,453,586,1039,50,84,134,514,675,1189
LGA10950,308,659,6,3,9,401,359,760,20,17,37,108,94,202,0,0,0,128,111,239,22,9,31,96,57,153,0,5,5,118,71,189,0,0,0,7,6,13,0,0,0,7,6,13,180,200,380,1011,967,1978,75,84,159,1266,1251,2517,0,0,0,0,0,0,0,0,0,0,0,0,4,8,12,44,44,88,10,3,13,58,55,113,184,208,392,1055,1011,2066,85,87,172,1324,1306,2630,5,0,5,17,21,38,3,0,3,25,21,46
LGA11000,279,587,0,3,3,312,285,597,3,3,6,126,100,226,3,3,6,132,106,238,5,3,8,122,91,213,0,3,3,127,97,224,0,0,0,6,0,6,3,0,3,9,0,9,21,17,38,1032,1022,2054,31,21,52,1084,1060,2144,0,0,0,0,0,0,4,0,4,4,0,4,4,0,4,24,23,47,3,0,3,31,23,54,25,17,42,1056,1045,2101,38,21,59,1119,1083,2202,0,0,0,18,34,52,3,4,7,21,38,59
LGA11050,300,613,4,5,9,322,311,633,0,6,6,106,102,208,0,5,5,106,113,219,0,4,4,109,77,186,0,0,0,109,81,190,0,0,0,6,3,9,0,0,0,6,3,9,17,27,44,1031,1000,2031,27,39,66,1075,1066,2141,0,0,0,4,4,8,0,0,0,4,4,8,0,0,0,28,36,64,3,0,3,31,36,67,17,27,44,1063,1040,2103,30,39,69,1110,1106,2216,0,0,0,12,16,28,0,0,0,12,16,28
LGA11100,2671,5392,41,34,75,2833,2766,5599,15,33,48,721,828,1549,12,14,26,748,875,1623,12,15,27,907,1225,2132,14,23,37,933,1263,2196,0,0,0,208,313,521,0,5,5,208,318,526,135,142,277,7756,8093,15849,387,387,774,8278,8622,16900,0,0,0,0,0,0,0,0,0,0,0,0,134,160,294,9470,9684,19154,682,680,1362,10286,10524,20810,269,302,571,17226,17777,35003,1069,1067,2136,18564,19146,37710,3,3,6,216,169,385,42,11,53,261,183,444
LGA11150,166,375,4,7,11,275,266,541,58,58,116,70,54,124,0,0,0,128,112,240,56,35,91,67,35,102,3,0,3,126,70,196,6,4,10,11,4,15,0,0,0,17,8,25,348,392,740,724,663,1387,161,136,297,1233,1191,2424,0,0,0,0,0,0,0,0,0,0,0,0,8,11,19,26,23,49,20,10,30,54,44,98,356,403,759,750,686,1436,181,146,327,1287,1235,2522,9,3,12,15,14,29,0,4,4,24,21,45
LGA11200,72,163,3,3,6,200,193,393,73,75,148,37,17,54,3,0,3,113,92,205,82,72,154,32,19,51,0,0,0,114,91,205,8,6,14,3,0,3,0,0,0,11,6,17,428,455,883,271,246,517,44,37,81,743,738,1481,0,0,0,0,0,0,0,0,0,0,0,0,26,40,66,12,14,26,3,3,6,41,57,98,454,495,949,283,260,543,47,40,87,784,795,1579,7,11,18,6,7,13,3,0,3,16,18,34
LGA11250,2429,4846,22,29,51,2572,2624,5196,57,76,133,868,1003,1871,10,21,31,935,1100,2035,48,56,104,762,715,1477,13,7,20,823,778,1601,3,3,6,32,22,54,0,0,0,35,25,60,522,624,1146,6872,7174,14046,411,440,851,7805,8238,16043,0,0,0,0,0,0,0,0,0,0,0,0,32,33,65,277,317,594,28,59,87,337,409,746,554,657,1211,7149,7491,14640,439,499,938,8142,8647,16789,50,11,61,122,218,340,17,18,35,189,247,436
LGA11300,1628,3046,18,14,32,1446,1658,3104,5,9,14,422,513,935,6,8,14,433,530,963,0,8,8,671,926,1597,10,17,27,681,951,1632,0,0,0,212,319,531,0,6,6,212,325,537,25,33,58,8139,8666,16805,326,288,614,8490,8987,17477,0,0,0,0,0,0,0,0,0,0,0,0,18,17,35,5952,6155,12107,478,355,833,6448,6527,12975,43,50,93,14091,14821,28912,804,643,1447,14938,15514,30452,7,6,13,441,494,935,85,68,153,533,568,1101
LGA11350,2921,5707,28,30,58,2858,3010,5868,19,13,32,695,712,1407,13,9,22,727,734,1461,9,12,21,452,453,905,16,13,29,477,478,955,3,3,6,23,38,61,3,3,6,29,44,73,185,219,404,10424,11060,21484,584,549,1133,11193,11828,23021,0,0,0,10,0,10,0,0,0,10,0,10,40,41,81,1611,1703,3314,176,118,294,1827,1862,3689,225,260,485,12045,12763,24808,760,667,1427,13030,13690,26720,4,0,4,211,293,504,23,16,39,238,309,547
LGA11400,1550,3371,15,13,28,1882,1614,3496,17,17,34,554,449,1003,3,0,3,574,466,1040,20,6,26,388,286,674,0,3,3,408,295,703,0,0,0,15,13,28,0,0,0,15,13,28,177,187,364,5496,5472,10968,128,158,286,5801,5817,11618,0,0,0,16,11,27,0,0,0,16,11,27,9,5,14,131,130,261,3,0,3,143,135,278,186,192,378,5643,5613,11256,131,158,289,5960,5963,11923,0,5,5,39,88,127,4,11,15,43,104,147
LGA11450,6759,13704,52,47,99,7119,6927,14046,37,35,72,1645,1766,3411,12,16,28,1694,1817,3511,24,24,48,895,947,1842,15,14,29,934,985,1919,3,3,6,98,135,233,0,5,5,101,143,244,526,500,1026,24109,24772,48881,874,807,1681,25509,26079,51588,0,0,0,0,3,3,0,0,0,0,3,3,32,26,58,1172,1486,2658,65,68,133,1269,1580,2849,558,526,1084,25281,26261,51542,939,875,1814,26778,27662,54440,3,0,3,122,319,441,9,19,28,134,338,472
LGA11500,15897,31570,154,133,287,16239,16554,32793,192,275,467,4440,4908,9348,63,53,116,4695,5236,9931,107,122,229,2574,2997,5571,42,56,98,2723,3175,5898,3,5,8,396,603,999,13,11,24,412,619,1031,1715,2000,3715,54062,55589,109651,2553,2575,5128,58330,60164,118494,0,0,0,3,5,8,3,0,3,6,5,11,352,455,807,9017,10435,19452,762,839,1601,10131,11729,21860,2067,2455,4522,63082,66029,129111,3318,3414,6732,68467,71898,140365,14,8,22,475,744,1219,32,40,72,521,792,1313
LGA11520,5171,9453,33,37,70,4346,5238,9584,8,7,15,1041,1313,2354,8,10,18,1057,1330,2387,0,6,6,1335,1752,3087,21,23,44,1356,1781,3137,0,0,0,278,405,683,4,4,8,282,409,691,61,81,142,17667,18572,36239,678,624,1302,18406,19277,37683,0,0,0,0,0,0,0,0,0,0,0,0,51,65,116,15125,16712,31837,1577,1274,2851,16753,18051,34804,112,146,258,32792,35284,68076,2255,1898,4153,35159,37328,72487,0,4,4,275,414,689,13,22,35,288,440,728
LGA11550,8372,16698,107,98,205,8508,8556,17064,28,31,59,2310,2597,4907,25,29,54,2363,2657,5020,20,26,46,4226,4987,9213,58,71,129,4304,5084,9388,0,3,3,1414,2101,3515,25,33,58,1439,2137,3576,192,243,435,35753,36462,72215,1728,1664,3392,37673,38369,76042,0,0,0,0,3,3,0,0,0,0,3,3,151,166,317,26132,25859,51991,2593,2236,4829,28876,28261,57137,343,409,752,61885,62324,124209,4321,3900,8221,66549,66633,133182,5,0,5,389,492,881,12,12,24,406,504,910
LGA11600,262,631,5,7,12,395,281,676,13,11,24,108,84,192,0,5,5,121,100,221,6,6,12,129,72,201,3,5,8,138,83,221,0,3,3,7,7,14,0,0,0,7,10,17,67,86,153,1064,939,2003,43,41,84,1174,1066,2240,0,0,0,4,3,7,0,0,0,4,3,7,3,0,3,53,33,86,3,3,6,59,36,95,70,86,156,1121,975,2096,46,44,90,1237,1105,2342,0,3,3,18,23,41,3,0,3,21,26,47
LGA11700,114,272,5,3,8,232,204,436,45,51,96,73,42,115,0,0,0,118,93,211,71,72,143,79,31,110,3,0,3,153,103,256,0,0,0,3,3,6,0,0,0,3,3,6,249,293,542,490,396,886,48,23,71,787,712,1499,0,0,0,0,0,0,0,0,0,0,0,0,9,10,19,49,51,100,3,0,3,61,61,122,258,303,561,539,447,986,51,23,74,848,773,1621,30,0,30,18,10,28,4,0,4,52,10,62
LGA11720,6879,14145,71,48,119,7616,7221,14837,108,117,225,2397,2687,5084,26,36,62,2531,2840,5371,60,55,115,1413,1513,2926,29,25,54,1502,1593,3095,0,7,7,84,70,154,37,25,62,121,102,223,1016,1106,2122,20078,20680,40758,912,919,1831,22006,22705,44711,3,0,3,7,8,15,0,0,0,10,8,18,52,56,108,1103,1271,2374,94,71,165,1249,1398,2647,1071,1162,2233,21188,21959,43147,1006,990,1996,23265,24111,47376,107,7,114,539,396,935,72,33,105,718,436,1154
LGA11730,7173,13877,73,66,139,7045,7563,14608,145,164,309,2354,2253,4607,27,23,50,2526,2440,4966,99,77,176,1587,1427,3014,23,32,55,1709,1536,3245,7,3,10,59,59,118,3,3,6,69,65,134,1108,1227,2335,18520,19218,37738,690,700,1390,20318,21145,41463,3,3,6,36,22,58,7,0,7,46,25,71,101,111,212,1718,1761,3479,104,99,203,1923,1971,3894,1212,1341,2553,20274,21001,41275,801,799,1600,22287,23141,45428,94,13,107,384,478,862,12,11,23,490,502,992
LGA11750,492,1129,10,3,13,718,576,1294,43,45,88,163,125,288,0,3,3,206,173,379,31,14,45,128,106,234,3,3,6,162,123,285,0,0,0,6,5,11,0,0,0,6,5,11,280,251,531,1611,1539,3150,149,118,267,2040,1908,3948,0,0,0,3,0,3,0,0,0,3,0,3,16,12,28,135,100,235,14,9,23,165,121,286,296,263,559,1749,1639,3388,163,127,290,2208,2029,4237,4,0,4,24,25,49,7,3,10,35,28,63
LGA11800,8746,16858,73,106,179,8466,9169,17635,134,160,294,2487,2658,5145,30,37,67,2651,2855,5506,84,82,166,1606,1532,3138,34,29,63,1724,1643,3367,4,3,7,114,122,236,4,3,7,122,128,250,1012,1123,2135,23557,24893,48450,907,917,1824,25476,26933,52409,0,0,0,8,7,15,4,0,4,12,7,19,205,245,450,4632,5110,9742,291,298,589,5128,5653,10781,1217,1368,2585,28197,30010,58207,1202,1215,2417,30616,32593,63209,13,12,25,374,650,1024,41,41,82,428,703,1131
LGA11860,109,306,0,0,0,197,112,309,3,0,3,68,52,120,0,0,0,71,52,123,0,3,3,42,25,67,0,3,3,42,31,73,0,0,0,0,0,0,0,0,0,0,0,0,13,17,30,723,646,1369,23,18,41,759,681,1440,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,6,3,9,0,0,0,6,3,9,13,17,30,732,649,1381,23,18,41,768,684,1452,0,0,0,0,0,0,0,0,0,0,0,0
LGA12000,527,1138,7,7,14,630,551,1181,4,5,9,182,196,378,0,3,3,186,204,390,0,0,0,138,98,236,3,0,3,141,98,239,0,0,0,5,0,5,0,0,0,5,0,5,41,56,97,1688,1743,3431,76,84,160,1805,1883,3688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,61,113,7,5,12,59,66,125,41,56,97,1740,1804,3544,83,89,172,1864,1949,3813,0,0,0,10,39,49,3,0,3,13,39,52
LGA12050,1166,2341,13,3,16,1215,1197,2412,10,17,27,331,317,648,0,4,4,341,338,679,4,8,12,263,236,499,4,4,8,271,248,519,0,0,0,8,11,19,0,0,0,8,11,19,95,104,199,3895,3983,7878,156,145,301,4146,4232,8378,3,0,3,14,12,26,0,0,0,17,12,29,7,8,15,219,192,411,23,18,41,249,218,467,105,112,217,4128,4187,8315,179,163,342,4412,4462,8874,22,0,22,138,73,211,7,5,12,167,78,245
LGA12150,339,745,9,10,19,530,464,994,75,72,147,133,112,245,0,3,3,208,187,395,67,50,117,143,72,215,4,4,8,214,126,340,5,3,8,5,5,10,0,0,0,10,8,18,489,548,1037,1192,1125,2317,103,101,204,1784,1774,3558,0,0,0,3,0,3,0,0,0,3,0,3,27,14,41,31,36,67,12,6,18,70,56,126,516,562,1078,1226,1161,2387,115,107,222,1857,1830,3687,3,6,9,27,30,57,0,0,0,30,36,66
LGA12200,1047,2035,9,6,15,1018,1083,2101,18,28,46,345,305,650,3,3,6,366,336,702,17,12,29,269,261,530,3,3,6,289,276,565,0,3,3,11,7,18,0,0,0,11,10,21,128,140,268,2846,3079,5925,150,125,275,3124,3344,6468,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,121,129,250,10,9,19,131,141,272,128,143,271,2967,3208,6175,160,134,294,3255,3485,6740,0,0,0,48,84,132,0,0,0,48,84,132
LGA12300,1184,2545,17,17,34,1391,1213,2604,8,3,11,570,488,1058,9,3,12,587,494,1081,6,5,11,409,362,771,7,10,17,422,377,799,0,0,0,11,10,21,3,0,3,14,10,24,61,63,124,4379,4377,8756,168,132,300,4608,4572,9180,0,0,0,4,3,7,0,0,0,4,3,7,5,8,13,409,473,882,8,26,34,422,507,929,66,71,137,4792,4853,9645,176,158,334,5034,5082,10116,0,0,0,49,65,114,3,3,6,52,68,120
LGA12350,1658,3299,12,9,21,1724,1746,3470,41,45,86,602,519,1121,7,9,16,650,573,1223,57,36,93,474,371,845,9,5,14,540,412,952,0,7,7,19,12,31,0,0,0,19,19,38,354,339,693,4695,4789,9484,270,268,538,5319,5396,10715,0,0,0,8,0,8,0,0,0,8,0,8,36,24,60,241,244,485,24,23,47,301,291,592,390,363,753,4944,5033,9977,294,291,585,5628,5687,11315,3,0,3,64,109,173,3,4,7,70,113,183
LGA12500,815,1596,11,6,17,815,849,1664,14,10,24,311,323,634,0,3,3,325,336,661,9,6,15,273,264,537,6,3,9,288,273,561,3,0,3,9,19,28,0,0,0,12,19,31,123,103,226,2681,2916,5597,148,140,288,2952,3159,6111,0,0,0,0,0,0,0,0,0,0,0,0,17,5,22,203,215,418,23,11,34,243,231,474,140,108,248,2884,3131,6015,171,151,322,3195,3390,6585,0,0,0,36,74,110,0,3,3,36,77,113
LGA12600,4312,8782,54,70,124,4992,4931,9923,222,256,478,1183,1226,2409,15,21,36,1420,1503,2923,168,149,317,930,823,1753,18,23,41,1116,995,2111,13,15,28,44,42,86,3,3,6,60,60,120,1924,2227,4151,13000,13996,26996,578,600,1178,15502,16823,32325,0,0,0,0,3,3,0,0,0,0,3,3,237,248,485,1194,1433,2627,101,91,192,1532,1772,3304,2161,2475,4636,14194,15432,29626,679,691,1370,17034,18598,35632,46,16,62,270,371,641,47,31,78,363,418,781
LGA12700,1128,2431,10,20,30,1345,1187,2532,15,8,23,409,345,754,4,3,7,428,356,784,8,5,13,252,217,469,4,9,13,264,231,495,0,0,0,13,7,20,0,0,0,13,7,20,126,124,250,3569,3553,7122,138,140,278,3833,3817,7650,0,0,0,7,3,10,0,0,0,7,3,10,0,3,3,64,65,129,6,3,9,70,71,141,126,127,253,3640,3621,7261,144,143,287,3910,3891,7801,3,0,3,35,46,81,0,3,3,38,49,87
LGA12750,4696,9155,41,54,95,4656,4927,9583,97,134,231,1471,1488,2959,17,16,33,1585,1638,3223,90,75,165,1023,972,1995,22,16,38,1135,1063,2198,9,5,14,38,31,69,5,0,5,52,36,88,718,789,1507,12770,13150,25920,673,662,1335,14161,14601,28762,3,0,3,4,5,9,3,0,3,10,5,15,90,78,168,1548,1721,3269,143,115,258,1781,1914,3695,811,867,1678,14322,14876,29198,819,777,1596,15952,16520,32472,8,6,14,154,351,505,23,46,69,185,403,588
LGA12850,13158,26819,223,192,415,14008,13491,27499,69,73,142,4402,4639,9041,75,67,142,4546,4779,9325,46,35,81,6990,9049,16039,100,140,240,7136,9224,16360,6,6,12,3576,5787,9363,54,80,134,3636,5873,9509,507,538,1045,66664,67873,134537,3041,2953,5994,70212,71364,141576,0,3,3,3,0,3,0,0,0,3,3,6,125,96,221,18215,19801,38016,1096,1034,2130,19436,20931,40367,632,637,1269,84882,87674,172556,4137,3987,8124,89651,92298,181949,4,3,7,464,834,1298,21,17,38,489,854,1343
LGA12900,1152,2314,9,14,23,1243,1261,2504,54,60,114,404,346,750,6,5,11,464,411,875,38,31,69,319,230,549,7,8,15,364,269,633,0,0,0,15,17,32,0,0,0,15,17,32,371,379,750,3423,3475,6898,96,105,201,3890,3959,7849,0,0,0,8,3,11,0,0,0,8,3,11,14,19,33,191,192,383,15,16,31,220,227,447,385,398,783,3622,3670,7292,111,121,232,4118,4189,8307,20,31,51,73,135,208,9,13,22,102,179,281
