region_id,F_IS_NS_25_34_PD_GD_GCL,F_IS_NS_25_34_BDL,F_IS_NS_25_34_ADip_DipL,F_IS_NS_25_34_CL_nfd,F_IS_NS_25_34_Crt_III_an_IV_L,F_IS_NS_25_34_Ct_I_II,F_IS_NS_25_34_LoE_NS,F_IS_NS_25_34_Tot,F_IS_NS_35_44_PD_GD_GCL,F_IS_NS_35_44_BDL,F_IS_NS_35_44_ADip_DipL,F_IS_NS_35_44_CL_nfd,F_IS_NS_35_44_Crt_III_an_IV_L,F_IS_NS_35_44_Ct_I_II,F_IS_NS_35_44_LoE_NS,F_IS_NS_35_44_Tot,F_IS_NS_45_54_PD_GD_GCL,F_IS_NS_45_54_BDL,F_IS_NS_45_54_ADip_DipL,F_IS_NS_45_54_CL_nfd,F_IS_NS_45_54_Crt_III_an_IV_L,F_IS_NS_45_54_Ct_I_II,F_IS_NS_45_54_Lev_of_ed_NS,F_IS_NS_45_54_Tot,F_IS_NS_55_64_PgDe_GdDp_GdC,F_IS_NS_55_64_BachelDegre_L,F_IS_NS_55_64_ADip_DipL,F_IS_NS_55_64_Certi_Level_nfd,F_IS_NS_55_64_Crt_III_and_IV,F_IS_NS_55_64_Crt_I_and_II,F_IS_NS_55_64_Lev_of_ed_NS,F_IS_NS_55_64_Tot,F_IS_NS_65ov_PtgDe_GdDp_GdCt,F_IS_NS_65ov_BDL,F_IS_NS_65ov_AdDip_and_DipL,F_IS_NS_65ov_CL_nfd,F_IS_NS_65ov_Ct_III_IV,F_IS_NS_65ov_Ct_I_II,F_IS_NS_65ov_Lev_of_ed_NS,F_IS_NS_65ov_Tot,F_IS_NS_Tot_PgDe_GdDp_GdCtL,F_IS_NS_Tot_BDL,F_IS_NS_Tot_ADip_DipL,F_IS_NS_Tot_CL_nfd,F_IS_NS_Tot_Ct_III_and_IV_L,F_IS_NS_Tot_Ct_I_and_II_L,F_IS_NS_Tot_Lev_of_ed_NS,F_IS_NS_Tot_Tot,F_T_15_19_PD_GD_GCL,F_T_15_19_BDL,F_T_15_19_ADip_DipL,F_T_15_19_CL_nfd,F_T_15_19_Ct_III_IV,F_T_15_19_Ct_I_II,F_T_15_19_LoE_NS,F_T_15_19_Tot,F_T_20_24_PD_GD_GCL,F_T_20_24_BDL,F_T_20_24_ADip_DipL,F_T_20_24_CL_nfd,F_T_20_24_Ct_III_IV,F_T_20_24_Ct_I_II,F_T_20_24_LoE_NS,F_T_20_24_Tot,F_T_25_34_PD_GD_GCL,F_T_25_34_BDL,F_T_25_34_ADip_DipL,F_T_25_34_CL_nfd,F_T_25_34_Ct_III_IV,F_T_25_34_Ct_I_II,F_T_25_34_LoE_NS,F_T_25_34_Tot,F_T_35_44_PD_GD_GCL,F_T_35_44_BDL,F_T_35_44_ADip_DipL,F_T_35_44_CL_nfd,F_T_35_44_Ct_III_IV,F_T_35_44_Ct_I_II,F_T_35_44_LoE_NS,F_T_35_44_Tot,F_T_45_54_PD_GD_GCL,F_T_45_54_BDL,F_T_45_54_ADip_DipL,F_T_45_54_CL_nfd,F_T_45_54_Ct_III_IV,F_T_45_54_Ct_I_II,F_T_45_54_LoE_NS,F_T_45_54_Tot,F_T_55_64_PD_GD_GCL,F_T_55_64_BDL,F_T_55_64_ADip_DipL,F_T_55_64_CL_nfd,F_T_55_64_Ct_III_IV,F_T_55_64_Ct_I_II,F_T_55_64_LoE_NS,F_T_55_64_Tot,F_T_65ov_PtgdDe_GdDp_GdCt,F_T_65ov_BDL,F_T_65ov_ADip_DipL,F_T_65ov_CL_nfd,F_T_65ov_Ct_III_IV,F_T_65ov_Ct_I_II,F_T_65ov_LoE_NS,F_T_65ov_Tot,F_T_Tot_PD_GD_GCL,F_T_Tot_BDL,F_T_Tot_ADip_DipL,F_T_Tot_CL_nfd,F_T_Tot_Ct_III_IV,F_T_Tot_Ct_I_II,F_T_Tot_LoE_NS,F_T_Tot_Tot,P_Ind_15_19_PD_GD_GCL,P_Ind_15_19_BDL,P_Ind_15_19_ADip_DipL,P_Ind_15_19_CL_nfd,P_Ind_15_19_Ct_III_IV,P_Ind_15_19_Ct_I_II,P_Ind_15_19_LoE_NS,P_Ind_15_19_Tot,P_Ind_20_24_PD_GD_GCL,P_Ind_20_24_BDL,P_Ind_20_24_ADip_DipL,P_Ind_20_24_CL_nfd,P_Ind_20_24_Ct_III_IV,P_Ind_20_24_Ct_I_II,P_Ind_20_24_LoE_NS,P_Ind_20_24_Tot,P_Ind_25_34_PD_GD_GCL,P_Ind_25_34_BDL,P_Ind_25_34_ADip_DipL,P_Ind_25_34_CL_nfd,P_Ind_25_34_Ct_III_IV,P_Ind_25_34_Ct_I_II,P_Ind_25_34_LoE_NS,P_Ind_25_34_Tot,P_Ind_35_44_PD_GD_GCL,P_Ind_35_44_BDL,P_Ind_35_44_ADip_DipL,P_Ind_35_44_CL_nfd,P_Ind_35_44_Ct_III_IV,P_Ind_35_44_Ct_I_II,P_Ind_35_44_LoE_NS,P_Ind_35_44_Tot,P_Ind_45_54_PD_GD_GCL,P_Ind_45_54_BDL,P_Ind_45_54_ADip_DipL,P_Ind_45_54_CL_nfd,P_Ind_45_54_Ct_III_IV,P_Ind_45_54_Ct_I_II,P_Ind_45_54_LoE_NS,P_Ind_45_54_Tot,P_Ind_55_64_PD_GD_GCL,P_Ind_55_64_BDL,P_Ind_55_64_ADip_DipL,P_Ind_55_64_CL_nfd,P_Ind_55_64_Ct_III_IV,P_Ind_55_64_Ct_I_II,P_Ind_55_64_LoE_NS,P_Ind_55_64_Tot,P_Ind_65ov_PtgdDe_GdDp_GdCt,P_Ind_65ov_BDL,P_Ind_65ov_ADip_DipL,P_Ind_65ov_CL_nfd,P_Ind_65ov_Ct_III_IV,P_Ind_65ov_Ct_I_II,P_Ind_65ov_LoE_NS,P_Ind_65ov_Tot,P_Ind_Tot_PD_GD_GCL,P_Ind_Tot_BDL,P_Ind_Tot_ADip_DipL,P_Ind_Tot_CL_nfd,P_Ind_Tot_Ct_III_IV,P_Ind_Tot_Ct_I_II,P_Ind_Tot_LoE_NS,P_Ind_Tot_Tot,P_NonI_15_19_PtgdDe_GdDp_GdCt,P_NonI_15_19_BDL,P_NonI_15_19_ADip_DipL,P_NonI_15_19_CL_nfd,P_NonI_15_19_Ct_III_IV,P_NonI_15_19_Ct_I_II,P_NonI_15_19_LoE_NS,P_NonI_15_19_Tot,P_NonI_20_24_PtgdDe_GdDp_GdCt,P_NonI_20_24_BDL,P_NonI_20_24_ADip_DipL,P_NonI_20_24_CL_nfd,P_NonI_20_24_Ct_III_IV,P_NonI_20_24_Ct_I_II,P_NonI_20_24_LoE_NS,P_NonI_20_24_Tot,P_NonI_25_34_PtgdDe_GdDp_GdCt,P_NonI_25_34_BDL,P_NonI_25_34_ADip_DipL,P_NonI_25_34_CL_nfd,P_NonI_25_34_Ct_III_IV,P_NonI_25_34_Ct_I_II,P_NonI_25_34_LoE_NS,P_NonI_25_34_Tot
LGA17050,0,0,0,0,0,0,58,58,0,0,0,0,0,0,66,66,0,0,0,0,0,0,56,56,0,0,0,0,0,0,36,36,3,0,0,0,0,0,27,30,3,3,0,0,0,0,292,298,0,0,0,0,6,3,38,47,0,17,17,0,38,7,33,112,19,75,44,9,69,13,66,295,27,110,75,19,80,8,96,415,39,90,72,22,65,12,84,384,31,47,55,14,43,3,72,265,13,23,33,10,19,3,71,172,129,362,296,74,320,49,460,1690,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,7,0,0,10,0,3,0,0,0,0,3,6,3,3,3,3,0,0,3,15,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,6,6,6,7,3,6,37,0,0,0,0,22,6,42,70,3,21,20,4,103,11,19,181,28,127,64,12,219,20,21,491
LGA17100,5,3,0,0,4,0,252,264,0,4,0,0,3,0,147,154,0,0,0,0,0,0,131,131,0,9,0,0,6,0,97,112,0,0,6,0,0,0,144,150,5,19,6,0,13,0,927,970,0,3,13,5,19,7,119,166,51,369,134,7,73,19,163,816,590,1231,305,36,178,21,386,2747,303,680,278,44,142,31,277,1755,194,557,314,57,121,45,296,1584,127,305,188,30,77,17,238,982,67,179,149,37,59,10,463,964,1332,3324,1381,216,669,150,1942,9014,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,3,3,0,12,3,3,3,0,3,0,3,15,0,0,4,0,0,0,0,4,0,3,0,0,3,0,4,10,0,0,0,0,0,0,0,0,3,9,10,0,9,6,7,44,0,6,17,9,34,11,128,205,95,664,303,21,193,26,150,1452,1296,2325,678,56,466,42,294,5157
LGA17150,4,11,14,0,6,0,436,471,7,8,8,4,7,3,330,367,11,18,12,4,7,0,352,404,3,11,6,0,4,9,286,319,3,4,8,4,18,0,537,574,28,65,51,12,46,15,2232,2449,0,8,93,34,217,67,469,888,92,1298,785,130,890,126,399,3720,1032,4045,2029,304,1756,261,884,10311,1255,3640,2704,568,1699,313,1049,11228,1074,2501,2376,727,1472,303,1401,9854,813,1532,1651,613,887,237,1490,7223,271,755,1173,515,749,116,3584,7163,4537,13779,10811,2891,7670,1423,9276,50387,0,0,0,0,13,4,15,32,0,18,13,4,38,0,6,79,10,33,21,7,53,6,13,143,9,19,28,6,52,6,8,128,6,24,18,11,44,0,22,125,10,11,9,7,14,0,12,63,3,4,0,3,22,0,20,52,38,109,89,38,236,16,96,622,0,8,140,56,421,112,677,1414,141,2024,1249,203,2540,216,429,6802,1615,6380,3445,455,5616,366,870,18747
LGA17200,9,38,16,4,7,3,2984,3061,7,14,5,0,3,0,1313,1342,9,12,5,0,3,0,880,909,8,3,6,0,0,0,702,719,3,5,5,3,3,0,750,769,36,83,45,7,22,3,8384,8580,3,23,58,10,84,31,510,719,368,2851,914,61,563,84,1740,6581,4453,10915,2331,201,1132,177,3679,22888,2352,3833,1509,180,624,102,1751,10351,1284,1737,855,163,375,71,1327,5812,1012,1134,681,130,243,63,1125,4388,417,695,500,92,147,25,1794,3670,9889,21188,6848,837,3168,553,11926,54409,3,0,0,0,13,3,21,40,3,19,9,3,30,4,14,82,14,57,32,6,61,10,21,201,20,44,36,13,41,8,29,191,15,26,10,7,29,0,45,132,7,12,12,0,19,7,21,78,0,5,10,0,0,0,27,42,62,163,109,29,193,32,178,766,0,41,94,16,147,45,257,600,586,4847,1770,106,1174,149,708,9340,8538,21117,4862,373,3144,314,1515,39863
LGA17310,0,0,0,0,3,0,114,117,0,3,3,3,7,0,128,144,0,3,3,0,4,3,133,146,0,3,3,0,4,0,99,109,0,3,0,0,0,0,213,216,0,15,9,3,18,3,828,876,0,0,6,18,77,33,229,363,11,134,88,31,338,90,123,815,139,568,279,66,681,119,220,2072,161,544,396,101,620,125,309,2256,152,416,461,138,570,91,440,2268,126,346,325,124,345,73,500,1839,36,242,311,84,137,28,1187,2025,625,2250,1866,562,2768,559,3008,11638,0,0,3,4,19,6,78,110,0,3,9,7,63,19,28,129,3,16,25,7,117,25,61,254,8,34,26,8,103,15,80,274,0,21,30,3,86,6,45,191,3,6,8,3,30,0,50,100,3,5,3,0,13,0,35,59,17,85,104,32,431,71,377,1117,0,3,7,20,148,47,204,429,11,185,117,45,737,127,118,1340,190,790,397,100,1547,159,197,3380
LGA17350,0,0,0,0,0,0,7,7,0,3,0,0,0,0,5,8,0,0,0,0,0,0,14,14,0,0,0,0,0,0,8,8,0,0,0,0,0,0,23,23,0,3,0,0,0,0,60,63,0,0,0,0,3,10,10,23,0,10,4,3,23,5,0,45,12,45,13,8,45,4,11,138,11,59,34,10,51,8,24,197,12,37,37,15,51,20,44,216,11,30,24,10,40,4,43,162,3,28,22,6,13,3,133,208,49,209,134,52,226,54,265,989,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,4,0,0,0,0,12,0,7,19,0,0,0,0,13,13,17,43,0,14,4,3,70,5,6,102,12,70,23,12,122,7,16,262
LGA17400,0,0,0,0,0,0,12,12,0,0,3,0,0,0,13,16,0,0,0,0,0,0,25,25,0,0,0,0,0,0,25,25,0,0,0,0,0,0,29,29,0,0,3,0,0,0,116,119,0,0,0,0,10,8,18,36,0,10,4,3,16,5,9,47,5,41,20,10,48,5,25,154,19,56,39,19,56,12,34,235,15,41,46,11,79,8,64,264,20,50,48,8,57,9,79,271,7,33,40,13,11,3,152,259,66,231,197,64,277,50,381,1266,0,0,0,0,3,3,7,13,0,0,0,0,4,0,6,10,0,0,5,0,3,0,6,14,0,3,0,0,6,0,3,12,0,3,0,0,6,0,6,15,0,0,0,0,6,0,4,10,0,0,0,0,0,0,3,3,0,6,5,0,28,3,35,77,0,0,0,0,19,8,14,41,0,13,8,7,44,9,7,88,5,53,24,13,125,11,22,253
LGA17420,11,16,0,0,3,0,232,262,8,15,18,0,6,0,247,294,0,13,15,3,12,3,246,292,6,7,10,3,9,0,249,284,0,5,7,3,4,0,237,256,25,62,50,9,37,3,1438,1624,0,5,65,17,155,47,369,658,97,1248,545,68,504,77,287,2826,1130,3502,1248,153,869,135,502,7539,1553,4026,2185,378,1191,241,848,10422,1242,2924,1999,444,966,207,1030,8812,782,1862,1524,443,631,162,1087,6491,252,753,939,302,395,72,1661,4374,5056,14320,8505,1805,4711,941,5784,41122,0,0,0,0,6,0,3,9,0,4,9,0,16,0,0,29,0,6,13,0,34,0,9,62,8,12,8,3,17,3,0,51,6,4,6,6,8,3,6,39,7,6,3,6,5,0,4,31,0,0,0,0,5,0,8,13,21,32,39,15,91,6,30,234,0,13,91,39,270,74,549,1036,156,2130,885,118,1352,144,322,5107,1892,5897,2164,256,2495,210,542,13456
LGA17450,0,0,0,0,3,0,3,6,0,0,0,0,0,4,6,10,0,0,0,0,0,0,6,6,0,0,0,0,3,0,3,6,0,0,0,0,0,0,7,7,0,0,0,0,6,4,31,41,0,0,0,0,3,4,11,18,0,3,3,3,12,5,3,29,3,16,6,3,45,9,6,88,5,25,17,6,37,4,17,111,7,23,32,3,29,4,21,119,12,22,19,5,16,5,23,102,6,16,13,0,11,0,57,103,33,105,90,20,153,31,138,570,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,5,0,0,0,0,0,0,11,11,0,0,0,3,0,0,4,7,0,0,3,0,3,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,23,35,0,0,0,0,6,7,20,33,0,6,3,3,27,5,20,64,7,25,11,3,88,9,48,191
LGA17500,0,0,0,0,0,0,26,26,0,0,0,3,3,0,15,21,0,0,0,0,0,0,17,17,0,0,0,0,0,0,28,28,0,0,0,0,0,0,34,34,0,0,0,6,3,0,140,149,0,0,0,7,15,3,32,57,5,13,6,3,53,16,20,116,5,84,45,15,127,26,50,352,19,98,56,24,121,15,54,387,18,63,72,19,107,25,82,386,14,50,67,15,56,9,95,306,8,47,56,5,34,0,213,363,69,355,302,88,513,94,546,1967,0,0,0,4,3,0,7,14,0,0,0,0,6,3,3,12,0,3,4,0,9,4,10,30,0,3,6,0,12,3,9,33,0,0,8,0,7,0,8,23,0,3,0,0,8,0,6,17,0,0,0,0,4,0,9,13,0,9,18,4,49,10,52,142,0,0,0,3,29,10,27,69,5,22,11,0,141,19,15,213,5,122,61,21,300,29,51,589
LGA17550,0,3,5,0,3,0,150,161,0,0,3,4,6,3,169,185,3,3,8,0,3,0,200,217,0,6,10,5,4,0,203,228,0,5,4,0,5,0,400,414,3,17,30,12,21,3,1280,1366,0,3,25,13,93,57,228,419,15,147,141,39,300,73,138,853,145,786,437,114,744,139,322,2687,253,931,688,151,870,99,426,3418,282,726,763,207,903,127,664,3672,261,560,593,176,543,87,763,2983,95,437,523,149,349,48,2397,3998,1051,3590,3170,849,3802,630,4938,18030,0,0,3,3,10,14,36,66,3,3,3,6,28,10,10,63,6,34,19,12,66,12,25,174,3,32,27,4,82,7,38,193,3,13,25,3,70,6,37,157,10,8,13,4,38,0,30,103,3,0,3,0,17,0,34,57,28,90,93,32,311,49,210,813,0,6,30,24,171,67,283,581,23,227,210,51,697,110,155,1473,204,1121,631,153,1887,180,319,4495
LGA17620,0,0,0,0,0,0,31,31,0,0,0,0,3,0,30,33,0,0,0,0,0,0,22,22,0,0,0,0,3,0,36,39,3,3,0,0,0,0,55,61,3,3,0,0,6,0,196,208,0,0,4,3,12,12,54,85,0,41,17,11,85,18,25,197,18,147,74,34,186,25,62,546,27,134,91,27,146,31,78,534,41,88,82,23,142,25,87,488,19,65,58,20,67,20,133,382,10,56,58,5,26,5,304,464,115,531,384,123,664,136,743,2696,0,0,0,0,0,0,9,9,0,0,0,0,13,0,3,16,0,3,0,4,16,0,0,23,0,6,4,0,13,7,8,38,0,5,3,0,16,0,0,24,0,0,0,0,7,0,8,15,0,0,0,0,0,0,6,6,0,14,7,4,65,7,34,131,0,0,4,6,34,16,60,120,0,50,27,14,228,25,34,378,22,206,109,42,474,41,69,963
LGA17640,0,0,0,0,0,0,12,12,0,0,0,0,5,0,8,13,0,0,0,0,0,0,17,17,4,0,0,0,0,0,12,16,0,0,0,0,0,0,32,32,4,0,0,0,5,0,88,97,0,0,0,0,6,5,24,35,0,10,7,3,31,3,7,61,9,50,30,8,62,8,26,193,21,67,66,19,64,20,34,291,22,70,55,17,66,19,53,302,40,51,58,18,48,6,55,276,15,49,48,18,17,6,135,288,107,297,264,83,294,67,334,1446,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,3,4,0,0,8,3,3,21,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,4,6,0,17,3,3,36,0,0,0,0,14,5,30,49,3,10,12,6,75,3,17,126,16,70,36,12,151,8,27,320
LGA17650,0,0,0,0,0,0,7,7,0,0,0,0,0,0,13,13,0,0,0,0,0,0,8,8,0,0,0,0,0,0,14,14,0,0,0,0,0,0,14,14,0,0,0,0,0,0,61,61,0,0,0,3,15,0,19,37,0,5,4,4,22,4,4,43,12,58,29,11,53,6,14,183,33,62,65,12,71,6,36,285,38,59,62,23,75,12,34,303,37,62,50,18,40,3,58,268,10,38,31,0,10,3,86,178,130,284,241,71,286,34,251,1297,0,0,0,0,3,3,3,9,0,0,0,0,6,0,0,6,3,0,3,0,6,0,6,18,0,3,0,0,10,0,3,16,3,0,3,0,6,0,9,21,0,0,0,0,3,0,6,9,0,0,0,0,0,0,7,7,6,3,6,0,34,3,34,86,0,0,0,6,20,0,26,52,0,12,13,7,49,8,7,96,19,90,39,14,125,10,14,311
LGA17700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,4,0,5,9,0,5,3,0,0,0,3,11,0,11,5,0,6,3,3,28,0,5,7,4,10,0,7,33,0,4,0,0,14,5,16,39,5,5,6,0,3,3,12,34,0,4,5,0,0,0,28,37,5,34,26,4,37,11,74,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,10,0,5,8,0,5,0,3,21,0,14,5,0,25,3,6,53
LGA17750,3,4,0,0,9,3,62,81,3,3,0,0,4,0,70,80,3,0,0,0,7,0,86,96,0,0,0,0,0,0,68,68,0,4,0,0,0,0,159,163,9,11,6,4,20,3,571,624,0,0,18,8,115,57,188,386,12,283,107,52,477,97,152,1180,193,1015,317,85,762,135,180,2687,256,761,401,99,629,107,262,2515,224,477,426,139,546,96,374,2282,160,355,323,123,280,49,408,1698,66,228,252,90,100,22,909,1667,911,3119,1844,596,2909,563,2473,12415,0,0,0,0,15,6,29,50,3,5,3,0,43,9,25,88,0,14,17,14,100,12,27,184,5,16,25,0,60,10,22,138,6,10,11,0,41,3,28,99,0,3,8,4,15,0,25,55,6,4,4,0,4,0,7,25,20,52,68,18,278,40,163,639,0,0,20,21,249,87,243,620,15,417,160,81,1102,140,153,2068,296,1534,517,124,1892,196,252,4811
LGA17800,0,0,0,0,0,0,5,5,0,0,0,0,0,0,4,4,0,0,0,0,0,0,15,15,0,0,0,0,0,0,16,16,0,0,3,0,0,0,28,31,0,0,3,0,0,3,74,80,0,0,0,0,3,6,19,28,0,8,0,0,8,4,3,23,7,35,15,3,25,3,11,99,5,30,21,12,32,3,14,117,10,41,39,5,43,6,30,174,4,24,27,3,34,0,38,130,4,18,25,4,8,0,107,166,30,156,127,27,153,22,222,737,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,12,0,0,0,3,0,0,3,6,3,3,3,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,6,3,3,6,3,17,41,0,0,0,0,14,3,17,34,0,8,9,0,28,4,4,53,10,47,19,9,68,3,6,162
LGA17850,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,4,7,0,0,0,0,0,0,9,9,0,0,0,3,0,0,23,26,0,0,0,0,7,4,12,23,0,3,6,3,16,5,6,39,0,21,11,6,27,3,10,78,6,35,16,3,23,4,13,100,10,23,20,7,17,10,20,107,6,23,21,14,21,3,26,114,3,14,11,4,8,0,72,112,25,119,85,37,119,29,159,573,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,6,0,0,0,3,7,0,0,10,0,0,0,0,0,0,3,3,0,0,0,0,3,0,3,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,3,3,0,0,0,6,10,0,21,37,0,0,0,0,12,4,19,35,0,10,6,0,34,5,6,61,0,32,23,8,57,6,9,135
LGA17900,0,0,0,0,0,0,17,17,0,3,0,0,0,0,15,18,0,0,0,0,0,0,26,26,0,0,0,0,0,0,22,22,0,0,0,0,0,0,23,23,0,3,0,0,0,0,121,124,0,0,0,0,3,3,32,38,3,15,4,3,19,3,20,67,10,63,28,6,57,12,35,211,7,59,40,8,43,3,58,218,4,38,25,9,52,4,64,196,17,35,24,3,38,10,68,195,4,16,20,3,16,0,99,158,45,226,141,32,228,35,376,1083,0,0,0,0,3,6,36,45,0,0,0,8,3,6,20,37,3,4,8,0,29,3,21,68,0,13,4,0,29,0,38,84,0,7,6,5,23,7,32,80,4,9,5,0,8,3,33,62,0,0,0,0,3,0,34,37,7,33,23,13,98,25,214,413,0,0,0,0,3,0,12,15,3,26,8,0,34,0,0,71,12,90,40,6,90,12,19,269
LGA17950,0,0,0,0,0,0,7,7,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,5,0,3,0,0,0,0,29,32,0,0,0,0,5,0,6,11,3,12,3,0,5,6,9,38,4,31,8,6,12,9,12,82,0,30,22,6,16,0,13,87,8,20,23,4,21,6,17,99,4,8,16,4,10,5,16,63,3,10,10,3,6,0,38,70,22,111,82,23,75,26,111,450,0,0,0,0,5,0,0,5,0,0,0,0,0,0,7,7,0,0,0,0,3,3,6,12,0,0,4,0,0,0,4,8,0,0,3,0,4,0,6,13,0,0,0,0,5,0,4,9,0,0,0,0,0,0,0,0,0,0,7,0,17,3,27,54,0,0,0,0,8,0,6,14,3,14,6,0,19,6,3,51,4,52,13,6,42,9,8,134
LGA18000,5,15,0,0,3,0,330,353,3,12,11,0,4,0,337,367,7,7,8,0,5,0,250,277,3,3,7,0,3,0,192,208,0,5,18,5,6,0,365,399,21,45,44,5,24,3,1646,1788,0,4,30,18,101,35,251,439,59,675,427,68,432,58,208,1927,870,3277,1346,152,936,139,674,7394,1391,3602,2091,334,967,204,842,9431,871,2072,1680,383,833,163,889,6891,532,1035,1114,314,472,115,836,4418,267,770,1121,351,438,82,2725,5754,3990,11435,7809,1620,4179,796,6425,36254,0,0,0,0,6,0,3,9,0,3,3,0,5,0,7,18,0,9,12,3,16,0,6,46,11,11,16,4,25,0,6,73,0,13,8,0,22,0,7,50,0,3,7,0,13,0,6,29,0,6,0,0,0,0,12,18,11,45,46,7,87,0,47,243,0,4,51,27,174,54,403,713,72,1127,710,114,1098,104,232,3457,1443,5446,2353,259,3086,214,676,13477
LGA18020,0,0,0,0,0,0,11,11,0,0,0,0,0,0,23,23,0,3,0,0,0,0,31,34,0,3,0,0,0,0,30,33,0,0,0,0,0,0,50,50,0,6,0,0,0,0,177,183,0,0,0,0,15,13,36,64,0,20,5,4,29,13,25,96,10,78,27,11,78,8,27,239,15,72,56,15,84,18,56,316,25,61,75,15,81,20,79,356,27,53,57,26,77,15,92,347,12,40,60,6,24,7,219,368,89,324,280,77,388,94,534,1786,0,0,0,0,4,0,15,19,0,0,0,4,11,3,8,26,0,0,0,0,12,3,11,26,0,0,6,0,10,0,15,31,0,0,3,0,13,4,18,38,0,0,3,0,9,0,6,18,0,0,3,0,3,0,13,19,0,0,15,4,62,10,86,177,0,0,0,4,24,16,36,80,0,25,8,0,48,16,14,111,15,98,41,19,157,15,21,366
LGA18050,0,15,3,0,0,0,856,874,3,11,4,0,5,0,513,536,6,6,0,4,0,0,306,322,3,3,3,0,3,0,227,239,3,7,0,0,0,0,384,394,15,49,10,4,8,0,2622,2708,3,3,17,3,14,3,142,185,38,499,194,26,147,23,314,1241,973,3497,816,90,351,59,1074,6860,902,2085,744,102,250,26,686,4795,546,1015,499,79,191,33,532,2895,358,594,396,85,129,17,475,2054,161,390,371,79,161,20,1136,2318,2981,8083,3037,464,1243,181,4359,20348,0,0,0,0,0,0,3,3,0,0,0,0,4,0,3,7,0,21,6,0,6,0,0,33,3,13,4,0,8,0,3,31,3,6,6,0,3,0,3,21,0,0,3,0,3,0,0,6,0,0,0,0,0,0,3,3,6,40,19,0,24,0,15,104,3,3,21,6,33,6,103,175,57,828,308,46,322,34,135,1730,1801,6153,1486,154,1111,91,475,11271
LGA18100,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,5,0,0,0,0,0,0,9,9,0,0,0,0,0,0,9,9,0,0,0,0,0,0,29,29,0,0,0,0,0,0,7,7,0,0,7,3,13,0,4,27,4,36,15,6,30,6,7,104,12,27,23,8,33,9,10,122,4,30,26,8,30,4,30,132,9,20,27,3,15,8,43,125,8,12,10,7,13,6,78,134,37,125,108,35,134,33,179,651,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,3,6,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,8,17,0,0,0,0,6,0,15,21,0,0,7,3,34,5,4,53,7,50,19,3,74,10,9,172
LGA18150,0,0,0,0,0,0,11,11,0,0,3,0,3,0,24,30,0,0,3,0,3,0,16,22,0,0,0,0,0,0,15,15,0,0,0,0,0,0,48,48,0,0,6,0,6,0,130,142,0,0,3,0,6,6,51,66,0,8,7,0,32,10,17,74,7,69,21,5,66,13,45,226,19,68,50,13,89,8,74,321,15,50,59,11,77,8,59,279,21,52,53,11,45,9,74,265,8,33,50,17,31,3,179,321,70,280,243,57,346,57,499,1552,0,0,0,0,10,3,47,60,0,0,0,0,22,6,71,99,0,4,6,0,26,6,127,169,0,7,9,3,28,3,78,128,0,6,5,0,18,3,27,59,0,0,8,0,13,3,13,37,0,0,0,0,4,0,0,4,0,17,28,3,121,24,363,556,0,0,3,0,14,6,41,64,0,14,7,4,52,10,35,122,11,89,30,8,121,18,103,380
