region_id,Psn_15_y_over_Indig_M,Psn_15_y_over_Indig_F,Psn_15_y_over_Indig_P,Psn_15_y_over_NonInd_M,Psn_15_y_over_NonInd_F,Psn_15_y_over_NonInd_P,Psn_15_y_over_Ind_s_nsM,Psn_15_y_over_Ind_s_nsF,Psn_15_y_over_Ind_s_nsP,Psn_15_y_over_TotM,Psn_15_y_over_TotF,Psn_15_y_over_TotP,In_LF_Emp_Indig_M,In_LF_Emp_Indig_F,In_LF_Emp_Indig_P,In_LF_Emp_NonInd_M,In_LF_Emp_NonInd_F,In_LF_Emp_NonInd_P,In_LF_Emp_IndSt_nsM,In_LF_Emp_IndSt_nsF,In_LF_Emp_IndSt_nsP,In_LF_Employd_TotM,In_LF_Employd_TotF,In_LF_Employd_TotP,In_LF_unemp_Ind_M,In_LF_unemp_Ind_F,In_LF_unemp_Ind_P,In_LF_unemp_No_Ind_M,In_LF_unemp_No_Ind_F,In_LF_unemp_No_Ind_P,In_LF_un_IndSt_nsM,In_LF_un_IndSt_nsF,In_LF_un_IndSt_nsP,In_LF_Unemp_TotM,In_LF_Unemp_TotF,In_LF_Unemp_TotP,In_LF_To_LF_Ind_M,In_LF_To_LF_Ind_F,In_LF_To_LF_Ind_P,In_LF_To_la_fo_No_In_M,In_LF_To_la_fo_No_In_F,In_LF_To_la_fo_No_In_P,In_LF_To_l_fo_In_st_nsM,In_LF_To_l_fo_In_st_nsF,In_LF_To_l_fo_In_st_nsP,In_LF_To_LF_TotM,In_LF_To_LF_TotF,In_LF_To_LF_TotP,N_the_LF_Indig_M,N_the_LF_Indig_F,N_the_LF_Indig_P,N_the_LF_No_Indig_M,N_the_LF_No_Indig_F,N_the_LF_No_Indig_P,N_the_LF_Indig_st_nsM,N_the_LF_Indig_st_nsF,N_the_LF_Indig_st_nsP,N_the_LF_TotM,N_the_LF_TotF,N_the_LF_TotP,LF_st_ns_Indig_M,LF_st_ns_Indig_F,LF_st_ns_Indig_P,LF_st_ns_NonInd_M,LF_st_ns_NonInd_F,LF_st_ns_NonInd_P,LF_st_ns_Indig_st_nsM,LF_st_ns_Indig_st_nsF,LF_st_ns_Indig_st_nsP,LF_st_ns_TotM,LF_st_ns_TotF,LF_st_ns_TotP,Pcent_Unemploy_Indig_M,Pcent_Unemploy_Indig_F,Pcent_Unemploy_Indig_P,Pcent_Unemploy_NonInd_M,Pcent_Unemploy_NonInd_F,Pcent_Unemploy_NonInd_P,Pcent_Unem_IndSt_nsM,Pcent_Unemp_IndSt_nsF,Pcent_Unemp_IndSt_nsP,Pcent_Unemploy_TotM,Pcent_Unemploy_TotF,Pcent_Unemploy_TotP,Pcent_LF_part_Indig_M,Pcent_LF_part_Indig_F,Pcent_LF_part_Indig_P,Pcent_LF_part_No_Indig_M,Pcent_LF_part_No_Indig_F,Pcent_LF_part_No_Indig_P,Pcent_LF_part_IndSt_nsM,Pcent_LF_part_IndSt_nsF,Pcent_LF_part_IndSt_nsP,Pcent_LF_part_TotM,Pcent_LF_part_TotF,Pcent_LF_part_TotP,Pcent_Emp_to_pop_Ind_M,Pcent_Emp_to_pop_Ind_F,Pcent_Emp_to_pop_Ind_P,Pcent_Emp_t_pop_NonInd_M,Pcent_Emp_t_pop_NonInd_F,Pcent_Emp_t_pop_NonInd_P,Pcent_Emp_t_pop_IndSt_nsM,Pcent_Emp_t_pop_IndSt_nsF,Pcent_Emp_t_pop_IndSt_nsP,Pcent_Emp_to_pop_TotM,Pcent_Emp_to_pop_TotF,Pcent_Emp_to_pop_TotP,IndSec_Gov_Ind_M,IndSec_Gov_Ind_F,IndSec_Gov_Ind_P,IndSec_Gov_No_Ind_M,IndSec_Gov_No_Ind_F,IndSec_Gov_No_Ind_P,IndSec_Gov_IndSt_nsM,IndSec_Gov_IndSt_nsF,IndSec_Gov_IndSt_nsP,IndSec_Gov_TotM,IndSec_Gov_TotF,IndSec_Gov_TotP,IndSec_Priv_Ind_M,IndSec_Priv_Ind_F,IndSec_Priv_Ind_P,IndSec_Priv_NonInd_M,IndSec_Priv_NonInd_F,IndSec_Priv_NonInd_P,IndSec_Priv_IndSt_nsM,IndSec_Priv_IndSt_nsF,IndSec_Priv_IndSt_nsP,IndSec_Priv_TotM,IndSec_Priv_TotF,IndSec_Priv_TotP,CDEP_participants_Ind_M,CDEP_participants_Ind_F,CDEP_participants_Ind_P,CDEP_participants_NonInd_M,CDEP_participants_NonInd_F,CDEP_participants_NonInd_P,CDEP_participants_IndSt_nsM,CDEP_participants_IndSt_nsF,CDEP_participants_IndSt_nsP,CDEP_participants_TotM,CDEP_participants_TotF,CDEP_participants_TotP,Self_employed_Ind_M,Self_employed_Ind_F,Self_employed_Ind_P,Self_employed_NonInd_M,Self_employed_NonInd_F,Self_employed_NonInd_P,Self_employed_Ind_status_nsM,Self_employed_Ind_status_nsF,Self_employed_Ind_status_nsP,Self_employed_TotM,Self_employed_TotF,Self_employed_TotP,NsQ_PgDL_Ind_M,NsQ_PgDL_Ind_F,NsQ_PgDL_Ind_P,NsQ_PgDL_No_Ind_M,NsQ_PgDL_No_Ind_F,NsQ_PgDL_No_Ind_P,NsQ_PgDL_IndSt_nsM,NsQ_PgDL_IndSt_nsF,NsQ_PgDL_IndSt_nsP,NsQ_PgDL_TotM,NsQ_PgDL_TotF,NsQ_PgDL_TotP,NsQ_GD_GCL_Ind_M,NsQ_GD_GCL_Ind_F,NsQ_GD_GCL_Ind_P,NsQ_GD_GCL_No_In_M,NsQ_GD_GCL_No_In_F,NsQ_GD_GCL_No_In_P,NsQ_GD_GCL_In_st_nsM,NsQ_GD_GCL_In_st_nsF,NsQ_GD_GCL_In_st_nsP,NsQ_GD_GCL_TotM,NsQ_GD_GCL_TotF,NsQ_GD_GCL_TotP,NsQ_BDL_Ind_M,NsQ_BDL_Ind_F,NsQ_BDL_Ind_P,NsQ_BDL_No_Ind_M,NsQ_BDL_No_Ind_F,NsQ_BDL_No_Ind_P,NsQ_BDL_IndSt_nsM,NsQ_BDL_IndSt_nsF,NsQ_BDL_IndSt_nsP,NsQ_BDL_TotM,NsQ_BDL_TotF,NsQ_BDL_TotP,NsQ_AD_DL_Ind_M,NsQ_AD_DL_Ind_F,NsQ_AD_DL_Ind_P,NsQ_AD_DL_No_In_M,NsQ_AD_DL_No_In_F,NsQ_AD_DL_No_In_P,NsQ_AD_DL_In_st_nsM,NsQ_AD_DL_In_st_nsF
IARE105011,251,282,533,3113,3245,6358,134,123,257,3498,3650,7148,127,110,237,1911,1662,3573,12,7,19,2050,1779,3829,19,22,41,108,64,172,4,0,4,131,86,217,146,132,278,2019,1726,3745,16,7,23,2181,1865,4046,97,144,241,1023,1442,2465,17,21,38,1137,1607,2744,9,6,15,70,77,147,101,94,195,180,177,357,13.0,16.7,14.7,5.3,3.7,4.6,25.0,0,17.4,6.0,4.6,5.4,57.9,46.8,52.1,64.9,53.2,58.9,11.9,5.7,9.0,62.3,51.1,56.6,50.4,39.0,44.4,61.4,51.2,56.2,9.0,5.7,7.4,58.6,48.8,53.6,14,16,30,159,245,404,3,0,3,176,261,437,107,92,199,1724,1400,3124,13,4,17,1844,1496,3340,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,253,109,362,3,3,6,262,112,374,0,0,0,24,33,57,0,0,0,24,33,57,0,0,0,15,47,62,0,0,0,15,47,62,4,11,15,162,324,486,0,3,3,166,338,504,3,8,11,134,256,390,0,0
IARE105012,484,538,1022,12145,12555,24700,863,794,1657,13492,13887,27379,223,206,429,8357,6976,15333,98,61,159,8678,7243,15921,42,48,90,364,324,688,3,6,9,409,378,787,265,254,519,8721,7300,16021,101,67,168,9087,7621,16708,188,266,454,3172,4949,8121,72,102,174,3432,5317,8749,30,18,48,251,306,557,691,625,1316,972,949,1921,15.8,18.9,17.3,4.2,4.4,4.3,3.0,9.0,5.4,4.5,5.0,4.7,54.9,47.2,50.8,71.8,58.1,64.9,11.7,8.4,10.1,67.4,54.9,61.0,46.2,38.3,42.0,68.8,55.6,62.1,11.3,7.7,9.6,64.3,52.2,58.2,16,54,70,745,1187,1932,4,5,9,765,1246,2011,200,150,350,7500,5693,13193,89,51,140,7789,5894,13683,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,658,296,954,3,3,6,664,302,966,0,3,3,144,127,271,3,0,3,147,130,277,0,0,0,69,146,215,0,3,3,69,149,218,8,21,29,749,1186,1935,4,3,7,761,1210,1971,8,10,18,478,825,1303,5,6
IARE105013,316,141,457,5063,4534,9597,231,199,430,5610,4874,10484,60,54,114,2855,2229,5084,30,25,55,2945,2308,5253,13,9,22,147,110,257,0,0,0,160,119,279,73,63,136,3002,2339,5341,30,25,55,3105,2427,5532,242,71,313,1976,2103,4079,29,46,75,2247,2220,4467,0,7,7,85,92,177,171,129,300,256,228,484,17.8,14.3,16.2,4.9,4.7,4.8,0,0,0,5.2,4.9,5.0,23.2,44.7,29.8,59.3,51.6,55.7,13.0,12.5,12.8,55.4,49.8,52.8,19.0,38.3,25.0,56.4,49.2,53.0,13.0,12.5,12.8,52.5,47.3,50.1,9,8,17,327,380,707,5,0,5,341,388,729,48,45,93,2480,1815,4295,21,21,42,2549,1881,4430,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,324,142,466,5,0,5,332,142,474,0,0,0,37,55,92,0,0,0,37,55,92,0,0,0,29,45,74,0,0,0,29,45,74,0,7,7,216,382,598,0,4,4,216,393,609,3,0,3,209,330,539,0,5
IARE105014,322,359,681,2278,2243,4521,127,100,227,2727,2702,5429,139,114,253,1494,1249,2743,20,19,39,1653,1382,3035,27,23,50,64,37,101,0,0,0,91,60,151,166,137,303,1558,1286,2844,20,19,39,1744,1442,3186,143,206,349,658,910,1568,14,12,26,815,1128,1943,12,16,28,61,47,108,94,68,162,167,131,298,16.3,16.8,16.5,4.1,2.9,3.6,0,0,0,5.2,4.2,4.7,51.7,38.2,44.6,68.4,57.3,62.9,15.6,19.2,17.2,64.0,53.4,58.7,43.3,31.8,37.2,65.6,55.7,60.7,15.6,19.2,17.2,60.6,51.2,55.9,21,18,39,143,242,385,3,3,6,167,263,430,111,92,203,1330,995,2325,17,11,28,1458,1098,2556,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,261,111,372,0,4,4,266,115,381,0,3,3,13,15,28,0,3,3,13,21,34,0,3,3,10,39,49,0,0,0,10,42,52,7,13,20,93,251,344,3,0,3,103,264,367,3,13,16,93,176,269,0,4
IARE105015,378,308,686,9549,9261,18810,490,464,954,10417,10033,20450,141,115,256,5545,4541,10086,37,23,60,5723,4679,10402,32,26,58,392,282,674,5,7,12,429,315,744,173,141,314,5937,4823,10760,42,30,72,6152,4994,11146,197,158,355,3455,4285,7740,53,80,133,3705,4523,8228,8,9,17,157,154,311,394,353,747,559,516,1075,18.5,18.4,18.5,6.6,5.8,6.3,11.9,23.3,16.7,7.0,6.3,6.7,45.8,45.8,45.8,62.2,52.1,57.2,8.6,6.5,7.6,59.1,49.8,54.5,37.3,37.3,37.3,58.1,49.0,53.6,7.6,5.0,6.3,54.9,46.6,50.9,21,19,40,845,890,1735,3,4,7,869,913,1782,119,92,211,4635,3610,8245,30,22,52,4784,3724,8508,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,423,226,649,3,4,7,429,230,659,3,0,3,113,114,227,0,0,0,116,114,230,4,0,4,62,135,197,0,0,0,66,135,201,3,11,14,455,708,1163,3,3,6,461,722,1183,11,8,19,440,639,1079,0,5
IARE105016,318,277,595,8540,8743,17283,617,468,1085,9475,9488,18963,172,110,282,5266,4289,9555,45,28,73,5483,4427,9910,34,23,57,288,252,540,7,3,10,329,278,607,206,133,339,5554,4541,10095,52,31,83,5812,4705,10517,108,138,246,2829,4029,6858,62,82,144,2999,4249,7248,6,6,12,155,173,328,503,355,858,664,534,1198,16.5,17.3,16.8,5.2,5.5,5.3,13.5,9.7,12.0,5.7,5.9,5.8,64.4,48.0,56.8,65.1,51.9,58.4,8.4,6.6,7.6,61.3,49.6,55.5,53.8,39.7,47.2,61.7,49.1,55.3,7.3,6.0,6.7,57.9,46.7,52.3,16,12,28,443,726,1169,3,3,6,462,741,1203,148,97,245,4770,3517,8287,41,23,64,4959,3637,8596,0,0,0,0,0,0,0,0,0,0,0,0,7,5,12,498,289,787,0,0,0,505,294,799,0,3,3,90,92,182,3,0,3,93,95,188,0,0,0,61,139,200,0,0,0,61,139,200,6,7,13,513,881,1394,4,0,4,523,888,1411,11,13,24,407,721,1128,6,4
IARE105017,171,172,343,1906,1960,3866,146,146,292,2223,2278,4501,76,68,144,1176,969,2145,16,24,40,1268,1061,2329,11,14,25,47,58,105,0,0,0,58,72,130,87,82,169,1223,1027,2250,16,24,40,1326,1133,2459,63,83,146,647,893,1540,18,19,37,728,995,1723,21,8,29,36,41,77,111,103,214,168,152,320,12.6,17.1,14.8,3.8,5.6,4.7,0,0,0,4.4,6.4,5.3,50.9,47.4,49.1,64.2,52.4,58.2,11.0,16.4,13.7,59.7,49.7,54.6,44.4,39.3,41.9,61.7,49.4,55.5,11.0,16.4,13.7,57.1,46.5,51.7,20,23,43,163,185,348,0,4,4,183,212,395,55,41,96,995,764,1759,16,14,30,1066,819,1885,0,0,0,0,0,0,0,0,0,0,0,0,7,3,10,145,63,208,0,0,0,152,66,218,0,0,0,19,11,30,0,0,0,19,11,30,0,0,0,11,33,44,0,0,0,11,33,44,0,4,4,83,171,254,0,3,3,83,178,261,0,4,4,62,126,188,0,3
IARE105018,565,646,1211,12911,14137,27048,760,612,1372,14236,15395,29631,252,232,484,8795,7866,16661,57,45,102,9104,8143,17247,58,39,97,356,335,691,7,3,10,421,377,798,310,271,581,9151,8201,17352,64,48,112,9525,8520,18045,219,333,552,3551,5706,9257,51,70,121,3821,6109,9930,36,43,79,210,227,437,645,496,1141,891,766,1657,18.7,14.4,16.7,3.9,4.1,4.0,10.9,6.3,8.9,4.4,4.4,4.4,54.9,41.9,47.9,70.9,58.0,64.2,8.4,7.8,8.2,66.9,55.3,60.9,44.6,35.9,39.9,68.1,55.7,61.6,7.5,7.3,7.4,63.9,52.9,58.2,29,55,84,1134,1680,2814,4,5,9,1167,1740,2907,212,175,387,7581,6121,13702,52,35,87,7845,6331,14176,0,0,0,0,0,0,0,0,0,0,0,0,11,4,15,537,307,844,0,5,5,548,316,864,0,0,0,353,273,626,3,0,3,356,273,629,0,4,4,145,243,388,3,0,3,148,247,395,8,27,35,1231,1841,3072,5,11,16,1244,1879,3123,15,33,48,780,1341,2121,0,10
IARE105019,124,176,300,4064,4021,8085,177,163,340,4365,4360,8725,60,67,127,2661,2033,4694,22,14,36,2743,2114,4857,15,18,33,126,114,240,3,0,3,144,132,276,75,85,160,2787,2147,4934,25,14,39,2887,2246,5133,45,87,132,1215,1813,3028,15,15,30,1275,1915,3190,3,4,7,63,61,124,138,133,271,204,198,402,20.0,21.2,20.6,4.5,5.3,4.9,12.0,0,7.7,5.0,5.9,5.4,61.0,48.3,53.5,68.6,53.4,61.0,14.0,8.6,11.5,66.1,51.5,58.8,48.8,38.1,42.5,65.5,50.6,58.1,12.4,8.6,10.6,62.8,48.5,55.7,13,15,28,327,349,676,0,0,0,340,364,704,46,50,96,2291,1655,3946,19,15,34,2356,1720,4076,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,241,105,346,0,0,0,241,105,346,0,0,0,37,29,66,0,0,0,37,29,66,0,0,0,25,37,62,0,0,0,25,37,62,0,7,7,208,348,556,0,0,0,208,355,563,6,12,18,208,293,501,0,0
IARE105020,169,148,317,10717,10473,21190,506,427,933,11392,11048,22440,67,49,116,6725,5296,12021,56,43,99,6848,5388,12236,14,11,25,284,273,557,9,3,12,307,287,594,81,60,141,7009,5569,12578,65,46,111,7155,5675,12830,86,78,164,3509,4691,8200,57,61,118,3652,4830,8482,3,9,12,200,214,414,381,321,702,584,544,1128,17.3,18.3,17.7,4.1,4.9,4.4,13.8,6.5,10.8,4.3,5.1,4.6,47.6,40.8,44.5,65.4,53.2,59.4,12.9,10.7,11.9,62.8,51.4,57.2,39.4,33.3,36.6,62.7,50.6,56.7,11.1,10.0,10.6,60.1,48.8,54.5,10,11,21,658,905,1563,7,8,15,675,924,1599,58,38,96,5994,4318,10312,46,35,81,6098,4391,10489,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,862,361,1223,6,4,10,868,368,1236,0,0,0,91,103,194,0,0,0,91,103,194,0,0,0,67,156,223,3,0,3,70,156,226,4,7,11,509,953,1462,3,14,17,516,974,1490,0,8,8,513,817,1330,4,5
IARE105021,794,867,1661,21060,22627,43687,834,748,1582,22688,24242,46930,398,354,752,14920,13225,28145,120,86,206,15438,13665,29103,81,68,149,670,685,1355,5,11,16,756,764,1520,479,422,901,15590,13910,29500,125,97,222,16194,14429,30623,286,418,704,5205,8390,13595,86,123,209,5577,8931,14508,29,27,56,264,328,592,623,528,1151,916,883,1799,16.9,16.1,16.5,4.3,4.9,4.6,4.0,11.3,7.2,4.7,5.3,5.0,60.3,48.7,54.2,74.0,61.5,67.5,15.0,13.0,14.0,71.4,59.5,65.3,50.1,40.8,45.3,70.8,58.4,64.4,14.4,11.5,13.0,68.0,56.4,62.0,88,91,179,3190,2945,6135,14,7,21,3292,3043,6335,301,252,553,11594,10166,21760,94,75,169,11989,10493,22482,0,0,0,0,0,0,0,0,0,0,0,0,18,9,27,1030,522,1552,11,5,16,1059,536,1595,5,4,9,582,492,1074,4,3,7,591,499,1090,0,6,6,237,402,639,0,0,0,237,408,645,15,37,52,1913,3075,4988,11,15,26,1939,3127,5066,21,46,67,1259,1799,3058,12,8
IARE105022,104,117,221,4224,4551,8775,226,222,448,4554,4890,9444,41,37,78,2624,2221,4845,18,12,30,2683,2270,4953,14,8,22,168,134,302,3,0,3,185,142,327,55,45,100,2792,2355,5147,21,12,33,2868,2412,5280,41,70,111,1353,2104,3457,19,36,55,1413,2210,3623,7,3,10,78,93,171,187,173,360,272,269,541,25.5,17.8,22.0,6.0,5.7,5.9,14.3,0,9.1,6.5,5.9,6.2,53.4,38.1,45.2,66.1,51.7,58.7,9.3,5.4,7.4,63.0,49.3,55.9,39.8,31.4,35.3,62.1,48.8,55.2,7.9,5.4,6.7,58.9,46.4,52.4,4,9,13,214,305,519,0,3,3,218,317,535,37,28,65,2373,1885,4258,15,11,26,2425,1924,4349,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,283,99,382,0,0,0,286,102,388,3,0,3,43,34,77,0,0,0,46,34,80,0,0,0,29,51,80,0,0,0,29,51,80,3,6,9,224,427,651,0,0,0,227,433,660,3,3,6,184,338,522,0,0
IARE106001,266,277,543,12062,12736,24798,557,555,1112,12885,13568,26453,105,84,189,6639,6167,12806,49,56,105,6793,6307,13100,30,24,54,450,320,770,3,0,3,483,344,827,135,108,243,7089,6487,13576,52,56,108,7276,6651,13927,115,145,260,4773,6009,10782,71,85,156,4959,6239,11198,16,24,40,199,241,440,435,413,848,650,678,1328,22.2,22.2,22.2,6.3,4.9,5.7,5.8,0,2.8,6.6,5.2,5.9,50.8,39.0,44.8,58.8,50.9,54.7,9.3,10.1,9.7,56.5,49.0,52.6,39.5,30.3,34.8,55.0,48.4,51.6,8.8,10.1,9.4,52.7,46.5,49.5,18,11,29,767,936,1703,3,10,13,788,957,1745,84,73,157,5791,5175,10966,45,42,87,5920,5290,11210,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,875,458,1333,4,5,9,893,463,1356,0,3,3,218,205,423,4,3,7,222,211,433,0,4,4,176,335,511,0,4,4,176,343,519,9,7,16,995,1458,2453,10,9,19,1014,1474,2488,6,8,14,732,1190,1922,4,10
IARE106002,534,599,1133,13239,13994,27233,805,742,1547,14578,15335,29913,166,185,351,6226,5872,12098,42,48,90,6434,6105,12539,86,50,136,503,356,859,9,7,16,598,413,1011,252,235,487,6729,6228,12957,51,55,106,7032,6518,13550,253,334,587,6259,7485,13744,102,119,221,6614,7938,14552,27,32,59,253,280,533,652,569,1221,932,881,1813,34.1,21.3,27.9,7.5,5.7,6.6,17.6,12.7,15.1,8.5,6.3,7.5,47.4,39.1,43.0,50.8,44.5,47.6,6.3,7.4,6.8,48.2,42.5,45.3,31.2,30.8,31.0,47.0,42.0,44.4,5.2,6.5,5.8,44.1,39.8,41.9,31,48,79,786,951,1737,3,7,10,820,1006,1826,123,136,259,5369,4869,10238,32,37,69,5524,5042,10566,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,984,412,1396,4,6,10,1000,418,1418,5,3,8,259,230,489,4,0,4,268,233,501,3,7,10,170,290,460,3,5,8,176,302,478,8,25,33,1039,1365,2404,6,10,16,1053,1400,2453,10,30,40,786,1298,2084,3,9
IARE106003,1341,1332,2673,33942,35775,69717,1996,1873,3869,37279,38980,76259,500,509,1009,17062,15516,32578,114,84,198,17676,16109,33785,178,97,275,1409,1091,2500,16,6,22,1603,1194,2797,678,606,1284,18471,16607,35078,130,90,220,19279,17303,36582,613,692,1305,14840,18447,33287,171,268,439,15624,19407,35031,49,35,84,632,719,1351,1696,1514,3210,2377,2268,4645,26.3,16.0,21.4,7.6,6.6,7.1,12.3,6.7,10.0,8.3,6.9,7.6,50.6,45.5,48.0,54.4,46.4,50.3,6.5,4.8,5.7,51.7,44.4,48.0,37.3,38.2,37.7,50.3,43.4,46.7,5.7,4.5,5.1,47.4,41.3,44.3,98,144,242,3020,2806,5826,16,6,22,3134,2956,6090,396,355,751,13849,12573,26422,95,75,170,14340,13003,27343,0,0,0,0,0,0,0,0,0,0,0,0,30,10,40,1952,962,2914,12,5,17,1994,977,2971,6,6,12,585,556,1141,5,3,8,596,565,1161,3,13,16,303,649,952,3,6,9,309,668,977,33,62,95,2280,3264,5544,5,10,15,2318,3336,5654,46,83,129,2315,3155,5470,15,16
IARE106004,525,583,1108,26765,26809,53574,1826,1380,3206,29116,28772,57888,317,329,646,19851,17749,37600,146,93,239,20314,18171,38485,37,32,69,625,479,1104,7,3,10,669,514,1183,354,361,715,20476,18228,38704,153,96,249,20983,18685,39668,156,207,363,5957,8252,14209,78,103,181,6191,8562,14753,15,16,31,333,328,661,1594,1181,2775,1942,1525,3467,10.5,8.9,9.7,3.1,2.6,2.9,4.6,3.1,4.0,3.2,2.8,3.0,67.4,61.8,64.5,76.5,68.0,72.2,8.4,7.0,7.8,72.1,64.9,68.5,60.4,56.3,58.3,74.2,66.2,70.2,8.0,6.7,7.5,69.8,63.2,66.5,68,115,183,5063,6074,11137,22,22,44,5153,6211,11364,241,212,453,14608,11532,26140,121,65,186,14970,11809,26779,0,0,0,0,0,0,0,0,0,0,0,0,15,8,23,1442,685,2127,7,8,15,1464,701,2165,3,16,19,1442,1030,2472,9,4,13,1454,1050,2504,3,12,15,530,802,1332,0,4,4,533,818,1351,31,47,78,2898,4027,6925,11,14,25,2940,4088,7028,25,42,67,2060,2756,4816,11,10
IARE106005,679,636,1315,35182,37490,72672,1682,1471,3153,37543,39597,77140,329,266,595,22551,19925,42476,174,115,289,23054,20306,43360,47,40,87,934,875,1809,13,6,19,994,921,1915,376,306,682,23485,20800,44285,187,121,308,24048,21227,45275,285,304,589,11161,16005,27166,162,281,443,11608,16590,28198,19,26,45,536,684,1220,1332,1069,2401,1887,1779,3666,12.5,13.1,12.8,4.0,4.2,4.1,7.0,5.0,6.2,4.1,4.3,4.2,55.3,48.1,51.8,66.8,55.5,60.9,11.1,8.2,9.8,64.1,53.6,58.7,48.4,41.8,45.2,64.1,53.1,58.4,10.4,7.8,9.2,61.4,51.3,56.2,57,65,122,3381,4036,7417,18,16,34,3456,4117,7573,261,194,455,18941,15687,34628,145,87,232,19347,15968,35315,0,0,0,0,0,0,0,0,0,0,0,0,27,9,36,2427,1315,3742,17,5,22,2471,1329,3800,4,11,15,1167,994,2161,7,4,11,1178,1009,2187,3,5,8,462,851,1313,3,6,9,468,862,1330,21,42,63,3471,4640,8111,16,24,40,3508,4706,8214,19,36,55,2502,3892,6394,11,28
IARE107001,229,147,376,28289,26688,54977,2228,1662,3890,30746,28497,59243,52,34,86,16728,11764,28492,205,126,331,16985,11924,28909,3,12,15,1459,1204,2663,27,15,42,1489,1231,2720,55,46,101,18187,12968,31155,232,141,373,18474,13155,31629,170,99,269,9453,13191,22644,166,188,354,9789,13478,23267,5,0,5,648,529,1177,1830,1334,3164,2483,1863,4346,5.5,26.1,14.9,8.0,9.3,8.5,11.6,10.6,11.3,8.1,9.4,8.6,23.9,31.7,26.9,64.3,48.6,56.7,10.4,8.5,9.6,60.1,46.2,53.4,22.6,23.4,22.9,59.1,44.1,51.8,9.2,7.6,8.5,55.2,41.8,48.8,7,11,18,1387,1538,2925,11,15,26,1405,1564,2969,39,24,63,14896,9985,24881,157,101,258,15092,10110,25202,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,1118,394,1512,3,7,10,1128,401,1529,3,3,6,1768,1277,3045,13,7,20,1784,1287,3071,0,3,3,250,273,523,3,0,3,253,276,529,4,6,10,4374,4573,8947,40,26,66,4418,4605,9023,7,9,16,2368,2379,4747,25,32
IARE107002,200,237,437,63069,66349,129418,1969,1855,3824,65238,68441,133679,137,138,275,45827,40817,86644,279,241,520,46243,41196,87439,9,11,20,1996,1747,3743,16,8,24,2021,1766,3787,146,149,295,47823,42564,90387,295,249,544,48264,42962,91226,52,89,141,14840,23251,38091,176,242,418,15068,23582,38650,0,0,0,407,534,941,1501,1362,2863,1908,1896,3804,6.2,7.4,6.8,4.2,4.1,4.1,5.4,3.2,4.4,4.2,4.1,4.2,73.7,62.6,67.7,75.8,64.2,69.8,15.0,13.4,14.2,74.0,62.8,68.2,69.2,58.0,63.1,72.7,61.5,66.9,14.1,13.0,13.6,70.9,60.2,65.4,18,26,44,4596,6287,10883,24,30,54,4638,6343,10981,116,113,229,40842,34202,75044,243,197,440,41201,34512,75713,0,0,0,0,0,0,0,0,0,0,0,0,4,6,10,2882,1733,4615,18,15,33,2904,1754,4658,9,4,13,4851,3510,8361,18,21,39,4878,3535,8413,0,6,6,1035,1516,2551,8,3,11,1043,1525,2568,13,22,35,12894,14249,27143,68,63,131,12975,14334,27309,19,20,39,6272,8436,14708,27,50
IARE107003,2381,2584,4965,105421,110148,215569,4708,4398,9106,112510,117130,229640,995,917,1912,71758,59017,130775,613,486,1099,73366,60420,133786,239,241,480,4906,4790,9696,76,56,132,5221,5087,10308,1234,1158,2392,76664,63807,140471,689,542,1231,78587,65507,144094,1029,1326,2355,26948,44293,71241,453,678,1131,28430,46297,74727,117,100,217,1811,2048,3859,3566,3178,6744,5494,5326,10820,19.4,20.8,20.1,6.4,7.5,6.9,11.0,10.3,10.7,6.6,7.8,7.2,51.8,44.8,48.2,72.7,57.9,65.2,14.6,12.3,13.5,69.8,55.9,62.7,41.8,35.5,38.5,68.1,53.6,60.7,13.0,11.1,12.1,65.2,51.6,58.3,121,215,336,7804,9910,17714,42,51,93,7967,10176,18143,844,683,1527,62865,48392,111257,519,409,928,64228,49484,113712,0,0,0,0,0,0,0,0,0,0,0,0,25,8,33,3912,1424,5336,34,14,48,3971,1446,5417,4,10,14,4314,3603,7917,13,26,39,4331,3639,7970,13,12,25,907,1218,2125,5,5,10,925,1235,2160,34,83,117,12713,16246,28959,76,108,184,12823,16437,29260,50,112,162,7968,9476,17444,49,69
