region_id,M_15_19_Pvded_upaid_assist,M_15_19_No_upaid_assist_Pvded,M_15_19_upaid_assist_ns,M_15_19_Tot,M_20_24_Pvded_upaid_assist,M_20_24_No_upaid_assist_Pvded,M_20_24_upaid_assist_ns,M_20_24_Tot,M_25_34_Pvded_upaid_assist,M_25_34_No_upaid_assist_Pvded,M_25_34_upaid_assist_ns,M_25_34_Tot,M_35_44_Pvded_upaid_assist,M_35_44_No_upaid_assist_Pvded,M_35_44_upaid_assist_ns,M_35_44_Tot,M_45_54_Pvded_upaid_assist,M_45_54_No_upaid_assist_Pvded,M_45_54_upaid_assist_ns,M_45_54_Tot,M_55_64_Pvded_upaid_assist,M_55_64_No_upaid_assist_Pvded,M_55_64_upaid_assist_ns,M_55_64_Tot,M_65over_Pvded_upaid_assist,M_65ove_No_upaid_assist_Pvde,M_65over_upaid_assist_ns,M_65_and_over_Tot,M_TotPvded_upaid_assist,M_Tot_No_upaid_assist_Pvded,M_Tot_upaid_assist_ns,M_Tot_Tot,F_15_19_Pvded_upaid_assist,F_15_19_No_upaid_assist_Pvded,F_15_19_upaid_assist_ns,F_15_19_Tot,F_20_24_Pvded_upaid_assist,F_20_24_No_upaid_assist_Pvded,F_20_24_upaid_assist_ns,F_20_24_Tot,F_25_34_Pvded_upaid_assist,F_25_34_No_upaid_assist_Pvded,F_25_34_upaid_assist_ns,F_25_34_Tot,F_35_44_Pvded_upaid_assist,F_35_44_No_upaid_assist_Pvded,F_35_44_upaid_assist_ns,F_35_44_Tot,F_45_54_Pvded_upaid_assist,F_45_54_No_upaid_assist_Pvded,F_45_54_upaid_assist_ns,F_45_54_Tot,F_55_64_Pvded_upaid_assist,F_55_64_No_upaid_assist_Pvded,F_55_64_upaid_assist_ns,F_55_64_Tot,F_65over_Pvded_upaid_assist,F_65ove_No_upaid_assist_Pvd,F_65over_upaid_assist_ns,F_65_and_over_Tot,F_TotPvded_upaid_assist,F_Tot_No_upaid_assist_Pvded,F_Tot_upaid_assist_ns,F_Tot_Tot,P_15_19_Pvded_upaid_assist,P_15_19_No_upaid_assist_Pvded,P_15_19_upaid_assist_ns,P_15_19_Tot,P_20_24_Pvded_upaid_assist,P_20_24_No_upaid_assist_Pvded,P_20_24_upaid_assist_ns,P_20_24_Tot,P_25_34_Pvded_upaid_assist,P_25_34_No_upaid_assist_Pvded,P_25_34_upaid_assist_ns,P_25_34_Tot,P_35_44_Pvded_upaid_assist,P_35_44_No_upaid_assist_Pvded,P_35_44_upaid_assist_ns,P_35_44_Tot,P_45_54_Pvded_upaid_assist,P_45_54_No_upaid_assist_Pvded,P_45_54_upaid_assist_ns,P_45_54_Tot,P_55_64_Pvded_upaid_assist,P_55_64_No_upaid_assist_Pvded,P_55_64_upaid_assist_ns,P_55_64_Tot,P_65over_Pvded_upaid_assist,P_65ove_No_upaid_assist_Pvd,P_65over_upaid_assist_ns,P_65_and_over_Tot,P_TotPvded_upaid_assist,P_Tot_No_upaid_assist_Pvded,P_Tot_upaid_assist_ns,P_Tot_Tot
ILOC10300503,0,5,5,10,0,6,0,6,0,10,0,10,3,9,0,12,0,13,0,13,0,4,0,4,3,3,0,6,6,50,5,61,0,16,0,16,0,4,0,4,0,7,0,7,0,9,0,9,0,13,0,13,6,3,0,9,0,3,5,8,6,55,5,66,0,21,5,26,0,10,0,10,0,17,0,17,3,18,0,21,0,26,0,26,6,7,0,13,3,6,5,14,12,105,10,127
ILOC10300504,0,23,3,26,3,10,0,13,4,18,0,22,7,27,0,34,3,21,0,24,0,12,0,12,0,5,0,5,17,116,3,136,0,19,3,22,5,12,3,20,5,25,0,30,7,23,0,30,8,25,0,33,3,13,0,16,3,13,0,16,31,130,6,167,0,42,6,48,8,22,3,33,9,43,0,52,14,50,0,64,11,46,0,57,3,25,0,28,3,18,0,21,48,246,9,303
ILOC10300601,0,4,0,4,0,5,0,5,0,7,3,10,3,7,0,10,0,6,0,6,0,13,0,13,0,4,0,4,3,46,3,52,0,7,3,10,0,3,0,3,3,8,3,14,3,12,3,18,3,6,0,9,3,9,0,12,0,6,0,6,12,51,9,72,0,11,3,14,0,8,0,8,3,15,6,24,6,19,3,28,3,12,0,15,3,22,0,25,0,10,0,10,15,97,12,124
ILOC10300602,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,3,0,7,0,0,6,6,0,4,0,4,4,10,6,20,0,5,0,5,0,0,3,3,0,3,0,3,4,5,0,9,4,0,3,7,0,0,0,0,0,0,0,0,8,13,6,27,0,5,0,5,0,0,3,3,0,3,0,3,4,8,0,12,8,3,3,14,0,0,6,6,0,4,0,4,12,23,12,47
ILOC10300603,0,11,3,14,3,9,0,12,6,17,0,23,5,14,3,22,3,9,3,15,4,19,3,26,0,3,3,6,21,82,15,118,0,16,3,19,0,10,0,10,11,18,4,33,7,18,3,28,9,22,3,34,7,9,0,16,0,9,3,12,34,102,16,152,0,27,6,33,3,19,0,22,17,35,4,56,12,32,6,50,12,31,6,49,11,28,3,42,0,12,6,18,55,184,31,270
ILOC10300604,0,8,0,8,0,5,0,5,0,4,0,4,0,6,0,6,0,11,3,14,0,3,0,3,0,3,0,3,0,40,3,43,0,6,0,6,0,0,0,0,0,0,0,0,0,9,0,9,0,6,0,6,0,6,0,6,0,0,0,0,0,27,0,27,0,14,0,14,0,5,0,5,0,4,0,4,0,15,0,15,0,17,3,20,0,9,0,9,0,3,0,3,0,67,3,70
ILOC10300605,0,31,14,45,4,23,10,37,5,30,5,40,8,27,12,47,3,32,8,43,5,22,0,27,0,20,6,26,25,185,55,265,0,28,15,43,3,31,6,40,3,41,3,47,13,36,6,55,12,33,8,53,4,14,8,26,4,15,8,27,39,198,54,291,0,59,29,88,7,54,16,77,8,71,8,87,21,63,18,102,15,65,16,96,9,36,8,53,4,35,14,53,64,383,109,556
ILOC10300606,0,5,0,5,0,6,0,6,0,13,0,13,3,11,3,17,4,18,0,22,3,9,0,12,0,10,7,17,10,72,10,92,0,13,0,13,0,6,0,6,0,4,0,4,3,11,0,14,6,11,0,17,0,8,0,8,0,7,0,7,9,60,0,69,0,18,0,18,0,12,0,12,0,17,0,17,6,22,3,31,10,29,0,39,3,17,0,20,0,17,7,24,19,132,10,161
ILOC10400101,0,7,3,10,0,5,0,5,0,12,0,12,0,10,3,13,3,4,0,7,0,3,0,3,3,4,0,7,6,45,6,57,0,9,3,12,0,11,3,14,4,5,0,9,3,13,0,16,3,7,3,13,3,6,0,9,0,5,0,5,13,56,9,78,0,16,6,22,0,16,3,19,4,17,0,21,3,23,3,29,6,11,3,20,3,9,0,12,3,9,0,12,19,101,15,135
ILOC10400102,0,27,8,35,0,21,0,21,5,19,3,27,8,16,4,28,7,17,4,28,0,12,0,12,3,6,3,12,23,118,22,163,3,22,5,30,8,18,0,26,8,28,0,36,11,40,3,54,9,29,4,42,4,12,4,20,0,14,6,20,43,163,22,228,3,49,13,65,8,39,0,47,13,47,3,63,19,56,7,82,16,46,8,70,4,24,4,32,3,20,9,32,66,281,44,391
ILOC10400103,5,23,0,28,0,10,4,14,0,21,0,21,0,27,0,27,4,15,0,19,0,13,0,13,3,3,0,6,12,112,4,128,0,16,0,16,3,9,0,12,3,12,0,15,8,31,0,39,3,14,5,22,5,11,0,16,0,11,0,11,22,104,5,131,5,39,0,44,3,19,4,26,3,33,0,36,8,58,0,66,7,29,5,41,5,24,0,29,3,14,0,17,34,216,9,259
ILOC10400201,0,26,3,29,0,12,0,12,4,22,0,26,5,32,0,37,3,14,3,20,3,17,0,20,0,7,3,10,15,130,9,154,3,18,3,24,0,17,3,20,3,18,0,21,15,23,3,41,9,27,0,36,4,16,3,23,0,6,3,9,34,125,15,174,3,44,6,53,0,29,3,32,7,40,0,47,20,55,3,78,12,41,3,56,7,33,3,43,0,13,6,19,49,255,24,328
ILOC10400301,5,55,5,65,4,23,4,31,8,38,3,49,10,33,5,48,3,30,0,33,3,12,3,18,3,6,0,9,36,197,20,253,0,47,4,51,7,43,0,50,3,43,4,50,15,41,0,56,15,34,0,49,7,19,5,31,0,21,4,25,47,248,17,312,5,102,9,116,11,66,4,81,11,81,7,99,25,74,5,104,18,64,0,82,10,31,8,49,3,27,4,34,83,445,37,565
ILOC10400302,5,27,11,43,3,21,15,39,0,40,49,89,3,35,36,74,8,28,9,45,0,19,0,19,0,14,0,14,19,184,120,323,0,35,6,41,3,20,0,23,7,30,0,37,14,29,4,47,9,26,3,38,5,10,0,15,3,3,5,11,41,153,18,212,5,62,17,84,6,41,15,62,7,70,49,126,17,64,40,121,17,54,12,83,5,29,0,34,3,17,5,25,60,337,138,535
ILOC10400303,3,49,6,58,0,17,3,20,4,26,5,35,7,29,3,39,4,17,0,21,4,15,3,22,3,10,0,13,25,163,20,208,8,28,3,39,4,28,5,37,11,24,0,35,9,33,3,45,10,22,0,32,6,9,3,18,0,9,7,16,48,153,21,222,11,77,9,97,4,45,8,57,15,50,5,70,16,62,6,84,14,39,0,53,10,24,6,40,3,19,7,29,73,316,41,430
ILOC10400401,0,4,3,7,0,3,0,3,0,5,0,5,0,4,0,4,5,5,0,10,0,0,0,0,0,6,0,6,5,27,3,35,0,10,0,10,0,0,0,0,0,5,0,5,3,12,0,15,0,3,0,3,3,4,0,7,0,0,0,0,6,34,0,40,0,14,3,17,0,3,0,3,0,10,0,10,3,16,0,19,5,8,0,13,3,4,0,7,0,6,0,6,11,61,3,75
ILOC10400402,0,9,4,13,0,0,0,0,3,3,0,6,3,19,0,22,3,13,0,16,3,8,0,11,0,3,0,3,12,55,4,71,3,12,3,18,3,7,0,10,4,8,0,12,6,10,0,16,0,7,0,7,4,8,3,15,0,3,3,6,20,55,9,84,3,21,7,31,3,7,0,10,7,11,0,18,9,29,0,38,3,20,0,23,7,16,3,26,0,6,3,9,32,110,13,155
ILOC10400403,3,66,16,85,6,44,24,74,7,49,48,104,11,55,25,91,7,50,9,66,5,22,5,32,3,17,4,24,42,303,131,476,6,72,15,93,11,35,10,56,19,59,13,91,24,65,11,100,24,62,7,93,8,29,6,43,6,21,3,30,98,343,65,506,9,138,31,178,17,79,34,130,26,108,61,195,35,120,36,191,31,112,16,159,13,51,11,75,9,38,7,54,140,646,196,982
ILOC10400404,0,15,3,18,0,11,0,11,3,3,3,9,5,13,0,18,3,3,0,6,3,9,0,12,0,3,3,6,14,57,9,80,6,17,0,23,5,5,0,10,3,18,0,21,0,14,4,18,4,13,0,17,4,5,0,9,0,5,3,8,22,77,7,106,6,32,3,41,5,16,0,21,6,21,3,30,5,27,4,36,7,16,0,23,7,14,0,21,0,8,6,14,36,134,16,186
ILOC10400405,0,26,3,29,3,18,3,24,7,19,0,26,3,28,4,35,7,27,0,34,4,13,3,20,3,14,5,22,27,145,18,190,0,17,6,23,0,17,4,21,7,23,0,30,3,28,3,34,8,26,0,34,5,13,3,21,0,16,6,22,23,140,22,185,0,43,9,52,3,35,7,45,14,42,0,56,6,56,7,69,15,53,0,68,9,26,6,41,3,30,11,44,50,285,40,375
ILOC10400501,3,20,0,23,4,9,3,16,3,12,3,18,5,16,0,21,0,20,3,23,0,15,0,15,3,6,0,9,18,98,9,125,3,11,5,19,0,14,0,14,3,10,0,13,8,8,3,19,4,20,4,28,0,12,0,12,0,10,0,10,18,85,12,115,6,31,5,42,4,23,3,30,6,22,3,31,13,24,3,40,4,40,7,51,0,27,0,27,3,16,0,19,36,183,21,240
ILOC10400502,0,13,9,22,0,18,0,18,0,8,0,8,3,15,0,18,3,4,0,7,3,6,0,9,0,4,0,4,9,68,9,86,0,9,0,9,0,7,0,7,0,11,0,11,4,10,0,14,5,13,0,18,3,3,0,6,0,8,0,8,12,61,0,73,0,22,9,31,0,25,0,25,0,19,0,19,7,25,0,32,8,17,0,25,6,9,0,15,0,12,0,12,21,129,9,159
ILOC10400503,5,102,12,119,8,66,7,81,15,87,8,110,15,95,10,120,11,83,9,103,6,46,0,52,3,25,0,28,63,504,46,613,12,97,18,127,4,78,3,85,16,108,7,131,25,100,12,137,17,75,7,99,20,50,4,74,5,27,12,44,99,535,63,697,17,199,30,246,12,144,10,166,31,195,15,241,40,195,22,257,28,158,16,202,26,96,4,126,8,52,12,72,162,1039,109,1310
ILOC10400504,0,6,0,6,0,6,0,6,7,3,0,10,3,11,0,14,0,8,0,8,0,6,0,6,0,0,0,0,10,40,0,50,0,19,4,23,0,8,0,8,0,7,0,7,5,3,4,12,0,10,0,10,5,5,0,10,0,4,3,7,10,56,11,77,0,25,4,29,0,14,0,14,7,10,0,17,8,14,4,26,0,18,0,18,5,11,0,16,0,4,3,7,20,96,11,127
ILOC10400505,0,12,5,17,0,3,0,3,5,12,0,17,0,10,0,10,3,14,0,17,0,7,0,7,0,13,4,17,8,71,9,88,0,10,3,13,0,5,0,5,5,13,0,18,6,11,3,20,5,9,3,17,7,10,3,20,0,3,0,3,23,61,12,96,0,22,8,30,0,8,0,8,10,25,0,35,6,21,3,30,8,23,3,34,7,17,3,27,0,16,4,20,31,132,21,184
ILOC10400506,0,19,9,28,6,11,0,17,4,23,5,32,7,21,3,31,5,14,0,19,4,12,0,16,0,14,0,14,26,114,17,157,0,21,6,27,0,17,0,17,6,27,0,33,3,23,8,34,6,30,0,36,0,17,0,17,4,12,0,16,19,147,14,180,0,40,15,55,6,28,0,34,10,50,5,65,10,44,11,65,11,44,0,55,4,29,0,33,4,26,0,30,45,261,31,337
ILOC10400507,3,36,5,44,3,20,4,27,6,22,6,34,3,29,4,36,6,20,0,26,3,14,4,21,0,8,3,11,24,149,26,199,4,36,5,45,3,19,0,22,11,41,0,52,11,36,3,50,9,29,8,46,5,10,3,18,0,9,0,9,43,180,19,242,7,72,10,89,6,39,4,49,17,63,6,86,14,65,7,86,15,49,8,72,8,24,7,39,0,17,3,20,67,329,45,441
ILOC10400601,4,9,0,13,0,9,0,9,3,9,0,12,3,13,0,16,0,14,0,14,3,10,0,13,0,8,0,8,13,72,0,85,0,14,0,14,3,3,0,6,4,18,0,22,3,3,6,12,3,10,0,13,5,6,0,11,0,5,0,5,18,59,6,83,4,23,0,27,3,12,0,15,7,27,0,34,6,16,6,28,3,24,0,27,8,16,0,24,0,13,0,13,31,131,6,168
ILOC10400602,4,14,0,18,0,0,0,0,3,8,0,11,0,11,3,14,0,8,0,8,0,11,0,11,0,4,0,4,7,56,3,66,0,6,0,6,0,7,0,7,3,3,0,6,5,11,0,16,7,17,0,24,0,8,0,8,3,6,4,13,18,58,4,80,4,20,0,24,0,7,0,7,6,11,0,17,5,22,3,30,7,25,0,32,0,19,0,19,3,10,4,17,25,114,7,146
ILOC10400701,3,73,6,82,3,61,3,67,3,58,0,61,10,39,3,52,5,55,6,66,8,27,3,38,0,16,3,19,32,329,24,385,3,68,7,78,5,39,7,51,10,47,0,57,12,37,3,52,16,40,0,56,5,28,3,36,7,16,3,26,58,275,23,356,6,141,13,160,8,100,10,118,13,105,0,118,22,76,6,104,21,95,6,122,13,55,6,74,7,32,6,45,90,604,47,741
ILOC10400702,8,146,17,171,7,91,9,107,13,130,4,147,14,87,8,109,23,84,13,120,11,46,7,64,10,37,7,54,86,621,65,772,9,117,11,137,10,92,9,111,26,113,6,145,36,105,5,146,41,107,7,155,12,67,7,86,5,48,18,71,139,649,63,851,17,263,28,308,17,183,18,218,39,243,10,292,50,192,13,255,64,191,20,275,23,113,14,150,15,85,25,125,225,1270,128,1623
ILOC10400801,0,30,3,33,0,14,3,17,3,13,0,16,12,23,0,35,4,28,3,35,4,20,0,24,6,7,3,16,29,135,12,176,0,28,3,31,3,15,0,18,3,24,0,27,10,21,3,34,14,21,0,35,8,22,0,30,3,4,3,10,41,135,9,185,0,58,6,64,3,29,3,35,6,37,0,43,22,44,3,69,18,49,3,70,12,42,0,54,9,11,6,26,70,270,21,361
ILOC10400802,0,28,3,31,0,16,3,19,3,32,0,35,5,22,0,27,7,20,3,30,6,14,0,20,3,6,0,9,24,138,9,171,3,35,4,42,0,23,0,23,5,17,3,25,5,25,0,30,10,19,3,32,3,18,3,24,3,18,3,24,29,155,16,200,3,63,7,73,0,39,3,42,8,49,3,60,10,47,0,57,17,39,6,62,9,32,3,44,6,24,3,33,53,293,25,371
ILOC10400803,0,12,4,16,0,4,0,4,0,10,0,10,3,8,0,11,3,7,5,15,0,8,0,8,3,6,3,12,9,55,12,76,3,4,0,7,0,7,0,7,3,4,0,7,3,4,0,7,0,12,3,15,0,8,3,11,0,9,3,12,9,48,9,66,3,16,4,23,0,11,0,11,3,14,0,17,6,12,0,18,3,19,8,30,0,16,3,19,3,15,6,24,18,103,21,142
ILOC10400901,6,45,14,65,0,28,10,38,9,42,3,54,3,43,6,52,9,45,6,60,11,26,6,43,0,7,0,7,38,236,45,319,4,46,14,64,9,46,10,65,12,57,3,72,21,50,6,77,20,49,7,76,8,32,3,43,3,19,3,25,77,299,46,422,10,91,28,129,9,74,20,103,21,99,6,126,24,93,12,129,29,94,13,136,19,58,9,86,3,26,3,32,115,535,91,741
ILOC10400902,3,32,17,52,4,17,34,55,3,21,73,97,7,23,36,66,16,24,16,56,4,19,3,26,6,18,4,28,43,154,183,380,3,33,0,36,3,15,0,18,6,28,6,40,7,24,6,37,12,20,4,36,5,14,3,22,0,13,4,17,36,147,23,206,6,65,17,88,7,32,34,73,9,49,79,137,14,47,42,103,28,44,20,92,9,33,6,48,6,31,8,45,79,301,206,586
ILOC10400903,0,5,3,8,0,3,3,6,0,11,0,11,3,6,0,9,0,5,0,5,3,5,0,8,0,0,0,0,6,35,6,47,3,3,0,6,0,3,3,6,0,8,0,8,0,5,0,5,3,10,0,13,3,10,0,13,0,0,3,3,9,39,6,54,3,8,3,14,0,6,6,12,0,19,0,19,3,11,0,14,3,15,0,18,6,15,0,21,0,0,3,3,15,74,12,101
ILOC10400904,3,21,6,30,4,16,0,20,4,24,0,28,4,21,7,32,3,24,0,27,3,14,0,17,0,13,0,13,21,133,13,167,3,30,7,40,4,16,5,25,7,23,0,30,10,29,0,39,4,30,0,34,5,23,0,28,0,8,3,11,33,159,15,207,6,51,13,70,8,32,5,45,11,47,0,58,14,50,7,71,7,54,0,61,8,37,0,45,0,21,3,24,54,292,28,374
ILOC10400905,0,9,3,12,0,6,0,6,0,6,0,6,3,9,3,15,6,8,3,17,0,3,3,6,3,6,0,9,12,47,12,71,4,11,3,18,0,3,0,3,0,9,0,9,5,15,0,20,4,8,0,12,3,5,0,8,0,5,0,5,16,56,3,75,4,20,6,30,0,9,0,9,0,15,0,15,8,24,3,35,10,16,3,29,3,8,3,14,3,11,0,14,28,103,15,146
ILOC10401001,0,11,3,14,0,6,0,6,3,11,3,17,5,8,3,16,0,15,0,15,4,15,0,19,3,8,3,14,15,74,12,101,0,14,3,17,3,4,0,7,0,8,0,8,3,14,0,17,4,15,3,22,0,6,3,9,3,3,3,9,13,64,12,89,0,25,6,31,3,10,0,13,3,19,3,25,8,22,3,33,4,30,3,37,4,21,3,28,6,11,6,23,28,138,24,190
ILOC10401002,0,14,3,17,3,7,0,10,5,7,0,12,0,7,0,7,6,4,0,10,0,8,3,11,0,0,0,0,14,47,6,67,3,6,3,12,3,4,0,7,3,10,0,13,3,9,3,15,3,4,3,10,3,3,0,6,0,7,0,7,18,43,9,70,3,20,6,29,6,11,0,17,8,17,0,25,3,16,3,22,9,8,3,20,3,11,3,17,0,7,0,7,32,90,15,137
ILOC10401101,4,75,13,92,5,57,7,69,11,74,5,90,8,73,7,88,19,55,7,81,12,29,3,44,3,23,6,32,62,386,48,496,7,76,8,91,4,62,0,66,12,83,3,98,24,82,3,109,15,66,9,90,14,52,5,71,9,37,7,53,85,458,35,578,11,151,21,183,9,119,7,135,23,157,8,188,32,155,10,197,34,121,16,171,26,81,8,115,12,60,13,85,147,844,83,1074
ILOC10401102,3,104,15,122,3,83,6,92,11,111,4,126,15,90,4,109,17,71,7,95,13,39,4,56,5,30,3,38,67,528,43,638,15,112,13,140,7,69,6,82,27,94,7,128,34,89,13,136,18,76,4,98,10,41,4,55,6,30,7,43,117,511,54,682,18,216,28,262,10,152,12,174,38,205,11,254,49,179,17,245,35,147,11,193,23,80,8,111,11,60,10,81,184,1039,97,1320
ILOC10401103,5,88,17,110,8,54,7,69,9,76,7,92,16,72,0,88,8,71,8,87,5,41,5,51,4,23,8,35,55,425,52,532,14,81,12,107,6,47,6,59,19,63,4,86,30,88,10,128,20,66,7,93,20,29,5,54,3,25,12,40,112,399,56,567,19,169,29,217,14,101,13,128,28,139,11,178,46,160,10,216,28,137,15,180,25,70,10,105,7,48,20,75,167,824,108,1099
ILOC10401201,0,29,6,35,0,20,0,20,8,39,3,50,5,22,3,30,9,22,0,31,5,10,3,18,3,10,0,13,30,152,15,197,4,33,7,44,3,21,4,28,9,53,3,65,12,46,3,61,10,23,0,33,3,12,3,18,3,7,0,10,44,195,20,259,4,62,13,79,3,41,4,48,17,92,6,115,17,68,6,91,19,45,0,64,8,22,6,36,6,17,0,23,74,347,35,456
ILOC10401202,0,13,6,19,0,12,3,15,3,22,3,28,0,27,0,27,3,10,0,13,3,9,0,12,0,3,0,3,9,96,12,117,0,28,0,28,0,17,4,21,5,17,0,22,5,25,0,30,3,16,3,22,5,8,0,13,0,5,0,5,18,116,7,141,0,41,6,47,0,29,7,36,8,39,3,50,5,52,0,57,6,26,3,35,8,17,0,25,0,8,0,8,27,212,19,258
ILOC10401203,0,18,5,23,7,12,0,19,3,24,4,31,4,16,0,20,4,11,0,15,0,12,0,12,0,3,0,3,18,96,9,123,5,18,3,26,3,14,0,17,3,18,0,21,7,13,3,23,10,7,3,20,4,8,0,12,0,5,4,9,32,83,13,128,5,36,8,49,10,26,0,36,6,42,4,52,11,29,3,43,14,18,3,35,4,20,0,24,0,8,4,12,50,179,22,251
ILOC10401204,3,12,0,15,3,10,3,16,0,10,0,10,3,9,3,15,3,15,3,21,4,3,0,7,0,3,0,3,16,62,9,87,0,17,3,20,0,8,0,8,0,14,0,14,7,15,0,22,5,14,3,22,8,10,0,18,3,4,0,7,23,82,6,111,3,29,3,35,3,18,3,24,0,24,0,24,10,24,3,37,8,29,6,43,12,13,0,25,3,7,0,10,39,144,15,198
ILOC10401301,8,96,15,119,5,87,4,96,10,121,11,142,14,90,10,114,18,62,7,87,9,42,0,51,3,22,6,31,67,520,53,640,16,113,10,139,13,80,3,96,22,101,10,133,35,122,6,163,25,85,5,115,11,53,8,72,8,29,12,49,130,583,54,767,24,209,25,258,18,167,7,192,32,222,21,275,49,212,16,277,43,147,12,202,20,95,8,123,11,51,18,80,197,1103,107,1407
ILOC10401401,5,46,6,57,3,63,6,72,14,72,6,92,11,62,4,77,3,58,5,66,5,32,9,46,3,13,5,21,44,346,41,431,3,47,6,56,3,60,5,68,16,73,6,95,10,52,0,62,21,54,4,79,9,29,0,38,3,19,11,33,65,334,32,431,8,93,12,113,6,123,11,140,30,145,12,187,21,114,4,139,24,112,9,145,14,61,9,84,6,32,16,54,109,680,73,862
ILOC10401402,7,69,15,91,8,56,4,68,4,70,4,78,11,65,6,82,8,47,6,61,8,28,0,36,3,18,4,25,49,353,39,441,8,66,12,86,9,66,3,78,22,72,4,98,30,67,0,97,12,43,4,59,14,37,3,54,5,18,12,35,100,369,38,507,15,135,27,177,17,122,7,146,26,142,8,176,41,132,6,179,20,90,10,120,22,65,3,90,8,36,16,60,149,722,77,948
ILOC10401403,0,64,10,74,5,67,0,72,10,73,5,88,12,58,15,85,13,47,5,65,7,29,0,36,0,18,3,21,47,356,38,441,4,54,7,65,5,57,4,66,9,77,5,91,19,51,5,75,16,57,3,76,10,24,0,34,8,16,6,30,71,336,30,437,4,118,17,139,10,124,4,138,19,150,10,179,31,109,20,160,29,104,8,141,17,53,0,70,8,34,9,51,118,692,68,878
ILOC10401501,3,35,4,42,4,18,3,25,3,27,0,30,3,20,0,23,10,34,0,44,3,35,0,38,5,14,4,23,31,183,11,225,4,33,4,41,0,23,0,23,11,22,0,33,15,31,3,49,12,27,3,42,4,14,3,21,6,8,0,14,52,158,13,223,7,68,8,83,4,41,3,48,14,49,0,63,18,51,3,72,22,61,3,86,7,49,3,59,11,22,4,37,83,341,24,448
ILOC10401502,13,61,7,81,0,53,0,53,3,53,4,60,13,42,4,59,14,35,7,56,3,28,4,35,0,15,10,25,46,287,36,369,5,60,9,74,11,37,0,48,9,51,5,65,29,50,3,82,14,53,4,71,14,29,3,46,0,17,5,22,82,297,29,408,18,121,16,155,11,90,0,101,12,104,9,125,42,92,7,141,28,88,11,127,17,57,7,81,0,32,15,47,128,584,65,777
ILOC10401503,5,11,3,19,0,10,0,10,5,18,5,28,3,14,0,17,5,9,3,17,0,8,3,11,0,9,3,12,18,79,17,114,3,11,3,17,8,10,0,18,4,16,0,20,3,13,3,19,8,23,0,31,4,3,3,10,3,4,4,11,33,80,13,126,8,22,6,36,8,20,0,28,9,34,5,48,6,27,3,36,13,32,3,48,4,11,6,21,3,13,7,23,51,159,30,240
ILOC10401601,0,10,4,14,3,9,0,12,0,3,0,3,3,10,0,13,0,4,3,7,0,8,0,8,0,3,3,6,6,47,10,63,0,9,0,9,0,8,0,8,0,5,0,5,3,11,0,14,3,11,0,14,0,6,0,6,0,0,0,0,6,50,0,56,0,19,4,23,3,17,0,20,0,8,0,8,6,21,0,27,3,15,3,21,0,14,0,14,0,3,3,6,12,97,10,119
ILOC10401602,3,15,0,18,3,9,0,12,0,14,3,17,0,10,3,13,0,10,0,10,0,5,0,5,0,4,0,4,6,67,6,79,3,9,0,12,3,9,0,12,0,13,0,13,6,10,4,20,8,9,0,17,0,7,0,7,0,0,0,0,20,57,4,81,6,24,0,30,6,18,0,24,0,27,3,30,6,20,7,33,8,19,0,27,0,12,0,12,0,4,0,4,26,124,10,160
ILOC10401603,0,15,4,19,0,3,4,7,0,14,0,14,3,18,0,21,5,15,0,20,0,14,0,14,0,10,5,15,8,89,13,110,4,18,0,22,0,16,0,16,4,16,0,20,7,15,0,22,3,20,0,23,4,12,0,16,0,10,0,10,22,107,0,129,4,33,4,41,0,19,4,23,4,30,0,34,10,33,0,43,8,35,0,43,4,26,0,30,0,20,5,25,30,196,13,239
ILOC10401604,7,33,7,47,3,25,0,28,0,27,0,27,4,27,3,34,10,27,0,37,3,14,0,17,0,14,0,14,27,167,10,204,0,38,8,46,8,22,0,30,4,20,0,24,8,39,0,47,8,30,4,42,3,15,3,21,4,12,7,23,35,176,22,233,7,71,15,93,11,47,0,58,4,47,0,51,12,66,3,81,18,57,4,79,6,29,3,38,4,26,7,37,62,343,32,437
ILOC10401605,3,49,3,55,3,28,0,31,4,44,0,48,6,25,3,34,3,21,0,24,5,15,3,23,0,9,3,12,24,191,12,227,6,36,5,47,3,23,3,29,9,38,3,50,14,42,3,59,14,21,3,38,3,14,0,17,0,9,0,9,49,183,17,249,9,85,8,102,6,51,3,60,13,82,3,98,20,67,6,93,17,42,3,62,8,29,3,40,0,18,3,21,73,374,29,476
ILOC10401701,6,30,10,46,0,23,3,26,5,37,6,48,10,33,4,47,3,29,9,41,0,22,3,25,0,8,5,13,24,182,40,246,7,47,8,62,4,30,4,38,12,46,3,61,9,42,4,55,7,30,9,46,9,10,11,30,0,10,5,15,48,215,44,307,13,77,18,108,4,53,7,64,17,83,9,109,19,75,8,102,10,59,18,87,9,32,14,55,0,18,10,28,72,397,84,553
ILOC10401702,0,8,0,8,0,3,4,7,0,3,8,11,0,13,0,13,0,5,0,5,3,3,3,9,0,3,0,3,3,38,15,56,0,11,4,15,0,5,0,5,6,4,0,10,3,8,0,11,3,4,0,7,3,3,0,6,0,3,3,6,15,38,7,60,0,19,4,23,0,8,4,12,6,7,8,21,3,21,0,24,3,9,0,12,6,6,3,15,0,6,3,9,18,76,22,116
